VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
1374,641,-0.22336,-0.01807,-0.08266,-0.34278,-0.81847,0.46109,0.91699,-0.18493,0.35345,-1,1.23333,0.70586,0.40958,0.02252,0.61765
1375,642,-0.23221,-0.0162,-0.08295,-0.19087,-0.8226,0.53562,0.95962,-0.0415,0.27823,-1,1.2134,0.69977,0.16498,0.25173,0.77591
1376,643,-0.23055,-0.01778,-0.08481,-0.19114,-0.82427,0.53297,0.95653,-0.03457,0.28957,-1,1.2171,0.70577,0.34253,0.02646,0.53102
1377,642,-0.23221,-0.0162,-0.08295,-0.19087,-0.8226,0.53562,0.95962,-0.0415,0.27823,-1,1.2134,0.69977,0.16498,0.25173,0.77591
1378,641,-0.22336,-0.01807,-0.08266,-0.34278,-0.81847,0.46109,0.91699,-0.18493,0.35345,-1,1.23333,0.70586,0.40958,0.02252,0.61765
1379,644,-0.22443,-0.01647,-0.08063,-0.35026,-0.80887,0.47228,0.91642,-0.19169,0.35133,-1,1.23146,0.69871,0.26017,0.27571,0.87706
1380,645,-0.21759,-0.01899,-0.07712,-0.50073,-0.73943,0.45,0.83735,-0.28204,0.4683,-1,1.24919,0.69887,0.34031,0.03722,0.60166
1381,644,-0.22443,-0.01647,-0.08063,-0.35026,-0.80887,0.47228,0.91642,-0.19169,0.35133,-1,1.23146,0.69871,0.26017,0.27571,0.87706
1382,641,-0.22336,-0.01807,-0.08266,-0.34278,-0.81847,0.46109,0.91699,-0.18493,0.35345,-1,1.23333,0.70586,0.40958,0.02252,0.61765
1383,644,-0.22443,-0.01647,-0.08063,-0.35026,-0.80887,0.47228,0.91642,-0.19169,0.35133,-1,1.23146,0.69871,0.26017,0.27571,0.87706
1384,645,-0.21759,-0.01899,-0.07712,-0.50073,-0.73943,0.45,0.83735,-0.28204,0.4683,-1,1.24919,0.69887,0.34031,0.03722,0.60166
1385,646,-0.21935,-0.01629,-0.07475,-0.50386,-0.72652,0.46723,0.83731,-0.27791,0.47082,-1,1.24571,0.68815,0.15726,0.1515,0.39474
1386,647,-0.21006,-0.02006,-0.07064,-0.36064,-0.71458,0.59942,0.90263,-0.1055,0.4173,-1,1.26879,0.69268,0.36734,0.04033,0.64528
1387,646,-0.21935,-0.01629,-0.07475,-0.50386,-0.72652,0.46723,0.83731,-0.27791,0.47082,-1,1.24571,0.68815,0.15726,0.1515,0.39474
1388,645,-0.21759,-0.01899,-0.07712,-0.50073,-0.73943,0.45,0.83735,-0.28204,0.4683,-1,1.24919,0.69887,0.34031,0.03722,0.60166
1389,646,-0.21935,-0.01629,-0.07475,-0.50386,-0.72652,0.46723,0.83731,-0.27791,0.47082,-1,1.24571,0.68815,0.15726,0.1515,0.39474
1390,647,-0.21006,-0.02006,-0.07064,-0.36064,-0.71458,0.59942,0.90263,-0.1055,0.4173,-1,1.26879,0.69268,0.36734,0.04033,0.64528
1391,648,-0.21131,-0.01705,-0.06787,-0.35902,-0.70379,0.61301,0.90368,-0.09789,0.41688,-1,1.26899,0.68202,0.52626,0.0007,0.49641
1392,649,-0.19923,-0.02042,-0.06773,-0.02603,-0.67633,0.73614,0.95396,0.2033,0.22051,-1,1.2913,0.69522,0.47548,0.0437,0.70295
1393,648,-0.21131,-0.01705,-0.06787,-0.35902,-0.70379,0.61301,0.90368,-0.09789,0.41688,-1,1.26899,0.68202,0.52626,0.0007,0.49641
1394,647,-0.21006,-0.02006,-0.07064,-0.36064,-0.71458,0.59942,0.90263,-0.1055,0.4173,-1,1.26879,0.69268,0.36734,0.04033,0.64528
1395,648,-0.21131,-0.01705,-0.06787,-0.35902,-0.70379,0.61301,0.90368,-0.09789,0.41688,-1,1.26899,0.68202,0.52626,0.0007,0.49641
1396,649,-0.19923,-0.02042,-0.06773,-0.02603,-0.67633,0.73614,0.95396,0.2033,0.22051,-1,1.2913,0.69522,0.47548,0.0437,0.70295
1397,650,-0.19926,-0.01712,-0.06475,-0.01594,-0.67079,0.74148,0.94771,0.22626,0.22507,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1398,651,-0.18922,-0.01996,-0.06936,0.32956,-0.67112,0.66406,0.84695,0.52097,0.10618,-1,1.30894,0.7051,0.59691,0.04828,0.69119
1399,650,-0.19926,-0.01712,-0.06475,-0.01594,-0.67079,0.74148,0.94771,0.22626,0.22507,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1400,649,-0.19923,-0.02042,-0.06773,-0.02603,-0.67633,0.73614,0.95396,0.2033,0.22051,-1,1.2913,0.69522,0.47548,0.0437,0.70295
1401,650,-0.19926,-0.01712,-0.06475,-0.01594,-0.67079,0.74148,0.94771,0.22626,0.22507,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1402,651,-0.18922,-0.01996,-0.06936,0.32956,-0.67112,0.66406,0.84695,0.52097,0.10618,-1,1.30894,0.7051,0.59691,0.04828,0.69119
1403,652,-0.18792,-0.01651,-0.06653,0.34798,-0.67184,0.65386,0.82525,0.55044,0.1264,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1404,653,-0.18166,-0.01881,-0.07497,0.63972,-0.64554,0.41718,0.66859,0.73511,0.11225,-1,1.32003,0.72106,0.70445,0.0586,0.61561
1405,652,-0.18792,-0.01651,-0.06653,0.34798,-0.67184,0.65386,0.82525,0.55044,0.1264,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1406,651,-0.18922,-0.01996,-0.06936,0.32956,-0.67112,0.66406,0.84695,0.52097,0.10618,-1,1.30894,0.7051,0.59691,0.04828,0.69119
1407,652,-0.18792,-0.01651,-0.06653,0.34798,-0.67184,0.65386,0.82525,0.55044,0.1264,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1408,653,-0.18166,-0.01881,-0.07497,0.63972,-0.64554,0.41718,0.66859,0.73511,0.11225,-1,1.32003,0.72106,0.70445,0.0586,0.61561
1409,654,-0.17969,-0.01538,-0.07266,0.63163,-0.65358,0.41698,0.66361,0.73388,0.14506,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1410,655,-0.17758,-0.01728,-0.08304,0.75493,-0.64129,0.13723,0.61737,0.76553,0.18116,-1,1.32389,0.74035,0.80748,0.10851,0.54681
1411,654,-0.17969,-0.01538,-0.07266,0.63163,-0.65358,0.41698,0.66361,0.73388,0.14506,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1412,653,-0.18166,-0.01881,-0.07497,0.63972,-0.64554,0.41718,0.66859,0.73511,0.11225,-1,1.32003,0.72106,0.70445,0.0586,0.61561
1413,654,-0.17969,-0.01538,-0.07266,0.63163,-0.65358,0.41698,0.66361,0.73388,0.14506,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1414,655,-0.17758,-0.01728,-0.08304,0.75493,-0.64129,0.13723,0.61737,0.76553,0.18116,-1,1.32389,0.74035,0.80748,0.10851,0.54681
1415,656,-0.17487,-0.01391,-0.08197,0.74749,-0.65219,0.12612,0.62874,0.7559,0.18249,-1,1.33484,0.73986,0.55338,0.011,0.41042
1416,657,-0.17637,-0.0157,-0.09165,0.75848,-0.65169,0.00275,0.64439,0.7506,0.14617,-1,1.32359,0.76045,0.57407,0.00794,0.45114
1417,656,-0.17487,-0.01391,-0.08197,0.74749,-0.65219,0.12612,0.62874,0.7559,0.18249,-1,1.33484,0.73986,0.55338,0.011,0.41042
1418,655,-0.17758,-0.01728,-0.08304,0.75493,-0.64129,0.13723,0.61737,0.76553,0.18116,-1,1.32389,0.74035,0.80748,0.10851,0.54681
1419,656,-0.17487,-0.01391,-0.08197,0.74749,-0.65219,0.12612,0.62874,0.7559,0.18249,-1,1.33484,0.73986,0.55338,0.011,0.41042
1420,657,-0.17637,-0.0157,-0.09165,0.75848,-0.65169,0.00275,0.64439,0.7506,0.14617,-1,1.32359,0.76045,0.57407,0.00794,0.45114
1421,658,-0.17384,-0.01284,-0.08909,0.74486,-0.66718,0.00774,0.66199,0.74041,0.11641,-1,1.33435,0.75582,0.49846,0.00006,0.50734
1422,659,-0.14646,-0.01322,-0.09773,0.19657,-0.73049,0.65402,0.83693,0.4725,0.2762,-1,1.37977,0.79606,0.64586,0.03967,0.62969
1423,660,-0.17384,-0.01284,-0.08909,0.19224,-0.74322,0.64084,0.86813,0.43329,0.2421,-1,1.33435,0.75582,0.49846,0.00006,0.50734
1424,661,-0.17637,-0.0157,-0.09165,0.19196,-0.74402,0.63999,0.87001,0.43077,0.23985,-1,1.32359,0.76045,0.57407,0.00794,0.45114
1425,660,-0.17384,-0.01284,-0.08909,0.19224,-0.74322,0.64084,0.86813,0.43329,0.2421,-1,1.33435,0.75582,0.49846,0.00006,0.50734
1426,659,-0.14646,-0.01322,-0.09773,0.19657,-0.73049,0.65402,0.83693,0.4725,0.2762,-1,1.37977,0.79606,0.64586,0.03967,0.62969
1427,662,-0.14483,-0.01091,-0.09565,0.19693,-0.72943,0.65509,0.83422,0.47569,0.2789,-1,1.38811,0.7926,0.60618,0.01705,0.42593
1428,663,-0.088,0.01293,-0.07312,0.91784,-6.29E-07,-0.39695,-0.3968,-0.02712,-0.9175,1,0.49535,0.69165,0.92206,0.75057,0.59528
1429,664,-0.09357,-0.01166,-0.08601,0.91784,1.65E-06,-0.39695,-0.39672,0.03406,-0.91731,1,0.51406,0.66818,0.80354,0.27268,0.17413
1430,665,-0.09357,0.01166,-0.08601,0.91784,-3.00E-06,-0.39694,-0.39531,-0.09046,-0.91408,1,0.51406,0.69165,0.74104,0.72464,0.12392
1431,664,-0.09357,-0.01166,-0.08601,0.91784,1.65E-06,-0.39695,-0.39672,0.03406,-0.91731,1,0.51406,0.66818,0.80354,0.27268,0.17413
1432,663,-0.088,0.01293,-0.07312,0.91784,-6.29E-07,-0.39695,-0.3968,-0.02712,-0.9175,1,0.49535,0.69165,0.92206,0.75057,0.59528
1433,666,-0.088,-0.01293,-0.07312,0.91784,3.77E-06,-0.39695,-0.39533,0.09046,-0.91408,1,0.49535,0.66818,0.87407,0.17201,0.54994
1434,667,-0.14198,-0.01406,-0.09228,0.02898,-0.98057,-0.19401,0.94444,-0.03671,0.32664,-1,1.4004,0.78111,0.427,0.03083,0.34331
1435,668,-0.17004,-0.0185,-0.08069,0.06389,-0.97863,-0.19547,0.93614,-0.0091,0.3515,-1,1.35119,0.73564,0.36919,0.03875,0.3581
1436,669,-0.16935,-0.01672,-0.08533,0.00022,-0.93412,-0.35697,0.92035,-0.13942,0.3654,-1,1.35034,0.74547,0.42443,0.07976,0.23983
1437,668,-0.17004,-0.0185,-0.08069,0.06389,-0.97863,-0.19547,0.93614,-0.0091,0.3515,-1,1.35119,0.73564,0.36919,0.03875,0.3581
1438,667,-0.14198,-0.01406,-0.09228,0.02898,-0.98057,-0.19401,0.94444,-0.03671,0.32664,-1,1.4004,0.78111,0.427,0.03083,0.34331
1439,670,-0.16779,-0.02263,-0.04687,0.04555,-0.99022,-0.13184,0.93396,-0.00462,0.35736,-1,1.38058,0.66678,0.60115,0.01034,0.50067
1440,668,-0.17004,-0.0185,-0.08069,0.06389,-0.97863,-0.19547,0.93614,-0.0091,0.3515,-1,1.35119,0.73564,0.36919,0.03875,0.3581
1441,670,-0.16779,-0.02263,-0.04687,0.04555,-0.99022,-0.13184,0.93396,-0.00462,0.35736,-1,1.38058,0.66678,0.60115,0.01034,0.50067
1442,671,-0.17599,-0.02015,-0.06948,0.04187,-0.99139,-0.12403,0.93444,-0.00508,0.35609,-1,1.34595,0.70756,0.3474,0.05929,0.31975
1443,671,-0.17599,-0.02015,-0.06948,0.04187,-0.99139,-0.12403,0.93444,-0.00508,0.35609,-1,1.34595,0.70756,0.3474,0.05929,0.31975
1444,670,-0.16779,-0.02263,-0.04687,0.04555,-0.99022,-0.13184,0.93396,-0.00462,0.35736,-1,1.38058,0.66678,0.60115,0.01034,0.50067
1445,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1446,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1447,670,-0.16779,-0.02263,-0.04687,0.04555,-0.99022,-0.13184,0.93396,-0.00462,0.35736,-1,1.38058,0.66678,0.60115,0.01034,0.50067
1448,673,-0.1743,-0.02463,-0.03281,0.04039,-0.99184,-0.12091,0.94716,0,0.32076,-1,1.37757,0.63191,0.66082,0.03553,0.40833
1449,673,-0.1743,-0.02463,-0.03281,0.04039,-0.99184,-0.12091,0.94716,0,0.32076,-1,1.37757,0.63191,0.66082,0.03553,0.40833
1450,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1451,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1452,675,-0.16946,-0.02533,-0.02524,0.04153,-0.99207,-0.11866,0.94468,0,0.328,-1,1.39216,0.61811,0.70233,0.04636,0.44278
1453,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1454,673,-0.1743,-0.02463,-0.03281,0.04039,-0.99184,-0.12091,0.94716,0,0.32076,-1,1.37757,0.63191,0.66082,0.03553,0.40833
1455,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1456,675,-0.16946,-0.02533,-0.02524,0.04153,-0.99207,-0.11866,0.94468,0,0.328,-1,1.39216,0.61811,0.70233,0.04636,0.44278
1457,676,-0.17,-0.02561,-0.02308,0.04158,-0.99211,-0.11829,0.92737,-0.00574,0.37411,-1,1.39252,0.61399,0.60359,0.03103,0.63904
1458,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1459,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1460,677,-0.19674,-0.0255,-0.03337,-0.21186,-0.97503,0.0666,0.90539,-0.17016,0.389,-1,1.33057,0.61543,0.36346,0.02348,0.56548
1461,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1462,678,-0.20022,-0.0227,-0.03083,-0.47012,-0.83705,0.27989,0.84663,-0.33808,0.411,-1,1.32344,0.60508,0.12974,0.26213,0.73733
1463,677,-0.19674,-0.0255,-0.03337,-0.21186,-0.97503,0.0666,0.90539,-0.17016,0.389,-1,1.33057,0.61543,0.36346,0.02348,0.56548
1464,679,-0.21244,-0.02145,-0.0437,-0.31906,-0.85926,0.39985,0.90053,-0.14337,0.41047,-1,1.28901,0.62487,0.21741,0.25352,0.83074
1465,677,-0.19674,-0.0255,-0.03337,-0.21186,-0.97503,0.0666,0.90539,-0.17016,0.389,-1,1.33057,0.61543,0.36346,0.02348,0.56548
1466,678,-0.20022,-0.0227,-0.03083,-0.47012,-0.83705,0.27989,0.84663,-0.33808,0.411,-1,1.32344,0.60508,0.12974,0.26213,0.73733
1467,677,-0.19674,-0.0255,-0.03337,-0.21186,-0.97503,0.0666,0.90539,-0.17016,0.389,-1,1.33057,0.61543,0.36346,0.02348,0.56548
1468,679,-0.21244,-0.02145,-0.0437,-0.31906,-0.85926,0.39985,0.90053,-0.14337,0.41047,-1,1.28901,0.62487,0.21741,0.25352,0.83074
1469,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1470,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1471,677,-0.19674,-0.0255,-0.03337,-0.21186,-0.97503,0.0666,0.90539,-0.17016,0.389,-1,1.33057,0.61543,0.36346,0.02348,0.56548
1472,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1473,681,-0.22808,-0.02135,-0.05046,-0.13909,-0.85896,0.4928,0.91091,0.08424,0.40392,-1,1.25142,0.62293,0.36084,0.25282,0.91175
1474,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1475,679,-0.21244,-0.02145,-0.0437,-0.31906,-0.85926,0.39985,0.90053,-0.14337,0.41047,-1,1.28901,0.62487,0.21741,0.25352,0.83074
1476,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1477,681,-0.22808,-0.02135,-0.05046,-0.13909,-0.85896,0.4928,0.91091,0.08424,0.40392,-1,1.25142,0.62293,0.36084,0.25282,0.91175
1478,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1479,683,-0.24186,-0.02176,-0.05283,-0.00944,-0.85571,0.51738,0.93532,0.17544,0.30723,-1,1.22184,0.61423,0.46228,0.25363,0.93345
1480,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1481,681,-0.22808,-0.02135,-0.05046,-0.13909,-0.85896,0.4928,0.91091,0.08424,0.40392,-1,1.25142,0.62293,0.36084,0.25282,0.91175
1482,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1483,683,-0.24186,-0.02176,-0.05283,-0.00944,-0.85571,0.51738,0.93532,0.17544,0.30723,-1,1.22184,0.61423,0.46228,0.25363,0.93345
1484,684,-0.24154,-0.02437,-0.05713,0.01519,-0.98414,0.17676,0.96652,0.05973,0.24954,-1,1.21856,0.62603,0.51648,0.02289,0.64863
1485,685,-0.25284,-0.02214,-0.05253,0.07703,-0.81013,0.58116,0.96972,0.19636,0.14519,-1,1.19717,0.60598,0.35686,0.2317,0.89689
1486,684,-0.24154,-0.02437,-0.05713,0.01519,-0.98414,0.17676,0.96652,0.05973,0.24954,-1,1.21856,0.62603,0.51648,0.02289,0.64863
1487,683,-0.24186,-0.02176,-0.05283,-0.00944,-0.85571,0.51738,0.93532,0.17544,0.30723,-1,1.22184,0.61423,0.46228,0.25363,0.93345
1488,684,-0.24154,-0.02437,-0.05713,0.01519,-0.98414,0.17676,0.96652,0.05973,0.24954,-1,1.21856,0.62603,0.51648,0.02289,0.64863
1489,685,-0.25284,-0.02214,-0.05253,0.07703,-0.81013,0.58116,0.96972,0.19636,0.14519,-1,1.19717,0.60598,0.35686,0.2317,0.89689
1490,686,-0.24998,-0.02472,-0.05621,0.0891,-0.93022,0.35601,0.88461,0.23817,0.40093,-1,1.20146,0.62014,0.44884,0.00828,0.57477
1491,678,-0.20022,-0.0227,-0.03083,-0.47012,-0.83705,0.27989,0.84663,-0.33808,0.411,-1,1.32344,0.60508,0.12974,0.26213,0.73733
1492,674,-0.19047,-0.0265,-0.02287,-0.24035,-0.96932,0.05151,0.89266,-0.19987,0.40399,-1,1.35124,0.59926,0.43833,0.00536,0.53907
1493,687,-0.19288,-0.02382,-0.01852,-0.50962,-0.82959,0.22817,0.81078,-0.37429,0.45005,-1,1.34941,0.58627,0.36688,0.23541,0.90283
1494,672,-0.18564,-0.02146,-0.06224,0.03939,-0.99178,-0.1217,0.93252,-0.00727,0.36105,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1495,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1496,688,-0.19923,-0.02228,-0.06018,0.04151,-0.99344,-0.10659,0.89214,-0.01118,0.45162,-1,1.30269,0.66851,0.51238,0.07373,0.23896
1497,688,-0.19923,-0.02228,-0.06018,0.04151,-0.99344,-0.10659,0.89214,-0.01118,0.45162,-1,1.30269,0.66851,0.51238,0.07373,0.23896
1498,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1499,689,-0.2134,-0.02241,-0.06367,0.03627,-0.99284,-0.11378,0.90837,-0.01471,0.41791,-1,1.27025,0.66338,0.58514,0.05744,0.28345
1500,689,-0.2134,-0.02241,-0.06367,0.03627,-0.99284,-0.11378,0.90837,-0.01471,0.41791,-1,1.27025,0.66338,0.58514,0.05744,0.28345
1501,680,-0.20983,-0.0241,-0.04732,-0.12905,-0.98501,0.11444,0.91739,-0.07478,0.39091,-1,1.29238,0.63701,0.44738,0.00653,0.56097
1502,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1503,689,-0.2134,-0.02241,-0.06367,0.03627,-0.99284,-0.11378,0.90837,-0.01471,0.41791,-1,1.27025,0.66338,0.58514,0.05744,0.28345
1504,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1505,690,-0.22029,-0.02194,-0.06953,0.03811,-0.99235,-0.1174,0.90611,-0.01522,0.42278,-1,1.25148,0.66864,0.56786,0.04076,0.31428
1506,690,-0.22029,-0.02194,-0.06953,0.03811,-0.99235,-0.1174,0.90611,-0.01522,0.42278,-1,1.25148,0.66864,0.56786,0.04076,0.31428
1507,682,-0.22707,-0.02395,-0.0547,-0.0418,-0.98289,0.1794,0.90526,0.03872,0.42309,-1,1.24946,0.63513,0.48113,0.01085,0.60188
1508,684,-0.24154,-0.02437,-0.05713,0.01519,-0.98414,0.17676,0.96652,0.05973,0.24954,-1,1.21856,0.62603,0.51648,0.02289,0.64863
1509,686,-0.24998,-0.02472,-0.05621,0.0891,-0.93022,0.35601,0.88461,0.23817,0.40093,-1,1.20146,0.62014,0.44884,0.00828,0.57477
1510,690,-0.22029,-0.02194,-0.06953,0.03811,-0.99235,-0.1174,0.90611,-0.01522,0.42278,-1,1.25148,0.66864,0.56786,0.04076,0.31428
1511,684,-0.24154,-0.02437,-0.05713,0.01519,-0.98414,0.17676,0.96652,0.05973,0.24954,-1,1.21856,0.62603,0.51648,0.02289,0.64863
1512,690,-0.22029,-0.02194,-0.06953,0.03811,-0.99235,-0.1174,0.90611,-0.01522,0.42278,-1,1.25148,0.66864,0.56786,0.04076,0.31428
1513,686,-0.24998,-0.02472,-0.05621,0.0891,-0.93022,0.35601,0.88461,0.23817,0.40093,-1,1.20146,0.62014,0.44884,0.00828,0.57477
1514,691,-0.25015,-0.02463,-0.05787,0.06743,-0.99607,-0.05735,0.39436,-0.02619,0.91858,-1,1.20101,0.62087,0.41865,0.10014,0.21105
1515,692,-0.17599,-0.02015,-0.06948,-0.46699,-0.71238,-0.52386,0.83868,-0.54458,-0.00707,-1,1.34595,0.70756,0.3474,0.05929,0.31975
1516,693,-0.17487,-0.01391,-0.08197,-0.61257,-0.7297,-0.3038,0.7789,-0.62265,-0.07497,-1,1.33484,0.73986,0.55338,0.011,0.41042
1517,694,-0.17004,-0.0185,-0.08069,-0.56141,-0.74923,-0.35139,0.81739,-0.56835,-0.0941,-1,1.35119,0.73564,0.36919,0.03875,0.3581
1518,693,-0.17487,-0.01391,-0.08197,-0.61257,-0.7297,-0.3038,0.7789,-0.62265,-0.07497,-1,1.33484,0.73986,0.55338,0.011,0.41042
1519,692,-0.17599,-0.02015,-0.06948,-0.46699,-0.71238,-0.52386,0.83868,-0.54458,-0.00707,-1,1.34595,0.70756,0.3474,0.05929,0.31975
1520,695,-0.17969,-0.01538,-0.07266,-0.47766,-0.71406,-0.51182,0.83795,-0.54534,-0.02121,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1521,696,-0.18564,-0.02146,-0.06224,-0.22099,-0.69425,-0.68497,0.9167,-0.3876,0.0971,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1522,695,-0.17969,-0.01538,-0.07266,-0.47766,-0.71406,-0.51182,0.83795,-0.54534,-0.02121,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1523,692,-0.17599,-0.02015,-0.06948,-0.46699,-0.71238,-0.52386,0.83868,-0.54458,-0.00707,-1,1.34595,0.70756,0.3474,0.05929,0.31975
1524,695,-0.17969,-0.01538,-0.07266,-0.47766,-0.71406,-0.51182,0.83795,-0.54534,-0.02121,-1,1.33081,0.71666,0.58044,0.01117,0.43232
1525,696,-0.18564,-0.02146,-0.06224,-0.22099,-0.69425,-0.68497,0.9167,-0.3876,0.0971,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1526,697,-0.18792,-0.01651,-0.06653,-0.22094,-0.69325,-0.686,0.92178,-0.3782,0.08532,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1527,698,-0.19923,-0.02228,-0.06018,0.0546,-0.66449,-0.7453,0.95116,-0.19253,0.24132,-1,1.30269,0.66851,0.51238,0.07373,0.23896
1528,697,-0.18792,-0.01651,-0.06653,-0.22094,-0.69325,-0.686,0.92178,-0.3782,0.08532,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1529,696,-0.18564,-0.02146,-0.06224,-0.22099,-0.69425,-0.68497,0.9167,-0.3876,0.0971,-1,1.3303,0.68435,0.46686,0.02699,0.34137
1530,697,-0.18792,-0.01651,-0.06653,-0.22094,-0.69325,-0.686,0.92178,-0.3782,0.08532,-1,1.31824,0.6976,0.58017,0.00743,0.4692
1531,698,-0.19923,-0.02228,-0.06018,0.0546,-0.66449,-0.7453,0.95116,-0.19253,0.24132,-1,1.30269,0.66851,0.51238,0.07373,0.23896
1532,699,-0.19926,-0.01712,-0.06475,0.05502,-0.66249,-0.74705,0.95443,-0.1849,0.23426,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1533,700,-0.2134,-0.02241,-0.06367,0.3277,-0.6585,-0.67749,0.90597,0.0156,0.42306,-1,1.27025,0.66338,0.58514,0.05744,0.28345
1534,699,-0.19926,-0.01712,-0.06475,0.05502,-0.66249,-0.74705,0.95443,-0.1849,0.23426,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1535,698,-0.19923,-0.02228,-0.06018,0.0546,-0.66449,-0.7453,0.95116,-0.19253,0.24132,-1,1.30269,0.66851,0.51238,0.07373,0.23896
1536,699,-0.19926,-0.01712,-0.06475,0.05502,-0.66249,-0.74705,0.95443,-0.1849,0.23426,-1,1.29626,0.68503,0.55063,0.00258,0.49727
1537,700,-0.2134,-0.02241,-0.06367,0.3277,-0.6585,-0.67749,0.90597,0.0156,0.42306,-1,1.27025,0.66338,0.58514,0.05744,0.28345
1538,701,-0.21131,-0.01705,-0.06787,0.33275,-0.65615,-0.67731,0.90492,0.0201,0.4251,-1,1.26899,0.68202,0.52626,0.0007,0.49641
