VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
9154,2468,-0.05546,0.07548,0.04538,0.18213,0.91293,0.36523,1,0.50196,1,0,0.06143,0.87804,0.64188,-0.21972,-0.73465,-1,0.7707,0.58215,0.08772
9155,2473,-0.05469,0.07604,0.04742,0.18415,0.90839,0.37538,1,0.50196,1,0,0.06056,0.87649,0.7223,0.13029,-0.67919,-1,0.79337,0.83592,0.72605
9156,2473,-0.05469,0.07604,0.04742,0.18415,0.90839,0.37538,1,0.50196,1,0,0.06056,0.87649,0.7223,0.13029,-0.67919,-1,0.79337,0.83592,0.72605
9157,2470,-0.04981,0.07343,0.04322,0.24566,0.90635,0.34377,1,0.50196,1,0,0.066,0.87572,0.69051,-0.11304,-0.71443,-1,0.52544,0.78085,0.08711
9158,2474,-0.04895,0.07407,0.04447,0.24919,0.90346,0.3488,1,0.50196,1,0,0.06555,0.8745,0.61052,-0.36129,-0.7048,-1,0.35747,0.97925,0.49926
9159,2470,-0.04981,0.07343,0.04322,0.24566,0.90635,0.34377,1,0.50196,1,0,0.066,0.87572,0.69051,-0.11304,-0.71443,-1,0.52544,0.78085,0.08711
9160,2472,-0.04392,0.07268,0.04089,0.30404,0.90106,0.30928,1,0.50196,1,0,0.07047,0.87329,0.66586,-0.14162,-0.73251,-1,0.96392,0.67331,0.43113
9161,2474,-0.04895,0.07407,0.04447,0.24919,0.90346,0.3488,1,0.50196,1,0,0.06555,0.8745,0.61052,-0.36129,-0.7048,-1,0.35747,0.97925,0.49926
9162,2460,-0.09716,0.08549,0.04039,-0.21277,0.90301,0.37213,1,0.50196,1,0,0.04333,0.90722,0.65794,0.23336,-0.71513,-1,0.67298,0.40521,0.04055
9163,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
9164,2463,-0.10984,0.08719,0.03689,-0.30791,0.88244,0.35502,1,0.50196,1,0,0.0392,0.91678,0.64638,0.29486,-0.70332,-1,0.68,0.42674,0.03931
9165,2467,-0.06248,0.07575,0.04766,0.10307,0.91343,0.3937,1,0.50196,1,0,0.0562,0.88096,0.65487,0.12327,-0.7456,-1,0.61833,0.50617,0.01424
9166,2476,-0.07335,0.07671,0.05452,-0.02572,0.88576,0.46338,1,0.50196,1,0,0.04647,0.88457,0.63199,0.06378,-0.77233,-1,0.13197,0.62992,0.81252
9167,2465,-0.07289,0.07886,0.0466,-0.00215,0.91802,0.39648,1,0.50196,1,0,0.05169,0.88856,0.65387,0.13018,-0.74531,-1,0.66219,0.44181,0.03063
9168,2476,-0.07335,0.07671,0.05452,-0.02572,0.88576,0.46338,1,0.50196,1,0,0.04647,0.88457,0.63199,0.06378,-0.77233,-1,0.13197,0.62992,0.81252
9169,2467,-0.06248,0.07575,0.04766,0.10307,0.91343,0.3937,1,0.50196,1,0,0.0562,0.88096,0.65487,0.12327,-0.7456,-1,0.61833,0.50617,0.01424
9170,2477,-0.06208,0.07412,0.05453,0.08921,0.88803,0.45101,1,0.50196,1,0,0.05193,0.87721,0.60072,0.04434,-0.79822,-1,0.15283,0.82266,0.65927
9171,2477,-0.06208,0.07412,0.05453,0.08921,0.88803,0.45101,1,0.50196,1,0,0.05193,0.87721,0.60072,0.04434,-0.79822,-1,0.15283,0.82266,0.65927
9172,2467,-0.06248,0.07575,0.04766,0.10307,0.91343,0.3937,1,0.50196,1,0,0.0562,0.88096,0.65487,0.12327,-0.7456,-1,0.61833,0.50617,0.01424
9173,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9174,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9175,2467,-0.06248,0.07575,0.04766,0.10307,0.91343,0.3937,1,0.50196,1,0,0.0562,0.88096,0.65487,0.12327,-0.7456,-1,0.61833,0.50617,0.01424
9176,2473,-0.05469,0.07604,0.04742,0.18415,0.90839,0.37538,1,0.50196,1,0,0.06056,0.87649,0.7223,0.13029,-0.67919,-1,0.79337,0.83592,0.72605
9177,2479,-0.08763,0.08022,0.05237,-0.1683,0.87238,0.45861,1,0.50196,1,0,0.0406,0.89482,0.6517,0.1119,-0.74986,-1,0.14981,0.67565,0.18934
9178,2465,-0.07289,0.07886,0.0466,-0.00215,0.91802,0.39648,1,0.50196,1,0,0.05169,0.88856,0.65387,0.13018,-0.74531,-1,0.66219,0.44181,0.03063
9179,2476,-0.07335,0.07671,0.05452,-0.02572,0.88576,0.46338,1,0.50196,1,0,0.04647,0.88457,0.63199,0.06378,-0.77233,-1,0.13197,0.62992,0.81252
9180,2465,-0.07289,0.07886,0.0466,-0.00215,0.91802,0.39648,1,0.50196,1,0,0.05169,0.88856,0.65387,0.13018,-0.74531,-1,0.66219,0.44181,0.03063
9181,2479,-0.08763,0.08022,0.05237,-0.1683,0.87238,0.45861,1,0.50196,1,0,0.0406,0.89482,0.6517,0.1119,-0.74986,-1,0.14981,0.67565,0.18934
9182,2462,-0.08551,0.08259,0.04358,-0.13088,0.91382,0.3841,1,0.50196,1,0,0.04718,0.89836,0.66506,0.17808,-0.72495,-1,0.67967,0.41294,0.04159
9183,2480,-0.10062,0.08277,0.04969,-0.26359,0.85178,0.45167,1,0.50196,1,0,0.03566,0.90422,0.65128,0.17185,-0.73822,-1,0.13528,0.5606,0.83661
9184,2462,-0.08551,0.08259,0.04358,-0.13088,0.91382,0.3841,1,0.50196,1,0,0.04718,0.89836,0.66506,0.17808,-0.72495,-1,0.67967,0.41294,0.04159
9185,2479,-0.08763,0.08022,0.05237,-0.1683,0.87238,0.45861,1,0.50196,1,0,0.0406,0.89482,0.6517,0.1119,-0.74986,-1,0.14981,0.67565,0.18934
9186,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
9187,2460,-0.09716,0.08549,0.04039,-0.21277,0.90301,0.37213,1,0.50196,1,0,0.04333,0.90722,0.65794,0.23336,-0.71513,-1,0.67298,0.40521,0.04055
9188,2480,-0.10062,0.08277,0.04969,-0.26359,0.85178,0.45167,1,0.50196,1,0,0.03566,0.90422,0.65128,0.17185,-0.73822,-1,0.13528,0.5606,0.83661
9189,2462,-0.08551,0.08259,0.04358,-0.13088,0.91382,0.3841,1,0.50196,1,0,0.04718,0.89836,0.66506,0.17808,-0.72495,-1,0.67967,0.41294,0.04159
9190,2480,-0.10062,0.08277,0.04969,-0.26359,0.85178,0.45167,1,0.50196,1,0,0.03566,0.90422,0.65128,0.17185,-0.73822,-1,0.13528,0.5606,0.83661
9191,2460,-0.09716,0.08549,0.04039,-0.21277,0.90301,0.37213,1,0.50196,1,0,0.04333,0.90722,0.65794,0.23336,-0.71513,-1,0.67298,0.40521,0.04055
9192,2473,-0.05469,0.07604,0.04742,0.18415,0.90839,0.37538,1,0.50196,1,0,0.06056,0.87649,0.7223,0.13029,-0.67919,-1,0.79337,0.83592,0.72605
9193,2481,-0.04822,0.07156,0.04682,0.25338,0.89445,0.36846,1,0.50196,1,0,0.06296,0.87067,0.5991,0.1849,-0.77903,-1,0.46128,0.33577,0.02933
9194,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9195,2482,-0.04836,0.07098,0.04898,0.24905,0.88924,0.38369,1,0.50196,1,0,0.06138,0.86985,0.47843,0.03811,-0.8773,-1,0.18899,0.89112,0.51738
9196,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9197,2481,-0.04822,0.07156,0.04682,0.25338,0.89445,0.36846,1,0.50196,1,0,0.06296,0.87067,0.5991,0.1849,-0.77903,-1,0.46128,0.33577,0.02933
9198,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9199,2482,-0.04836,0.07098,0.04898,0.24905,0.88924,0.38369,1,0.50196,1,0,0.06138,0.86985,0.47843,0.03811,-0.8773,-1,0.18899,0.89112,0.51738
9200,2483,-0.05432,0.07245,0.05235,0.17591,0.88794,0.425,1,0.50196,1,0,0.05681,0.87298,0.56016,0.06965,-0.82545,-1,0.22685,0.91296,0.56962
9201,2477,-0.06208,0.07412,0.05453,0.08921,0.88803,0.45101,1,0.50196,1,0,0.05193,0.87721,0.60072,0.04434,-0.79822,-1,0.15283,0.82266,0.65927
9202,2478,-0.0541,0.07342,0.0491,0.18824,0.90068,0.39158,1,0.50196,1,0,0.05914,0.87442,0.6122,0.24154,-0.75291,-1,0.44306,0.42729,0.0086
9203,2483,-0.05432,0.07245,0.05235,0.17591,0.88794,0.425,1,0.50196,1,0,0.05681,0.87298,0.56016,0.06965,-0.82545,-1,0.22685,0.91296,0.56962
9204,2482,-0.04836,0.07098,0.04898,0.24905,0.88924,0.38369,1,0.50196,1,0,0.06138,0.86985,0.47843,0.03811,-0.8773,-1,0.18899,0.89112,0.51738
9205,2481,-0.04822,0.07156,0.04682,0.25338,0.89445,0.36846,1,0.50196,1,0,0.06296,0.87067,0.5991,0.1849,-0.77903,-1,0.46128,0.33577,0.02933
9206,2484,-0.04219,0.06883,0.044,0.32099,0.88288,0.34276,1,0.50196,1,0,0.06719,0.86675,0.56536,0.12435,-0.81542,-1,0.86203,0.83551,0.42019
9207,2481,-0.04822,0.07156,0.04682,0.25338,0.89445,0.36846,1,0.50196,1,0,0.06296,0.87067,0.5991,0.1849,-0.77903,-1,0.46128,0.33577,0.02933
9208,2473,-0.05469,0.07604,0.04742,0.18415,0.90839,0.37538,1,0.50196,1,0,0.06056,0.87649,0.7223,0.13029,-0.67919,-1,0.79337,0.83592,0.72605
9209,2485,-0.04962,0.07367,0.04664,0.24045,0.89946,0.36492,1,0.50196,1,0,0.06286,0.87269,0.76984,0.48217,-0.41817,-1,0.86637,0.22364,0.69849
9210,2484,-0.04219,0.06883,0.044,0.32099,0.88288,0.34276,1,0.50196,1,0,0.06719,0.86675,0.56536,0.12435,-0.81542,-1,0.86203,0.83551,0.42019
9211,2481,-0.04822,0.07156,0.04682,0.25338,0.89445,0.36846,1,0.50196,1,0,0.06296,0.87067,0.5991,0.1849,-0.77903,-1,0.46128,0.33577,0.02933
9212,2485,-0.04962,0.07367,0.04664,0.24045,0.89946,0.36492,1,0.50196,1,0,0.06286,0.87269,0.76984,0.48217,-0.41817,-1,0.86637,0.22364,0.69849
9213,2486,-0.10083,0.08282,0.04908,-0.26501,0.85347,0.44763,1,0.50196,1,0,0.03321,0.90371,0.39636,0.83771,-0.37546,-1,0.87711,0.46953,0.8269
9214,2487,-0.11458,0.07551,0.05005,-0.40028,0.76977,0.49661,1,0.50196,0,0,0.02381,0.91173,0.37262,0.85617,-0.35786,-1,0.25141,0.3838,0.08203
9215,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
9216,2487,-0.11458,0.07551,0.05005,-0.40028,0.76977,0.49661,1,0.50196,0,0,0.02381,0.91173,0.37262,0.85617,-0.35786,-1,0.25141,0.3838,0.08203
9217,2486,-0.10083,0.08282,0.04908,-0.26501,0.85347,0.44763,1,0.50196,1,0,0.03321,0.90371,0.39636,0.83771,-0.37546,-1,0.87711,0.46953,0.8269
9218,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9219,2489,-0.08754,0.08031,0.05206,-0.16701,0.87384,0.4563,1,0.50196,1,0,0.03505,0.89299,0.43104,0.78259,-0.44907,-1,0.8833,0.4748,0.82007
9220,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9221,2486,-0.10083,0.08282,0.04908,-0.26501,0.85347,0.44763,1,0.50196,1,0,0.03321,0.90371,0.39636,0.83771,-0.37546,-1,0.87711,0.46953,0.8269
9222,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9223,2489,-0.08754,0.08031,0.05206,-0.16701,0.87384,0.4563,1,0.50196,1,0,0.03505,0.89299,0.43104,0.78259,-0.44907,-1,0.8833,0.4748,0.82007
9224,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9225,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9226,2491,-0.10322,0.06536,0.06279,-0.36105,0.70482,0.60953,1,0.50196,0,0,0.01618,0.89769,0.35725,0.90404,-0.23442,-1,0.7629,0.65157,0.89738
9227,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9228,2491,-0.10322,0.06536,0.06279,-0.36105,0.70482,0.60953,1,0.50196,0,0,0.01618,0.89769,0.35725,0.90404,-0.23442,-1,0.7629,0.65157,0.89738
9229,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9230,2492,-0.08678,0.06231,0.06615,-0.23746,0.74133,0.62739,1,0.50196,0.03489,0,0.01887,0.8843,0.44532,0.65442,-0.61096,-1,0.02349,0.61888,0.40619
9231,2493,-0.07341,0.07666,0.05407,-0.02554,0.88711,0.4608,1,0.50196,1,0,0.03714,0.88144,0.44666,0.71079,-0.54337,-1,0.88794,0.4648,0.81347
9232,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9233,2489,-0.08754,0.08031,0.05206,-0.16701,0.87384,0.4563,1,0.50196,1,0,0.03505,0.89299,0.43104,0.78259,-0.44907,-1,0.8833,0.4748,0.82007
9234,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9235,2493,-0.07341,0.07666,0.05407,-0.02554,0.88711,0.4608,1,0.50196,1,0,0.03714,0.88144,0.44666,0.71079,-0.54337,-1,0.88794,0.4648,0.81347
9236,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9237,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9238,2492,-0.08678,0.06231,0.06615,-0.23746,0.74133,0.62739,1,0.50196,0.03489,0,0.01887,0.8843,0.44532,0.65442,-0.61096,-1,0.02349,0.61888,0.40619
9239,2490,-0.08717,0.07149,0.05765,-0.2007,0.81808,0.53861,1,0.50196,0.02702,0,0.02768,0.88906,0.44586,0.70673,-0.54919,-1,0.33023,0.37054,0.04788
9240,2492,-0.08678,0.06231,0.06615,-0.23746,0.74133,0.62739,1,0.50196,0.03489,0,0.01887,0.8843,0.44532,0.65442,-0.61096,-1,0.02349,0.61888,0.40619
9241,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9242,2495,-0.07262,0.05983,0.06713,-0.08548,0.77399,0.62737,1,0.50196,0.33942,0,0.02218,0.87321,0.43917,0.64177,-0.62869,-1,0.28629,0.41623,0.0558
9243,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9244,2495,-0.07262,0.05983,0.06713,-0.08548,0.77399,0.62737,1,0.50196,0.33942,0,0.02218,0.87321,0.43917,0.64177,-0.62869,-1,0.28629,0.41623,0.0558
9245,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9246,2495,-0.07262,0.05983,0.06713,-0.08548,0.77399,0.62737,1,0.50196,0.33942,0,0.02218,0.87321,0.43917,0.64177,-0.62869,-1,0.28629,0.41623,0.0558
9247,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9248,2497,-0.05996,0.05863,0.06459,0.07427,0.81014,0.58149,1,0.50196,0.7118,0,0.0273,0.86416,0.4246,0.60743,-0.67136,-1,0.08934,0.65331,0.25947
9249,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9250,2497,-0.05996,0.05863,0.06459,0.07427,0.81014,0.58149,1,0.50196,0.7118,0,0.0273,0.86416,0.4246,0.60743,-0.67136,-1,0.08934,0.65331,0.25947
9251,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9252,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9253,2499,-0.05212,0.0702,0.05242,0.20218,0.88158,0.42653,1,0.50196,1,0,0.0422,0.86434,0.4597,0.66085,-0.59325,-1,0.96726,0.39482,0.64354
9254,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9255,2500,-0.04372,0.06826,0.04995,0.29314,0.87485,0.38562,1,0.50196,1,0,0.04548,0.85798,0.49152,0.6838,-0.53929,-1,0.95906,0.39223,0.66629
9256,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9257,2499,-0.05212,0.0702,0.05242,0.20218,0.88158,0.42653,1,0.50196,1,0,0.0422,0.86434,0.4597,0.66085,-0.59325,-1,0.96726,0.39482,0.64354
9258,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9259,2500,-0.04372,0.06826,0.04995,0.29314,0.87485,0.38562,1,0.50196,1,0,0.04548,0.85798,0.49152,0.6838,-0.53929,-1,0.95906,0.39223,0.66629
9260,2501,-0.04386,0.06573,0.05087,0.28914,0.86574,0.40852,1,0.50196,1,0,0.04365,0.85685,0.44726,0.63085,-0.63402,-1,0.21191,0.42066,0.09911
9261,2499,-0.05212,0.0702,0.05242,0.20218,0.88158,0.42653,1,0.50196,1,0,0.0422,0.86434,0.4597,0.66085,-0.59325,-1,0.96726,0.39482,0.64354
9262,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9263,2502,-0.06202,0.07331,0.05349,0.09136,0.8898,0.44708,1,0.50196,1,0,0.0397,0.87229,0.44517,0.65638,-0.60908,-1,0.88565,0.43235,0.81096
9264,2502,-0.06202,0.07331,0.05349,0.09136,0.8898,0.44708,1,0.50196,1,0,0.0397,0.87229,0.44517,0.65638,-0.60908,-1,0.88565,0.43235,0.81096
9265,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9266,2493,-0.07341,0.07666,0.05407,-0.02554,0.88711,0.4608,1,0.50196,1,0,0.03714,0.88144,0.44666,0.71079,-0.54337,-1,0.88794,0.4648,0.81347
9267,2494,-0.07211,0.0684,0.05977,-0.04541,0.83893,0.5423,1,0.50196,0.34972,0,0.03045,0.87687,0.4441,0.66443,-0.60107,-1,0.31859,0.37714,0.05056
9268,2502,-0.06202,0.07331,0.05349,0.09136,0.8898,0.44708,1,0.50196,1,0,0.0397,0.87229,0.44517,0.65638,-0.60908,-1,0.88565,0.43235,0.81096
9269,2496,-0.06204,0.06649,0.05846,0.08078,0.85654,0.50969,1,0.50196,0.64728,0,0.0337,0.8692,0.43711,0.63298,-0.63895,-1,0.29462,0.38027,0.06013
9270,2501,-0.04386,0.06573,0.05087,0.28914,0.86574,0.40852,1,0.50196,1,0,0.04365,0.85685,0.44726,0.63085,-0.63402,-1,0.21191,0.42066,0.09911
9271,2503,-0.05036,0.05978,0.05938,0.20982,0.83644,0.5063,1,0.50196,0.93193,0,0.03396,0.85837,0.41064,0.58309,-0.70099,-1,0.31524,0.95803,0.42205
9272,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9273,2497,-0.05996,0.05863,0.06459,0.07427,0.81014,0.58149,1,0.50196,0.7118,0,0.0273,0.86416,0.4246,0.60743,-0.67136,-1,0.08934,0.65331,0.25947
9274,2498,-0.05387,0.06566,0.05583,0.17752,0.86142,0.47586,1,0.50196,0.8643,0,0.03754,0.86341,0.43974,0.62702,-0.64302,-1,0.26441,0.38212,0.07503
9275,2503,-0.05036,0.05978,0.05938,0.20982,0.83644,0.5063,1,0.50196,0.93193,0,0.03396,0.85837,0.41064,0.58309,-0.70099,-1,0.31524,0.95803,0.42205
9276,2503,-0.05036,0.05978,0.05938,0.20982,0.83644,0.5063,1,0.50196,0.93193,0,0.03396,0.85837,0.41064,0.58309,-0.70099,-1,0.31524,0.95803,0.42205
9277,2501,-0.04386,0.06573,0.05087,0.28914,0.86574,0.40852,1,0.50196,1,0,0.04365,0.85685,0.44726,0.63085,-0.63402,-1,0.21191,0.42066,0.09911
9278,2504,-0.04238,0.06314,0.0526,0.30786,0.85315,0.42113,1,0.50196,1,0,0.04194,0.85468,0.39552,0.56986,-0.7203,-1,0.30614,0.95574,0.43134
9279,2504,-0.04238,0.06314,0.0526,0.30786,0.85315,0.42113,1,0.50196,1,0,0.04194,0.85468,0.39552,0.56986,-0.7203,-1,0.30614,0.95574,0.43134
9280,2501,-0.04386,0.06573,0.05087,0.28914,0.86574,0.40852,1,0.50196,1,0,0.04365,0.85685,0.44726,0.63085,-0.63402,-1,0.21191,0.42066,0.09911
9281,2505,-0.03696,0.06789,0.04538,0.36312,0.86657,0.34233,1,0.50196,1,0,0.04996,0.85323,0.43345,0.62018,-0.65383,-1,0.92183,0.74605,0.60735
9282,2505,-0.03696,0.06789,0.04538,0.36312,0.86657,0.34233,1,0.50196,1,0,0.04996,0.85323,0.43345,0.62018,-0.65383,-1,0.92183,0.74605,0.60735
9283,2501,-0.04386,0.06573,0.05087,0.28914,0.86574,0.40852,1,0.50196,1,0,0.04365,0.85685,0.44726,0.63085,-0.63402,-1,0.21191,0.42066,0.09911
9284,2500,-0.04372,0.06826,0.04995,0.29314,0.87485,0.38562,1,0.50196,1,0,0.04548,0.85798,0.49152,0.6838,-0.53929,-1,0.95906,0.39223,0.66629
9285,2506,-0.11633,0.063,0.05738,-0.46721,0.65544,0.59278,1,0.50196,0,0,0.01262,0.90848,0.38667,0.822,-0.41799,-1,0.41486,0.35651,0.02866
9286,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9287,2491,-0.10322,0.06536,0.06279,-0.36105,0.70482,0.60953,1,0.50196,0,0,0.01618,0.89769,0.35725,0.90404,-0.23442,-1,0.7629,0.65157,0.89738
9288,2488,-0.10214,0.07392,0.05376,-0.31382,0.79581,0.51677,1,0.50196,0,0,0.02542,0.9014,0.41892,0.7723,-0.47729,-1,0.30355,0.38414,0.05504
9289,2506,-0.11633,0.063,0.05738,-0.46721,0.65544,0.59278,1,0.50196,0,0,0.01262,0.90848,0.38667,0.822,-0.41799,-1,0.41486,0.35651,0.02866
9290,2487,-0.11458,0.07551,0.05005,-0.40028,0.76977,0.49661,1,0.50196,0,0,0.02381,0.91173,0.37262,0.85617,-0.35786,-1,0.25141,0.3838,0.08203
9291,2506,-0.11633,0.063,0.05738,-0.46721,0.65544,0.59278,1,0.50196,0,0,0.01262,0.90848,0.38667,0.822,-0.41799,-1,0.41486,0.35651,0.02866
9292,2507,-0.12738,0.07885,0.04276,-0.48377,0.76281,0.42906,1,0.50196,1,0,0.02446,0.92373,0.45262,0.76872,-0.45189,-1,0.34326,0.39762,0.03637
9293,2487,-0.11458,0.07551,0.05005,-0.40028,0.76977,0.49661,1,0.50196,0,0,0.02381,0.91173,0.37262,0.85617,-0.35786,-1,0.25141,0.3838,0.08203
9294,2487,-0.11458,0.07551,0.05005,-0.40028,0.76977,0.49661,1,0.50196,0,0,0.02381,0.91173,0.37262,0.85617,-0.35786,-1,0.25141,0.3838,0.08203
9295,2507,-0.12738,0.07885,0.04276,-0.48377,0.76281,0.42906,1,0.50196,1,0,0.02446,0.92373,0.45262,0.76872,-0.45189,-1,0.34326,0.39762,0.03637
9296,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
9297,2508,-0.12669,0.08532,0.03263,-0.4553,0.82826,0.32663,1,0.50196,1,0,0.03259,0.92887,0.58047,0.52617,-0.62144,-1,0.51709,0.43664,0.00433
9298,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
9299,2507,-0.12738,0.07885,0.04276,-0.48377,0.76281,0.42906,1,0.50196,1,0,0.02446,0.92373,0.45262,0.76872,-0.45189,-1,0.34326,0.39762,0.03637
9300,2475,-0.11399,0.08442,0.04625,-0.35817,0.82612,0.4344,1,0.50196,1,0,0.03117,0.91416,0.55168,0.61631,-0.56171,-1,0.44546,0.84213,0.86052
