VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
4729,1051,-0.06207,0.0727,-0.02138,0.88397,0.06774,-0.46261,0.50196,0.50196,0,0,0.41226,0.10947,-0.07375,-0.95686,-0.28103,-1,0.94233,0.61549,0.70251
4730,1046,-0.0635,0.07274,-0.02465,0.95095,-0.01475,-0.309,0.50196,0.50196,0,0,0.4156,0.10026,-0.12051,-0.93762,-0.32611,-1,0.85375,0.68239,0.80264
4731,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4732,1051,-0.06207,0.0727,-0.02138,0.88397,0.06774,-0.46261,0.50196,0.50196,0,0,0.41226,0.10947,-0.07375,-0.95686,-0.28103,-1,0.94233,0.61549,0.70251
4733,1039,-0.06206,0.07489,-0.02139,0.87722,0.34989,-0.32872,0.50196,0.50196,0,0,0.40554,0.10752,0.22657,-0.90539,-0.35908,-1,0.5,0.5,0.5
4734,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4735,1042,-0.06149,0.07504,-0.01839,0.48689,0.84949,0.20324,0.50196,0.50196,0,0,0.40002,0.11684,0.75356,-0.29086,-0.58953,-1,0.5,0.5,0.5
4736,1043,-0.05981,0.07367,-0.01685,0.32247,0.91442,0.24466,0.50196,0.50196,0,0,0.40166,0.12245,0.68508,-0.0471,-0.72694,-1,0.5,0.5,0.5
4737,1042,-0.06149,0.07504,-0.01839,0.48689,0.84949,0.20324,0.50196,0.50196,0,0,0.40002,0.11684,0.75356,-0.29086,-0.58953,-1,0.5,0.5,0.5
4738,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4739,1039,-0.06206,0.07489,-0.02139,0.87722,0.34989,-0.32872,0.50196,0.50196,0,0,0.40554,0.10752,0.22657,-0.90539,-0.35908,-1,0.5,0.5,0.5
4740,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4741,1053,-0.06039,0.07251,-0.01878,0.77053,0.22225,-0.5974,0.50196,0.50196,0,0,0.40814,0.11743,0.15388,-0.97438,-0.16402,-1,0.5,0.5,0.5
4742,1051,-0.06207,0.0727,-0.02138,0.88397,0.06774,-0.46261,0.50196,0.50196,0,0,0.41226,0.10947,-0.07375,-0.95686,-0.28103,-1,0.94233,0.61549,0.70251
4743,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4744,1054,-0.05947,0.07316,-0.01748,0.75171,0.4515,-0.48071,0.50196,0.50196,0,0,0.40408,0.12257,0.20232,-0.85164,-0.48351,-1,0.5,0.5,0.5
4745,1053,-0.06039,0.07251,-0.01878,0.77053,0.22225,-0.5974,0.50196,0.50196,0,0,0.40814,0.11743,0.15388,-0.97438,-0.16402,-1,0.5,0.5,0.5
4746,1043,-0.05981,0.07367,-0.01685,0.32247,0.91442,0.24466,0.50196,0.50196,0,0,0.40166,0.12245,0.68508,-0.0471,-0.72694,-1,0.5,0.5,0.5
4747,1054,-0.05947,0.07316,-0.01748,0.75171,0.4515,-0.48071,0.50196,0.50196,0,0,0.40408,0.12257,0.20232,-0.85164,-0.48351,-1,0.5,0.5,0.5
4748,1052,-0.06067,0.07381,-0.01868,0.81744,0.40293,-0.41163,0.50196,0.50196,0,0,0.40408,0.11714,0.31815,-0.91155,-0.26049,-1,0.5,0.5,0.5
4749,1054,-0.05947,0.07316,-0.01748,0.75171,0.4515,-0.48071,0.50196,0.50196,0,0,0.40408,0.12257,0.20232,-0.85164,-0.48351,-1,0.5,0.5,0.5
4750,1043,-0.05981,0.07367,-0.01685,0.32247,0.91442,0.24466,0.50196,0.50196,0,0,0.40166,0.12245,0.68508,-0.0471,-0.72694,-1,0.5,0.5,0.5
4751,1045,-0.05802,0.0729,-0.01507,0.74313,0.6592,0.11496,0.50196,0.50196,0,0,0.40384,0.13256,0.50922,-0.44565,-0.73627,-1,0.5,0.5,0.5
4752,1055,-0.05939,0.07235,-0.01769,0.82059,-0.28078,-0.49778,0.50196,0.50196,0,0,0.4065,0.12268,-0.3478,-0.93648,-0.04511,-1,0.5,0.5,0.5
4753,1054,-0.05947,0.07316,-0.01748,0.75171,0.4515,-0.48071,0.50196,0.50196,0,0,0.40408,0.12257,0.20232,-0.85164,-0.48351,-1,0.5,0.5,0.5
4754,1045,-0.05802,0.0729,-0.01507,0.74313,0.6592,0.11496,0.50196,0.50196,0,0,0.40384,0.13256,0.50922,-0.44565,-0.73627,-1,0.5,0.5,0.5
4755,1054,-0.05947,0.07316,-0.01748,0.75171,0.4515,-0.48071,0.50196,0.50196,0,0,0.40408,0.12257,0.20232,-0.85164,-0.48351,-1,0.5,0.5,0.5
4756,1055,-0.05939,0.07235,-0.01769,0.82059,-0.28078,-0.49778,0.50196,0.50196,0,0,0.4065,0.12268,-0.3478,-0.93648,-0.04511,-1,0.5,0.5,0.5
4757,1053,-0.06039,0.07251,-0.01878,0.77053,0.22225,-0.5974,0.50196,0.50196,0,0,0.40814,0.11743,0.15388,-0.97438,-0.16402,-1,0.5,0.5,0.5
4758,1049,-0.06376,0.07182,-0.03619,0.94195,0.333,-0.04292,0.50196,0.50196,0,0,0.42514,0.06266,0.33105,-0.94245,-0.04675,-1,0.5,0.5,1
4759,1050,-0.06378,0.06923,-0.03617,0.98044,0.09434,0.17276,0.50196,0.50196,0,0,0.43373,0.06649,0.14239,-0.94589,-0.29158,-1,0.64591,0.65452,0.95259
4760,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4761,1019,-0.06596,0.07326,-0.03869,-0.02845,0.79644,-0.60405,0.50196,0.50196,0,0,0.41656,0.05883,0.93525,-0.19211,-0.29734,-1,0.59815,0.58277,0.98323
4762,1049,-0.06376,0.07182,-0.03619,0.94195,0.333,-0.04292,0.50196,0.50196,0,0,0.42514,0.06266,0.33105,-0.94245,-0.04675,-1,0.5,0.5,1
4763,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4764,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4765,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4766,1019,-0.06596,0.07326,-0.03869,-0.02845,0.79644,-0.60405,0.50196,0.50196,0,0,0.41656,0.05883,0.93525,-0.19211,-0.29734,-1,0.59815,0.58277,0.98323
4767,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4768,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4769,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4770,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4771,1059,-0.06595,0.06829,-0.0423,-0.08319,-0.75539,-0.64998,0.50196,0.50196,0,0,0.45037,0.02514,0.97714,0.06623,-0.20203,-1,0.5,0.5,0.5
4772,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4773,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4774,1060,-0.06447,0.06482,-0.04509,-0.53844,0.34768,-0.7676,0.50196,0.50196,0,0,0.45869,0.02111,0.50705,-0.59387,-0.62467,-1,0.56713,0.8642,0.83593
4775,1059,-0.06595,0.06829,-0.0423,-0.08319,-0.75539,-0.64998,0.50196,0.50196,0,0,0.45037,0.02514,0.97714,0.06623,-0.20203,-1,0.5,0.5,0.5
4776,1061,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.46144,0.03652,0.73878,-0.67087,0.06435,-1,0.369,0.43246,0.97778
4777,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4778,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4779,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4780,1061,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.46144,0.03652,0.73878,-0.67087,0.06435,-1,0.369,0.43246,0.97778
4781,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4782,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4783,1060,-0.06447,0.06482,-0.04509,-0.53844,0.34768,-0.7676,0.50196,0.50196,0,0,0.45869,0.02111,0.50705,-0.59387,-0.62467,-1,0.56713,0.8642,0.83593
4784,1058,-0.06349,0.06656,-0.04524,-0.01857,0.61849,-0.78557,0.50196,0.50196,0,0,0.45693,0.03256,0.71769,-0.53879,-0.44116,-1,0.63804,0.79711,0.87772
4785,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4786,1061,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.46144,0.03652,0.73878,-0.67087,0.06435,-1,0.369,0.43246,0.97778
4787,1063,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46924,0.03341,0.45622,-0.8802,-0.13085,-1,0.39225,0.50593,0.98821
4788,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4789,1064,-0.06315,0.06201,-0.04744,-0.81108,0.23715,-0.5347,0.50196,0.50196,0,0,0.46545,0.01587,0.31376,-0.5951,-0.73987,-1,0.58859,0.95431,0.68909
4790,1060,-0.06447,0.06482,-0.04509,-0.53844,0.34768,-0.7676,0.50196,0.50196,0,0,0.45869,0.02111,0.50705,-0.59387,-0.62467,-1,0.56713,0.8642,0.83593
4791,1065,-0.06265,0.05977,-0.04982,-0.7246,-0.60586,-0.32846,0.50196,0.50196,0,0,0.47946,0.01407,0.66077,-0.74617,-0.08133,-1,0.5,0.5,0.5
4792,1064,-0.06315,0.06201,-0.04744,-0.81108,0.23715,-0.5347,0.50196,0.50196,0,0,0.46545,0.01587,0.31376,-0.5951,-0.73987,-1,0.58859,0.95431,0.68909
4793,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4794,1065,-0.06265,0.05977,-0.04982,-0.7246,-0.60586,-0.32846,0.50196,0.50196,0,0,0.47946,0.01407,0.66077,-0.74617,-0.08133,-1,0.5,0.5,0.5
4795,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4796,1066,-0.06136,0.06052,-0.04773,0.66069,-0.7308,-0.17153,0.50196,0.50196,0,0,0.47921,0.02253,-0.7371,-0.67483,0.03597,-1,0.5,0.5,0.5
4797,1019,-0.06596,0.07326,-0.03869,-0.02845,0.79644,-0.60405,0.50196,0.50196,0,0,0.41656,0.05883,0.93525,-0.19211,-0.29734,-1,0.59815,0.58277,0.98323
4798,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4799,1020,-0.06598,0.07014,-0.04196,-0.60964,0.56994,-0.55092,0.50196,0.50196,0,0,0.42888,0.03898,0.64644,-0.04476,-0.76165,-1,0.4086,0.44017,0.98792
4800,1020,-0.06598,0.07014,-0.04196,-0.60964,0.56994,-0.55092,0.50196,0.50196,0,0,0.42888,0.03898,0.64644,-0.04476,-0.76165,-1,0.4086,0.44017,0.98792
4801,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4802,1022,-0.0666,0.06694,-0.04496,-0.44016,0.5784,-0.68681,0.50196,0.50196,0,0,0.44299,0.02324,0.51156,-0.46709,-0.7212,-1,0.5,0.5,0.5
4803,1067,-0.06615,0.06619,-0.04489,0.90358,-0.42829,-0.011,0.50196,0.50196,0,0,0.44776,0.02306,-0.41757,-0.88612,0.20108,-1,0.5,0.5,0.5
4804,1022,-0.0666,0.06694,-0.04496,-0.44016,0.5784,-0.68681,0.50196,0.50196,0,0,0.44299,0.02324,0.51156,-0.46709,-0.7212,-1,0.5,0.5,0.5
4805,1057,-0.06494,0.06978,-0.04259,0.39275,0.59168,-0.70403,0.50196,0.50196,0,0,0.43848,0.04301,0.57888,-0.75391,-0.31067,-1,0.52691,0.72023,0.94808
4806,1063,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46924,0.03341,0.45622,-0.8802,-0.13085,-1,0.39225,0.50593,0.98821
4807,1068,-0.05987,0.06128,-0.04559,0.70516,-0.05621,-0.70682,0.50196,0.50196,0,0,0.47704,0.03029,0.15977,-0.95862,0.23563,-1,0.11684,0.4863,0.82094
4808,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4809,1062,-0.06218,0.06281,-0.04743,0.27485,0.50151,-0.82033,0.50196,0.50196,0,0,0.46913,0.02234,0.49254,-0.80618,-0.32783,-1,0.51396,0.67008,0.96998
4810,1068,-0.05987,0.06128,-0.04559,0.70516,-0.05621,-0.70682,0.50196,0.50196,0,0,0.47704,0.03029,0.15977,-0.95862,0.23563,-1,0.11684,0.4863,0.82094
4811,1066,-0.06136,0.06052,-0.04773,0.66069,-0.7308,-0.17153,0.50196,0.50196,0,0,0.47921,0.02253,-0.7371,-0.67483,0.03597,-1,0.5,0.5,0.5
4812,1061,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.46144,0.03652,0.73878,-0.67087,0.06435,-1,0.369,0.43246,0.97778
4813,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4814,1069,-0.06208,0.06554,-0.04021,0.88943,0.37432,0.26228,0.50196,0.50196,0,0,0.45088,0.04956,0.32804,-0.92238,0.20398,-1,0.86286,0.69235,0.78519
4815,1069,-0.06208,0.06554,-0.04021,0.88943,0.37432,0.26228,0.50196,0.50196,0,0,0.45088,0.04956,0.32804,-0.92238,0.20398,-1,0.86286,0.69235,0.78519
4816,1070,-0.06012,0.06317,-0.04235,0.12892,0.6102,0.78168,0.50196,0.50196,0,0,0.46596,0.04049,0.47441,-0.73016,0.49174,-1,0.84073,0.75775,0.75975
4817,1061,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.46144,0.03652,0.73878,-0.67087,0.06435,-1,0.369,0.43246,0.97778
4818,1050,-0.06378,0.06923,-0.03617,0.98044,0.09434,0.17276,0.50196,0.50196,0,0,0.43373,0.06649,0.14239,-0.94589,-0.29158,-1,0.64591,0.65452,0.95259
4819,1069,-0.06208,0.06554,-0.04021,0.88943,0.37432,0.26228,0.50196,0.50196,0,0,0.45088,0.04956,0.32804,-0.92238,0.20398,-1,0.86286,0.69235,0.78519
4820,1056,-0.06253,0.06763,-0.04163,0.84809,0.51778,-0.11246,0.50196,0.50196,0,0,0.44468,0.04629,0.52937,-0.83704,0.13829,-1,0.48618,0.46257,0.99841
4821,1071,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.45722,0.07334,0.48373,-0.58859,-0.64774,-1,0.45444,0.35984,0.97778
4822,1072,-0.06012,0.06317,-0.04235,0.12892,0.6102,0.78168,0.50196,0.50196,0,0,0.4504,0.07419,-0.03707,0.79068,-0.61111,-1,0.08015,0.42091,0.75975
4823,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4824,1072,-0.06012,0.06317,-0.04235,0.12892,0.6102,0.78168,0.50196,0.50196,0,0,0.4504,0.07419,-0.03707,0.79068,-0.61111,-1,0.08015,0.42091,0.75975
4825,1074,-0.05629,0.06317,-0.04094,-0.38501,0.59966,0.70155,0.50196,0.50196,0,0,0.4533,0.09536,0.41791,0.79103,-0.44679,-1,0.04524,0.64367,0.65016
4826,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4827,1075,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46531,0.07334,0.1708,-0.91877,-0.35593,-1,0.39731,0.46681,0.98821
4828,1071,-0.06061,0.06534,-0.04377,0.6714,0.72432,-0.15678,0.50196,0.50196,0,0,0.45722,0.07334,0.48373,-0.58859,-0.64774,-1,0.45444,0.35984,0.97778
4829,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4830,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4831,1076,-0.05574,0.06344,-0.04247,0.51796,0.40253,-0.75477,0.50196,0.50196,0,0,0.46355,0.09309,0.3696,-0.90106,-0.22691,-1,0.5,0.5,0.5
4832,1075,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46531,0.07334,0.1708,-0.91877,-0.35593,-1,0.39731,0.46681,0.98821
4833,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4834,1074,-0.05629,0.06317,-0.04094,-0.38501,0.59966,0.70155,0.50196,0.50196,0,0,0.4533,0.09536,0.41791,0.79103,-0.44679,-1,0.04524,0.64367,0.65016
4835,1077,-0.053,0.06391,-0.03912,-0.54849,0.55637,0.62419,0.50196,0.50196,0,0,0.45318,0.11383,0.32849,0.82985,-0.45104,-1,0.03896,0.62243,0.64984
4836,1077,-0.053,0.06391,-0.03912,-0.54849,0.55637,0.62419,0.50196,0.50196,0,0,0.45318,0.11383,0.32849,0.82985,-0.45104,-1,0.03896,0.62243,0.64984
4837,1078,-0.05281,0.06461,-0.03956,0.13189,0.93659,-0.32467,0.50196,0.50196,0,0,0.45772,0.11336,0.77739,-0.30095,-0.55235,-1,0.5,0.5,0.5
4838,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4839,1076,-0.05574,0.06344,-0.04247,0.51796,0.40253,-0.75477,0.50196,0.50196,0,0,0.46355,0.09309,0.3696,-0.90106,-0.22691,-1,0.5,0.5,0.5
4840,1073,-0.05591,0.06429,-0.04169,-0.08429,0.97376,0.2114,0.50196,0.50196,0,0,0.45925,0.09412,0.51605,0.22415,-0.82671,-1,0.59826,0.58272,0.98322
4841,1078,-0.05281,0.06461,-0.03956,0.13189,0.93659,-0.32467,0.50196,0.50196,0,0,0.45772,0.11336,0.77739,-0.30095,-0.55235,-1,0.5,0.5,0.5
4842,1077,-0.053,0.06391,-0.03912,-0.54849,0.55637,0.62419,0.50196,0.50196,0,0,0.45318,0.11383,0.32849,0.82985,-0.45104,-1,0.03896,0.62243,0.64984
4843,1079,-0.05018,0.06525,-0.03716,-0.07902,0.98192,-0.172,0.50196,0.50196,0,0,0.4558,0.13084,0.80502,-0.03891,-0.59197,-1,0.1101,0.48546,0.18733
4844,1078,-0.05281,0.06461,-0.03956,0.13189,0.93659,-0.32467,0.50196,0.50196,0,0,0.45772,0.11336,0.77739,-0.30095,-0.55235,-1,0.5,0.5,0.5
4845,1078,-0.05281,0.06461,-0.03956,0.13189,0.93659,-0.32467,0.50196,0.50196,0,0,0.45772,0.11336,0.77739,-0.30095,-0.55235,-1,0.5,0.5,0.5
4846,1080,-0.05241,0.06395,-0.03961,0.59463,0.30235,-0.74498,0.50196,0.50196,0,0,0.46166,0.11367,0.40291,-0.91391,-0.04931,-1,0.5,0.5,0.5
4847,1076,-0.05574,0.06344,-0.04247,0.51796,0.40253,-0.75477,0.50196,0.50196,0,0,0.46355,0.09309,0.3696,-0.90106,-0.22691,-1,0.5,0.5,0.5
4848,1079,-0.05018,0.06525,-0.03716,-0.07902,0.98192,-0.172,0.50196,0.50196,0,0,0.4558,0.13084,0.80502,-0.03891,-0.59197,-1,0.1101,0.48546,0.18733
4849,1080,-0.05241,0.06395,-0.03961,0.59463,0.30235,-0.74498,0.50196,0.50196,0,0,0.46166,0.11367,0.40291,-0.91391,-0.04931,-1,0.5,0.5,0.5
4850,1078,-0.05281,0.06461,-0.03956,0.13189,0.93659,-0.32467,0.50196,0.50196,0,0,0.45772,0.11336,0.77739,-0.30095,-0.55235,-1,0.5,0.5,0.5
4851,1081,-0.0556,0.06251,-0.04249,0.57388,0.13404,-0.8079,0.50196,0.50196,0,0,0.46784,0.09207,0.32483,-0.94285,0.07431,-1,0.18359,0.49279,0.88709
4852,1076,-0.05574,0.06344,-0.04247,0.51796,0.40253,-0.75477,0.50196,0.50196,0,0,0.46355,0.09309,0.3696,-0.90106,-0.22691,-1,0.5,0.5,0.5
4853,1080,-0.05241,0.06395,-0.03961,0.59463,0.30235,-0.74498,0.50196,0.50196,0,0,0.46166,0.11367,0.40291,-0.91391,-0.04931,-1,0.5,0.5,0.5
4854,1075,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46531,0.07334,0.1708,-0.91877,-0.35593,-1,0.39731,0.46681,0.98821
4855,1076,-0.05574,0.06344,-0.04247,0.51796,0.40253,-0.75477,0.50196,0.50196,0,0,0.46355,0.09309,0.3696,-0.90106,-0.22691,-1,0.5,0.5,0.5
4856,1081,-0.0556,0.06251,-0.04249,0.57388,0.13404,-0.8079,0.50196,0.50196,0,0,0.46784,0.09207,0.32483,-0.94285,0.07431,-1,0.18359,0.49279,0.88709
4857,1081,-0.0556,0.06251,-0.04249,0.57388,0.13404,-0.8079,0.50196,0.50196,0,0,0.46784,0.09207,0.32483,-0.94285,0.07431,-1,0.18359,0.49279,0.88709
4858,1082,-0.05987,0.06128,-0.04559,0.70516,-0.05621,-0.70682,0.50196,0.50196,0,0,0.47341,0.07334,-0.12272,-0.99148,-0.04358,-1,0.15262,0.33774,0.82094
4859,1075,-0.05994,0.06307,-0.04522,0.53723,0.38965,-0.74803,0.50196,0.50196,0,0,0.46531,0.07334,0.1708,-0.91877,-0.35593,-1,0.39731,0.46681,0.98821
4860,740,0.00856,0.06784,-0.00351,0.40156,0.81233,-0.42293,0.50196,0.50196,0.62652,0,0.48764,0.25861,0.23729,0.35374,0.90474,-1,0.5,0.5,1
4861,708,0.00955,0.06914,-0.00006,0.50379,0.86381,-0.00617,0.50196,0.50196,0.62207,0,0.4985,0.2581,0.0034,0.00515,0.99998,-1,0.5,0.5,1
4862,720,0.01181,0.06537,-0.00362,0.74561,0.51345,-0.42477,0.50196,0.50196,0.48678,0,0.48557,0.23803,0.27784,0.33985,0.8985,-1,0.5,0.5,1
4863,708,0.00955,0.06914,-0.00006,0.50379,0.86381,-0.00617,0.50196,0.50196,0.62207,0,0.4985,0.2581,0.0034,0.00515,0.99998,-1,0.5,0.5,1
4864,709,0.01292,0.06598,-0.00006,0.83866,0.54462,-0.00533,0.50196,0.50196,0.47132,0,0.4985,0.23589,0.00383,0.00388,0.99998,-1,0.5,0.5,1
4865,720,0.01181,0.06537,-0.00362,0.74561,0.51345,-0.42477,0.50196,0.50196,0.48678,0,0.48557,0.23803,0.27784,0.33985,0.8985,-1,0.5,0.5,1
4866,710,0.00439,0.0701,-0.00006,0.24525,0.96945,-0.00528,0.50196,0.50196,0.78568,0,0.4985,0.27703,0.00269,0.00477,0.99998,-1,0.5,0.5,1
4867,708,0.00955,0.06914,-0.00006,0.50379,0.86381,-0.00617,0.50196,0.50196,0.62207,0,0.4985,0.2581,0.0034,0.00515,0.99998,-1,0.5,0.5,1
4868,740,0.00856,0.06784,-0.00351,0.40156,0.81233,-0.42293,0.50196,0.50196,0.62652,0,0.48764,0.25861,0.23729,0.35374,0.90474,-1,0.5,0.5,1
4869,710,0.00439,0.0701,-0.00006,0.24525,0.96945,-0.00528,0.50196,0.50196,0.78568,0,0.4985,0.27703,0.00269,0.00477,0.99998,-1,0.5,0.5,1
4870,740,0.00856,0.06784,-0.00351,0.40156,0.81233,-0.42293,0.50196,0.50196,0.62652,0,0.48764,0.25861,0.23729,0.35374,0.90474,-1,0.5,0.5,1
4871,739,0.00371,0.06939,-0.00321,0.29376,0.90833,-0.29772,0.50196,0.50196,0.79232,0,0.48811,0.27784,0.12846,0.27112,0.95394,-1,0.5,0.5,1
