VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
529,244,-0.39368,-0.00614,0.11937,-0.0388,-0.99908,0.01841,-0.87724,0.04288,0.47814,-1,0.39012,0.19247,0.26683,0.06428,0.42396
530,246,-0.25243,-0.01194,0.10892,-0.03981,-0.99902,0.01943,-0.87718,0.04425,0.47811,-1,0.0947,0.32611,0.53737,0.08618,0.77813
531,247,-0.36489,-0.0075,0.10668,-0.03934,-0.99906,0.01846,-0.87722,0.04337,0.47812,-1,0.31836,0.19851,0.52426,0.07249,0.24184
532,244,-0.39368,-0.00614,0.11937,-0.0388,-0.99908,0.01841,-0.87724,0.04288,0.47814,-1,0.39012,0.19247,0.26683,0.06428,0.42396
533,243,-0.37081,-0.00734,0.10356,-0.03764,-0.99907,0.02118,-0.87723,0.04318,0.47812,-1,0.32684,0.18577,0.72474,0.12461,0.25798
534,246,-0.25243,-0.01194,0.10892,-0.03981,-0.99902,0.01943,-0.87718,0.04425,0.47811,-1,0.0947,0.32611,0.53737,0.08618,0.77813
535,244,-0.39368,-0.00614,0.11937,-0.0388,-0.99908,0.01841,-0.87724,0.04288,0.47814,-1,0.39012,0.19247,0.26683,0.06428,0.42396
536,247,-0.36489,-0.0075,0.10668,-0.03934,-0.99906,0.01846,-0.87722,0.04337,0.47812,-1,0.31836,0.19851,0.52426,0.07249,0.24184
537,246,-0.25243,-0.01194,0.10892,-0.03981,-0.99902,0.01943,-0.87718,0.04425,0.47811,-1,0.0947,0.32611,0.53737,0.08618,0.77813
538,247,-0.36489,-0.0075,0.10668,-0.03934,-0.99906,0.01846,-0.87722,0.04337,0.47812,-1,0.31836,0.19851,0.52426,0.07249,0.24184
539,248,-0.22898,-0.01341,0.08197,-0.03981,-0.99901,0.01971,-0.87718,0.04439,0.47811,-1,0.01808,0.29766,0.41068,0.27551,0.06225
540,249,-0.41989,0.00496,0.12912,0.12015,-3.57E-06,-0.99276,0,1,0,1,0.36706,0.37306,0.43905,0.73022,0.06036
541,250,-0.42857,-0.00469,0.12807,0.55758,-0.00001,-0.83012,0,1,0,1,0.34732,0.35173,0.65865,0.19784,0.13459
542,251,-0.42857,0.00469,0.12807,0.55757,-3.56E-06,-0.83013,0,1,0,1,0.36706,0.35174,0.7739,0.80292,0.21152
543,250,-0.42857,-0.00469,0.12807,0.55758,-0.00001,-0.83012,0,1,0,1,0.34732,0.35173,0.65865,0.19784,0.13459
544,249,-0.41989,0.00496,0.12912,0.12015,-3.57E-06,-0.99276,0,1,0,1,0.36706,0.37306,0.43905,0.73022,0.06036
545,252,-0.41989,-0.00496,0.12912,0.12014,-9.25E-07,-0.99276,0,1,0,1,0.34732,0.37306,0.44567,0.13853,0.15885
546,253,-0.41989,0.00496,0.12912,-0.34884,1.99E-06,-0.93718,0,1,0,1,0.36706,0.37306,0.43905,0.73022,0.06036
547,254,-0.39368,-0.00614,0.11937,-0.34884,5.89E-07,-0.93718,0,1,0,1,0.34732,0.44129,0.26683,0.06428,0.42396
548,255,-0.41989,-0.00496,0.12912,-0.34884,2.68E-06,-0.93718,0,1,0,1,0.34732,0.37306,0.44567,0.13853,0.15885
549,254,-0.39368,-0.00614,0.11937,-0.34884,5.89E-07,-0.93718,0,1,0,1,0.34732,0.44129,0.26683,0.06428,0.42396
550,253,-0.41989,0.00496,0.12912,-0.34884,1.99E-06,-0.93718,0,1,0,1,0.36706,0.37306,0.43905,0.73022,0.06036
551,256,-0.39368,0.00614,0.11937,-0.34884,0,-0.93718,0,1,0,1,0.36706,0.44129,0.36255,0.9793,0.46286
552,257,-0.39847,0.00618,0.10994,0.37269,4.02E-06,0.92795,0,1,0,1,0.36706,0.46708,0.39606,0.92442,0.74304
553,258,-0.43128,-0.00471,0.12311,0.37269,1.87E-06,0.92795,0,1,0,1,0.34732,0.55333,0.80298,0.12186,0.62335
554,259,-0.39847,-0.00618,0.10994,0.37269,4.60E-06,0.92795,0,1,0,1,0.34732,0.46708,0.43302,0.02492,0.64075
555,258,-0.43128,-0.00471,0.12311,0.37269,1.87E-06,0.92795,0,1,0,1,0.34732,0.55333,0.80298,0.12186,0.62335
556,257,-0.39847,0.00618,0.10994,0.37269,4.02E-06,0.92795,0,1,0,1,0.36706,0.46708,0.39606,0.92442,0.74304
557,260,-0.43128,0.00471,0.12311,0.37269,1.14E-06,0.92795,0,1,0,1,0.36706,0.55333,0.67688,0.96055,0.58126
558,261,-0.42857,0.00469,0.12807,0.55757,-3.56E-06,-0.83013,0,1,0,1,0.36706,0.56712,0.7739,0.80292,0.21152
559,262,-0.43128,-0.00471,0.12311,0.87774,-7.83E-06,-0.47913,0,1,0,1,0.34732,0.55333,0.80298,0.12186,0.62335
560,263,-0.43128,0.00471,0.12311,0.87773,8.08E-06,-0.47915,0,1,0,1,0.36706,0.55333,0.67688,0.96055,0.58126
561,262,-0.43128,-0.00471,0.12311,0.87774,-7.83E-06,-0.47913,0,1,0,1,0.34732,0.55333,0.80298,0.12186,0.62335
562,261,-0.42857,0.00469,0.12807,0.55757,-3.56E-06,-0.83013,0,1,0,1,0.36706,0.56712,0.7739,0.80292,0.21152
563,264,-0.42857,-0.00469,0.12807,0.55758,-0.00001,-0.83012,0,1,0,1,0.34732,0.56712,0.65865,0.19784,0.13459
564,265,-0.29023,-0.02214,0.01554,-0.41412,-0.89277,0.17737,-0.90936,0.41429,-0.03788,-1,0.79325,0.34323,0.36857,0.01995,0.54775
565,266,-0.31978,-0.00935,-0.0043,-0.44985,-0.8931,0.00206,-0.89308,0.44982,-0.00886,-1,0.86749,0.30071,0.07623,0.23621,0.52894
566,267,-0.29418,-0.02226,-0.0043,-0.45035,-0.89285,0.00271,-0.89262,0.4503,0.02131,-1,0.8018,0.30101,0.36083,0.01982,0.49212
567,266,-0.31978,-0.00935,-0.0043,-0.44985,-0.8931,0.00206,-0.89308,0.44982,-0.00886,-1,0.86749,0.30071,0.07623,0.23621,0.52894
568,265,-0.29023,-0.02214,0.01554,-0.41412,-0.89277,0.17737,-0.90936,0.41429,-0.03788,-1,0.79325,0.34323,0.36857,0.01995,0.54775
569,268,-0.31388,-0.00924,0.02533,-0.41365,-0.89321,0.17625,-0.91005,0.41132,-0.05134,-1,0.85388,0.36814,0.11986,0.23617,0.68945
570,269,-0.279,-0.02199,0.03235,-0.31534,-0.89272,0.32188,-0.94811,0.31089,-0.06659,-1,0.76918,0.37895,0.39629,0.02014,0.59473
571,268,-0.31388,-0.00924,0.02533,-0.41365,-0.89321,0.17625,-0.91005,0.41132,-0.05134,-1,0.85388,0.36814,0.11986,0.23617,0.68945
572,265,-0.29023,-0.02214,0.01554,-0.41412,-0.89277,0.17737,-0.90936,0.41429,-0.03788,-1,0.79325,0.34323,0.36857,0.01995,0.54775
573,268,-0.31388,-0.00924,0.02533,-0.41365,-0.89321,0.17625,-0.91005,0.41132,-0.05134,-1,0.85388,0.36814,0.11986,0.23617,0.68945
574,269,-0.279,-0.02199,0.03235,-0.31534,-0.89272,0.32188,-0.94811,0.31089,-0.06659,-1,0.76918,0.37895,0.39629,0.02014,0.59473
575,270,-0.2971,-0.00908,0.05045,-0.31524,-0.8931,0.32094,-0.94809,0.31126,-0.0651,-1,0.8156,0.42511,0.22102,0.2362,0.82028
576,271,-0.26218,-0.0219,0.04359,-0.17188,-0.8928,0.41636,-0.98479,0.1667,-0.04909,-1,0.7333,0.40275,0.43835,0.02024,0.62661
577,270,-0.2971,-0.00908,0.05045,-0.31524,-0.8931,0.32094,-0.94809,0.31126,-0.0651,-1,0.8156,0.42511,0.22102,0.2362,0.82028
578,269,-0.279,-0.02199,0.03235,-0.31534,-0.89272,0.32188,-0.94811,0.31089,-0.06659,-1,0.76918,0.37895,0.39629,0.02014,0.59473
579,270,-0.2971,-0.00908,0.05045,-0.31524,-0.8931,0.32094,-0.94809,0.31126,-0.0651,-1,0.8156,0.42511,0.22102,0.2362,0.82028
580,271,-0.26218,-0.0219,0.04359,-0.17188,-0.8928,0.41636,-0.98479,0.1667,-0.04909,-1,0.7333,0.40275,0.43835,0.02024,0.62661
581,272,-0.27198,-0.00899,0.06724,-0.17173,-0.89285,0.41633,-0.98463,0.16925,-0.04316,-1,0.75853,0.46309,0.36372,0.23626,0.90233
582,273,-0.24235,-0.02194,0.04753,-0.00442,-0.89292,0.4502,-0.99998,0.00587,0.00182,-1,0.69106,0.41103,0.48862,0.0202,0.64023
583,272,-0.27198,-0.00899,0.06724,-0.17173,-0.89285,0.41633,-0.98463,0.16925,-0.04316,-1,0.75853,0.46309,0.36372,0.23626,0.90233
584,271,-0.26218,-0.0219,0.04359,-0.17188,-0.8928,0.41636,-0.98479,0.1667,-0.04909,-1,0.7333,0.40275,0.43835,0.02024,0.62661
585,272,-0.27198,-0.00899,0.06724,-0.17173,-0.89285,0.41633,-0.98463,0.16925,-0.04316,-1,0.75853,0.46309,0.36372,0.23626,0.90233
586,273,-0.24235,-0.02194,0.04753,-0.00442,-0.89292,0.4502,-0.99998,0.00587,0.00182,-1,0.69106,0.41103,0.48862,0.0202,0.64023
587,274,-0.24235,-0.00903,0.07313,-0.00339,-0.89252,0.45099,-0.99999,0.00446,0.00129,-1,0.69133,0.47641,0.52684,0.23638,0.92401
588,275,-0.22251,-0.02211,0.04359,0.16548,-0.89287,0.41882,-0.98611,-0.15591,0.05725,-1,0.64885,0.40254,0.5411,0.02005,0.63402
589,274,-0.24235,-0.00903,0.07313,-0.00339,-0.89252,0.45099,-0.99999,0.00446,0.00129,-1,0.69133,0.47641,0.52684,0.23638,0.92401
590,273,-0.24235,-0.02194,0.04753,-0.00442,-0.89292,0.4502,-0.99998,0.00587,0.00182,-1,0.69106,0.41103,0.48862,0.0202,0.64023
591,274,-0.24235,-0.00903,0.07313,-0.00339,-0.89252,0.45099,-0.99999,0.00446,0.00129,-1,0.69133,0.47641,0.52684,0.23638,0.92401
592,275,-0.22251,-0.02211,0.04359,0.16548,-0.89287,0.41882,-0.98611,-0.15591,0.05725,-1,0.64885,0.40254,0.5411,0.02005,0.63402
593,276,-0.21272,-0.00918,0.06724,0.16755,-0.89214,0.41955,-0.98539,-0.16474,0.04321,-1,0.62414,0.46309,0.68656,0.23655,0.88182
594,277,-0.2057,-0.02233,0.03235,0.31388,-0.89253,0.32382,-0.94925,-0.30227,0.08696,-1,0.61309,0.37856,0.58877,0.01988,0.60773
595,276,-0.21272,-0.00918,0.06724,0.16755,-0.89214,0.41955,-0.98539,-0.16474,0.04321,-1,0.62414,0.46309,0.68656,0.23655,0.88182
596,275,-0.22251,-0.02211,0.04359,0.16548,-0.89287,0.41882,-0.98611,-0.15591,0.05725,-1,0.64885,0.40254,0.5411,0.02005,0.63402
597,276,-0.21272,-0.00918,0.06724,0.16755,-0.89214,0.41955,-0.98539,-0.16474,0.04321,-1,0.62414,0.46309,0.68656,0.23655,0.88182
598,277,-0.2057,-0.02233,0.03235,0.31388,-0.89253,0.32382,-0.94925,-0.30227,0.08696,-1,0.61309,0.37856,0.58877,0.01988,0.60773
599,278,-0.1876,-0.00936,0.05045,0.31612,-0.89175,0.3238,-0.94741,-0.31463,0.05843,-1,0.56707,0.42511,0.81873,0.23675,0.78127
600,279,-0.19446,-0.02249,0.01554,0.41608,-0.89202,0.17655,-0.9093,-0.40965,0.07324,-1,0.5892,0.3427,0.62362,0.01977,0.56398
601,278,-0.1876,-0.00936,0.05045,0.31612,-0.89175,0.3238,-0.94741,-0.31463,0.05843,-1,0.56707,0.42511,0.81873,0.23675,0.78127
602,277,-0.2057,-0.02233,0.03235,0.31388,-0.89253,0.32382,-0.94925,-0.30227,0.08696,-1,0.61309,0.37856,0.58877,0.01988,0.60773
603,278,-0.1876,-0.00936,0.05045,0.31612,-0.89175,0.3238,-0.94741,-0.31463,0.05843,-1,0.56707,0.42511,0.81873,0.23675,0.78127
604,279,-0.19446,-0.02249,0.01554,0.41608,-0.89202,0.17655,-0.9093,-0.40965,0.07324,-1,0.5892,0.3427,0.62362,0.01977,0.56398
605,280,-0.17081,-0.0095,0.02533,0.41739,-0.89151,0.17609,-0.90783,-0.4177,0.03708,-1,0.52879,0.36814,0.90248,0.23691,0.6371
606,281,-0.19052,-0.02255,-0.0043,0.45291,-0.89156,-0.00044,-0.89135,-0.45281,0.02129,-1,0.58087,0.30042,0.63885,0.01976,0.50934
607,280,-0.17081,-0.0095,0.02533,0.41739,-0.89151,0.17609,-0.90783,-0.4177,0.03708,-1,0.52879,0.36814,0.90248,0.23691,0.6371
608,279,-0.19446,-0.02249,0.01554,0.41608,-0.89202,0.17655,-0.9093,-0.40965,0.07324,-1,0.5892,0.3427,0.62362,0.01977,0.56398
609,280,-0.17081,-0.0095,0.02533,0.41739,-0.89151,0.17609,-0.90783,-0.4177,0.03708,-1,0.52879,0.36814,0.90248,0.23691,0.6371
610,281,-0.19052,-0.02255,-0.0043,0.45291,-0.89156,-0.00044,-0.89135,-0.45281,0.02129,-1,0.58087,0.30042,0.63885,0.01976,0.50934
611,282,-0.16492,-0.00954,-0.0043,0.45303,-0.89149,-0.00039,-0.89146,-0.45301,-0.00884,-1,0.51518,0.30071,0.92427,0.23696,0.47157
612,283,-0.19446,-0.02249,-0.02413,0.41726,-0.89132,-0.1773,-0.90789,-0.41749,-0.03782,-1,0.58942,0.2582,0.63142,0.01985,0.45324
613,282,-0.16492,-0.00954,-0.0043,0.45303,-0.89149,-0.00039,-0.89146,-0.45301,-0.00884,-1,0.51518,0.30071,0.92427,0.23696,0.47157
614,281,-0.19052,-0.02255,-0.0043,0.45291,-0.89156,-0.00044,-0.89135,-0.45281,0.02129,-1,0.58087,0.30042,0.63885,0.01976,0.50934
615,282,-0.16492,-0.00954,-0.0043,0.45303,-0.89149,-0.00039,-0.89146,-0.45301,-0.00884,-1,0.51518,0.30071,0.92427,0.23696,0.47157
616,283,-0.19446,-0.02249,-0.02413,0.41726,-0.89132,-0.1773,-0.90789,-0.41749,-0.03782,-1,0.58942,0.2582,0.63142,0.01985,0.45324
617,284,-0.17081,-0.00948,-0.03393,0.41693,-0.89169,-0.17624,-0.90852,-0.41468,-0.05126,-1,0.52879,0.23329,0.88068,0.2369,0.31063
618,285,-0.2057,-0.02235,-0.04095,0.31648,-0.89136,-0.32453,-0.94767,-0.31223,-0.06658,-1,0.61349,0.22247,0.60312,0.02,0.40533
619,284,-0.17081,-0.00948,-0.03393,0.41693,-0.89169,-0.17624,-0.90852,-0.41468,-0.05126,-1,0.52879,0.23329,0.88068,0.2369,0.31063
620,283,-0.19446,-0.02249,-0.02413,0.41726,-0.89132,-0.1773,-0.90789,-0.41749,-0.03782,-1,0.58942,0.2582,0.63142,0.01985,0.45324
621,284,-0.17081,-0.00948,-0.03393,0.41693,-0.89169,-0.17624,-0.90852,-0.41468,-0.05126,-1,0.52879,0.23329,0.88068,0.2369,0.31063
622,285,-0.2057,-0.02235,-0.04095,0.31648,-0.89136,-0.32453,-0.94767,-0.31223,-0.06658,-1,0.61349,0.22247,0.60312,0.02,0.40533
623,286,-0.1876,-0.00935,-0.05905,0.31651,-0.89193,-0.32293,-0.94762,-0.31271,-0.06508,-1,0.56707,0.17632,0.77897,0.23678,0.17923
624,287,-0.22251,-0.02219,-0.05219,0.16916,-0.89159,-0.42006,-0.98527,-0.16377,-0.04916,-1,0.64937,0.19868,0.55966,0.02013,0.37286
625,286,-0.1876,-0.00935,-0.05905,0.31651,-0.89193,-0.32293,-0.94762,-0.31271,-0.06508,-1,0.56707,0.17632,0.77897,0.23678,0.17923
626,285,-0.2057,-0.02235,-0.04095,0.31648,-0.89136,-0.32453,-0.94767,-0.31223,-0.06658,-1,0.61349,0.22247,0.60312,0.02,0.40533
627,286,-0.1876,-0.00935,-0.05905,0.31651,-0.89193,-0.32293,-0.94762,-0.31271,-0.06508,-1,0.56707,0.17632,0.77897,0.23678,0.17923
628,287,-0.22251,-0.02219,-0.05219,0.16916,-0.89159,-0.42006,-0.98527,-0.16377,-0.04916,-1,0.64937,0.19868,0.55966,0.02013,0.37286
629,288,-0.21272,-0.00922,-0.07583,0.16962,-0.89208,-0.41883,-0.98501,-0.16702,-0.04317,-1,0.62414,0.13834,0.63537,0.23668,0.09709
630,289,-0.24235,-0.0221,-0.05613,-0.00117,-0.89192,-0.4522,-1,0,0.00175,-1,0.69161,0.1904,0.50824,0.02018,0.35961
631,288,-0.21272,-0.00922,-0.07583,0.16962,-0.89208,-0.41883,-0.98501,-0.16702,-0.04317,-1,0.62414,0.13834,0.63537,0.23668,0.09709
632,287,-0.22251,-0.02219,-0.05219,0.16916,-0.89159,-0.42006,-0.98527,-0.16377,-0.04916,-1,0.64937,0.19868,0.55966,0.02013,0.37286
633,288,-0.21272,-0.00922,-0.07583,0.16962,-0.89208,-0.41883,-0.98501,-0.16702,-0.04317,-1,0.62414,0.13834,0.63537,0.23668,0.09709
634,289,-0.24235,-0.0221,-0.05613,-0.00117,-0.89192,-0.4522,-1,0,0.00175,-1,0.69161,0.1904,0.50824,0.02018,0.35961
635,290,-0.24235,-0.00914,-0.08173,-0.00083,-0.89213,-0.45177,-1,0,0.00133,-1,0.69133,0.12501,0.47178,0.23662,0.07593
636,291,-0.26218,-0.02212,-0.05219,-0.1708,-0.89226,-0.41796,-0.98516,0.16183,0.05712,-1,0.73382,0.19889,0.45584,0.02013,0.36669
637,290,-0.24235,-0.00914,-0.08173,-0.00083,-0.89213,-0.45177,-1,0,0.00133,-1,0.69133,0.12501,0.47178,0.23662,0.07593
638,289,-0.24235,-0.0221,-0.05613,-0.00117,-0.89192,-0.4522,-1,0,0.00175,-1,0.69161,0.1904,0.50824,0.02018,0.35961
639,290,-0.24235,-0.00914,-0.08173,-0.00083,-0.89213,-0.45177,-1,0,0.00133,-1,0.69133,0.12501,0.47178,0.23662,0.07593
640,291,-0.26218,-0.02212,-0.05219,-0.1708,-0.89226,-0.41796,-0.98516,0.16183,0.05712,-1,0.73382,0.19889,0.45584,0.02013,0.36669
641,292,-0.27198,-0.00917,-0.07583,-0.17096,-0.89221,-0.41802,-0.98476,0.16844,0.04321,-1,0.75853,0.13834,0.31241,0.23655,0.11868
642,293,-0.279,-0.0222,-0.04095,-0.31655,-0.89258,-0.32109,-0.94835,0.30509,0.08685,-1,0.76958,0.22287,0.40915,0.01998,0.39356
643,292,-0.27198,-0.00917,-0.07583,-0.17096,-0.89221,-0.41802,-0.98476,0.16844,0.04321,-1,0.75853,0.13834,0.31241,0.23655,0.11868
644,291,-0.26218,-0.02212,-0.05219,-0.1708,-0.89226,-0.41796,-0.98516,0.16183,0.05712,-1,0.73382,0.19889,0.45584,0.02013,0.36669
645,292,-0.27198,-0.00917,-0.07583,-0.17096,-0.89221,-0.41802,-0.98476,0.16844,0.04321,-1,0.75853,0.13834,0.31241,0.23655,0.11868
646,293,-0.279,-0.0222,-0.04095,-0.31655,-0.89258,-0.32109,-0.94835,0.30509,0.08685,-1,0.76958,0.22287,0.40915,0.01998,0.39356
647,294,-0.2971,-0.00926,-0.05905,-0.31689,-0.89243,-0.32117,-0.94719,0.31531,0.05842,-1,0.8156,0.17632,0.18091,0.23645,0.21942
648,295,-0.29023,-0.02228,-0.02413,-0.41575,-0.89279,-0.17342,-0.90946,0.40929,0.07324,-1,0.79347,0.25872,0.37533,0.01984,0.43749
649,294,-0.2971,-0.00926,-0.05905,-0.31689,-0.89243,-0.32117,-0.94719,0.31531,0.05842,-1,0.8156,0.17632,0.18091,0.23645,0.21942
650,293,-0.279,-0.0222,-0.04095,-0.31655,-0.89258,-0.32109,-0.94835,0.30509,0.08685,-1,0.76958,0.22287,0.40915,0.01998,0.39356
651,294,-0.2971,-0.00926,-0.05905,-0.31689,-0.89243,-0.32117,-0.94719,0.31531,0.05842,-1,0.8156,0.17632,0.18091,0.23645,0.21942
652,295,-0.29023,-0.02228,-0.02413,-0.41575,-0.89279,-0.17342,-0.90946,0.40929,0.07324,-1,0.79347,0.25872,0.37533,0.01984,0.43749
653,296,-0.31388,-0.00936,-0.03393,-0.4157,-0.89278,-0.17359,-0.90866,0.41587,0.03712,-1,0.85388,0.23329,0.09769,0.23632,0.36355
654,267,-0.29418,-0.02226,-0.0043,-0.45035,-0.89285,0.00271,-0.89262,0.4503,0.02131,-1,0.8018,0.30101,0.36083,0.01982,0.49212
655,296,-0.31388,-0.00936,-0.03393,-0.4157,-0.89278,-0.17359,-0.90866,0.41587,0.03712,-1,0.85388,0.23329,0.09769,0.23632,0.36355
656,295,-0.29023,-0.02228,-0.02413,-0.41575,-0.89279,-0.17342,-0.90946,0.40929,0.07324,-1,0.79347,0.25872,0.37533,0.01984,0.43749
657,296,-0.31388,-0.00936,-0.03393,-0.4157,-0.89278,-0.17359,-0.90866,0.41587,0.03712,-1,0.85388,0.23329,0.09769,0.23632,0.36355
658,267,-0.29418,-0.02226,-0.0043,-0.45035,-0.89285,0.00271,-0.89262,0.4503,0.02131,-1,0.8018,0.30101,0.36083,0.01982,0.49212
659,266,-0.31978,-0.00935,-0.0043,-0.44985,-0.8931,0.00206,-0.89308,0.44982,-0.00886,-1,0.86749,0.30071,0.07623,0.23621,0.52894
660,297,-0.29418,-0.02226,-0.0043,-0.00354,-0.99999,0.00336,-0.99999,0.00353,-0.00266,-1,0.8018,0.30101,0.36083,0.01982,0.49212
661,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
662,299,-0.29023,-0.02214,0.01554,-0.00274,-0.99996,0.00864,-0.99999,0.00272,-0.00279,-1,0.79325,0.34323,0.36857,0.01995,0.54775
663,299,-0.29023,-0.02214,0.01554,-0.00274,-0.99996,0.00864,-0.99999,0.00272,-0.00279,-1,0.79325,0.34323,0.36857,0.01995,0.54775
664,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
665,300,-0.279,-0.02199,0.03235,-0.0019,-0.99994,0.01061,-0.99999,0.00187,-0.00303,-1,0.76918,0.37895,0.39629,0.02014,0.59473
666,300,-0.279,-0.02199,0.03235,-0.0019,-0.99994,0.01061,-0.99999,0.00187,-0.00303,-1,0.76918,0.37895,0.39629,0.02014,0.59473
667,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
668,301,-0.26218,-0.0219,0.04359,-0.00308,-0.99994,0.01014,-0.99999,0.00305,-0.00297,-1,0.7333,0.40275,0.43835,0.02024,0.62661
669,301,-0.26218,-0.0219,0.04359,-0.00308,-0.99994,0.01014,-0.99999,0.00305,-0.00297,-1,0.7333,0.40275,0.43835,0.02024,0.62661
670,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
671,302,-0.24235,-0.02194,0.04753,-0.00545,-0.99994,0.00964,-0.99998,0.00542,-0.0025,-1,0.69106,0.41103,0.48862,0.0202,0.64023
672,302,-0.24235,-0.02194,0.04753,-0.00545,-0.99994,0.00964,-0.99998,0.00542,-0.0025,-1,0.69106,0.41103,0.48862,0.0202,0.64023
673,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
674,303,-0.22251,-0.02211,0.04359,-0.00646,-0.99993,0.00958,-0.99998,0.00644,-0.00207,-1,0.64885,0.40254,0.5411,0.02005,0.63402
675,303,-0.22251,-0.02211,0.04359,-0.00646,-0.99993,0.00958,-0.99998,0.00644,-0.00207,-1,0.64885,0.40254,0.5411,0.02005,0.63402
676,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
677,304,-0.2057,-0.02233,0.03235,-0.00518,-0.99995,0.00838,-0.99998,0.00517,-0.00213,-1,0.61309,0.37856,0.58877,0.01988,0.60773
678,304,-0.2057,-0.02233,0.03235,-0.00518,-0.99995,0.00838,-0.99998,0.00517,-0.00213,-1,0.61309,0.37856,0.58877,0.01988,0.60773
679,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
680,305,-0.19446,-0.02249,0.01554,-0.00308,-0.99998,0.00491,-0.99999,0.00306,-0.00248,-1,0.5892,0.3427,0.62362,0.01977,0.56398
681,305,-0.19446,-0.02249,0.01554,-0.00308,-0.99998,0.00491,-0.99999,0.00306,-0.00248,-1,0.5892,0.3427,0.62362,0.01977,0.56398
682,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
683,306,-0.19052,-0.02255,-0.0043,-0.00211,-1,-0.00002,-0.99999,0.00211,-0.00265,-1,0.58087,0.30042,0.63885,0.01976,0.50934
684,306,-0.19052,-0.02255,-0.0043,-0.00211,-1,-0.00002,-0.99999,0.00211,-0.00265,-1,0.58087,0.30042,0.63885,0.01976,0.50934
685,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
686,307,-0.19446,-0.02249,-0.02413,-0.00284,-0.99999,-0.00439,-0.99999,0.00286,-0.00278,-1,0.58942,0.2582,0.63142,0.01985,0.45324
687,307,-0.19446,-0.02249,-0.02413,-0.00284,-0.99999,-0.00439,-0.99999,0.00286,-0.00278,-1,0.58942,0.2582,0.63142,0.01985,0.45324
688,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
689,308,-0.2057,-0.02235,-0.04095,-0.00403,-0.99997,-0.00662,-0.99999,0.00405,-0.00302,-1,0.61349,0.22247,0.60312,0.02,0.40533
690,308,-0.2057,-0.02235,-0.04095,-0.00403,-0.99997,-0.00662,-0.99999,0.00405,-0.00302,-1,0.61349,0.22247,0.60312,0.02,0.40533
691,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
692,309,-0.22251,-0.02219,-0.05219,-0.00386,-0.99997,-0.00681,-0.99999,0.00388,-0.00297,-1,0.64937,0.19868,0.55966,0.02013,0.37286
693,309,-0.22251,-0.02219,-0.05219,-0.00386,-0.99997,-0.00681,-0.99999,0.00388,-0.00297,-1,0.64937,0.19868,0.55966,0.02013,0.37286
694,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
695,310,-0.24235,-0.0221,-0.05613,-0.00197,-0.99998,-0.00655,-0.99999,0.00199,-0.00249,-1,0.69161,0.1904,0.50824,0.02018,0.35961
696,310,-0.24235,-0.0221,-0.05613,-0.00197,-0.99998,-0.00655,-0.99999,0.00199,-0.00249,-1,0.69161,0.1904,0.50824,0.02018,0.35961
697,298,-0.24235,-0.02244,-0.0043,-0.00309,-0.99999,0.00158,-0.99999,0.00308,-0.00258,-1,0.69134,0.30071,0.49846,3.01E-06,0.50079
