VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
10673, 3065,  0.06494,  0.07057, -0.1168, -0.29243,  0.37852, -0.87786,  0.99349,  0.99454,  0.02444,  0.02569
10674, 3066, -0.12715, -0.07157,  0.00521,  0.05988, -0.94991,  0.30044,  0.84057,  0.85133,  0.02385,  0.02514
10675, 3067, -0.14628, -0.06592,  0.02811,  0.07767, -0.94719,  0.30655,  0.81802,  0.84007,  0.02376,  0.02509
10676, 3068, -0.14381, -0.07349,  0.0053,  0.07587, -0.94531,  0.3143,  0.82378,  0.85634,  0.02379,  0.02516
10677, 3069, -0.14628, -0.06592,  0.02811,  0.04049, -0.95849,  0.2774,  0.81802,  0.84007,  0.02376,  0.02509
10678, 3070, -0.12715, -0.07157,  0.00521,  0.02264, -0.96031,  0.27107,  0.84057,  0.85133,  0.02385,  0.02514
10679, 3071, -0.1297, -0.06321,  0.03517,  0.02159, -0.96083,  0.26886,  0.83319,  0.8307,  0.02382,  0.02506
10680, 3072, -0.1297, -0.06321,  0.03517, -0.15458, -0.7543,  0.63658,  0.83319,  0.8307,  0.02382,  0.02506
10681, 3073, -0.15082, -0.04976,  0.04564, -0.13382, -0.75577,  0.63841,  0.81003,  0.82485,  0.02373,  0.02503
10682, 3074, -0.14628, -0.06592,  0.02811, -0.13901, -0.75156,  0.64319,  0.81802,  0.84007,  0.02376,  0.02509
10683, 3075, -0.15082, -0.04976,  0.04564, -0.19515, -0.797,  0.569,  0.81003,  0.82485,  0.02373,  0.02503
10684, 3076, -0.1297, -0.06321,  0.03517, -0.21559, -0.79436,  0.56622,  0.83319,  0.8307,  0.02382,  0.02506
10685, 3077, -0.13464, -0.04532,  0.05843, -0.21495, -0.79472,  0.56585,  0.82351,  0.81207,  0.02378,  0.02498
10686, 3078, -0.14001, -0.02604,  0.06082, -0.61237, -0.04229,  0.788,  0.81326,  0.80173,  0.02375,  0.02494
10687, 3079, -0.16249, -0.01085,  0.04386, -0.61525, -0.04458,  0.78513,  0.78873,  0.8055,  0.02365,  0.02496
10688, 3080, -0.15602, -0.03317,  0.04774, -0.61284, -0.04426,  0.78706,  0.80146,  0.81622,  0.0237,  0.025
10689, 3079, -0.16249, -0.01085,  0.04386, -0.61525, -0.04458,  0.78513,  0.78873,  0.8055,  0.02365,  0.02496
10690, 3078, -0.14001, -0.02604,  0.06082, -0.61237, -0.04229,  0.788,  0.81326,  0.80173,  0.02375,  0.02494
10691, 3081, -0.14711, -0.00046,  0.05662, -0.61436, -0.0337,  0.78727,  0.79871,  0.78949,  0.02369,  0.0249
10692, 3082, -0.13464, -0.04532,  0.05843, -0.52715, -0.24425,  0.81352,  0.82351,  0.81207,  0.02378,  0.02498
10693, 3083, -0.15602, -0.03317,  0.04774, -0.52045, -0.24683,  0.81587,  0.80146,  0.81622,  0.0237,  0.025
10694, 3084, -0.15082, -0.04976,  0.04564, -0.5124, -0.25063,  0.81906,  0.81003,  0.82485,  0.02373,  0.02503
10695, 3083, -0.15602, -0.03317,  0.04774, -0.52045, -0.24683,  0.81587,  0.80146,  0.81622,  0.0237,  0.025
10696, 3082, -0.13464, -0.04532,  0.05843, -0.52715, -0.24425,  0.81352,  0.82351,  0.81207,  0.02378,  0.02498
10697, 3085, -0.14001, -0.02604,  0.06082, -0.52913, -0.26656,  0.80452,  0.81326,  0.80173,  0.02375,  0.02494
10698, 3086, -0.1527,  0.01975,  0.03131, -0.6667,  0.71554,  0.19584,  0.77754,  0.78077,  0.02361,  0.02486
10699, 3087, -0.16844,  0.01356, -0.00069, -0.67153,  0.713,  0.19039,  0.75278,  0.79274,  0.02351,  0.02491
10700, 3088, -0.1679,  0.00731,  0.02406, -0.67769,  0.70765,  0.18898,  0.77064,  0.7978,  0.02358,  0.02493
10701, 3089, -0.16844,  0.01356, -0.00069, -0.63834,  0.74831,  0.16735,  0.75278,  0.79274,  0.02351,  0.02491
10702, 3090, -0.1527,  0.01975,  0.03131, -0.6334,  0.75077,  0.17285,  0.77754,  0.78077,  0.02361,  0.02486
10703, 3091, -0.15315,  0.02675, -0.0002, -0.62522,  0.75529,  0.18056,  0.75628,  0.77485,  0.02352,  0.02484
10704, 3092, -0.1527,  0.01975,  0.03131, -0.71344,  0.45791,  0.52718,  0.77754,  0.78077,  0.02361,  0.02486
10705, 3093, -0.16249, -0.01085,  0.04386, -0.72623,  0.44573,  0.51994,  0.78873,  0.8055,  0.02365,  0.02496
10706, 3094, -0.14711, -0.00046,  0.05662, -0.7204,  0.45238,  0.52253,  0.79871,  0.78949,  0.02369,  0.0249
10707, 3095, -0.16249, -0.01085,  0.04386, -0.66255,  0.4594,  0.5886,  0.78873,  0.8055,  0.02365,  0.02496
10708, 3096, -0.1527,  0.01975,  0.03131, -0.64953,  0.46858,  0.59601,  0.77754,  0.78077,  0.02361,  0.02486
10709, 3097, -0.1679,  0.00731,  0.02406, -0.6571,  0.46429,  0.5911,  0.77064,  0.7978,  0.02358,  0.02493
10710, 3098, -0.12715, -0.07157,  0.00521,  0.03564, -0.98305, -0.16507,  0.84057,  0.85133,  0.02385,  0.02514
10711, 3099, -0.14456, -0.06904, -0.01869,  0.05526, -0.98611, -0.14108,  0.82756,  0.87334,  0.0238,  0.02522
10712, 3100, -0.12807, -0.06631, -0.02574,  0.0338, -0.98286, -0.16522,  0.8454,  0.87282,  0.02387,  0.02522
10713, 3101, -0.14456, -0.06904, -0.01869,  0.09449, -0.97864, -0.16911,  0.82756,  0.87334,  0.0238,  0.02522
10714, 3102, -0.12715, -0.07157,  0.00521,  0.07462, -0.97561, -0.19345,  0.84057,  0.85133,  0.02385,  0.02514
10715, 3103, -0.14381, -0.07349,  0.0053,  0.09517, -0.97792, -0.17931,  0.82378,  0.85634,  0.02379,  0.02516
10716, 3104, -0.12807, -0.06631, -0.02574, -0.17464, -0.84317, -0.5028,  0.8454,  0.87282,  0.02387,  0.02522
10717, 3105, -0.14816, -0.05538, -0.03878, -0.1535, -0.86139, -0.47686,  0.82904,  0.8909,  0.02381,  0.02529
10718, 3106, -0.13186, -0.05049, -0.05101, -0.17395, -0.8441, -0.50112,  0.84733,  0.89424,  0.02388,  0.0253
10719, 3107, -0.14816, -0.05538, -0.03878, -0.09931, -0.83465, -0.53499,  0.82904,  0.8909,  0.02381,  0.02529
10720, 3108, -0.12807, -0.06631, -0.02574, -0.12094, -0.81539, -0.56102,  0.8454,  0.87282,  0.02387,  0.02522
10721, 3109, -0.14456, -0.06904, -0.01869, -0.09777, -0.83143, -0.54269,  0.82756,  0.87334,  0.0238,  0.02522
10722, 3110, -0.13656, -0.03296, -0.05579, -0.55601, -0.1239, -0.81826,  0.84466,  0.90853,  0.02387,  0.02536
10723, 3111, -0.159, -0.01751, -0.04345, -0.54445, -0.15354, -0.82311,  0.82223,  0.91967,  0.02378,  0.0254
10724, 3112, -0.14337, -0.00755, -0.05509, -0.55426, -0.12864, -0.81969,  0.83938,  0.92724,  0.02385,  0.02543
10725, 3111, -0.159, -0.01751, -0.04345, -0.54445, -0.15354, -0.82311,  0.82223,  0.91967,  0.02378,  0.0254
10726, 3110, -0.13656, -0.03296, -0.05579, -0.55601, -0.1239, -0.81826,  0.84466,  0.90853,  0.02387,  0.02536
10727, 3113, -0.15276, -0.03955, -0.04327, -0.55402, -0.1559, -0.81516,  0.82674,  0.90319,  0.0238,  0.02534
10728, 3114, -0.13186, -0.05049, -0.05101, -0.48655, -0.34583, -0.79862,  0.84733,  0.89424,  0.02388,  0.0253
10729, 3115, -0.15276, -0.03955, -0.04327, -0.46771, -0.3789, -0.79586,  0.82674,  0.90319,  0.0238,  0.02534
10730, 3116, -0.13656, -0.03296, -0.05579, -0.47856, -0.36032, -0.79696,  0.84466,  0.90853,  0.02387,  0.02536
10731, 3115, -0.15276, -0.03955, -0.04327, -0.46771, -0.3789, -0.79586,  0.82674,  0.90319,  0.0238,  0.02534
10732, 3114, -0.13186, -0.05049, -0.05101, -0.48655, -0.34583, -0.79862,  0.84733,  0.89424,  0.02388,  0.0253
10733, 3117, -0.14816, -0.05538, -0.03878, -0.4628, -0.36017, -0.80588,  0.82904,  0.8909,  0.02381,  0.02529
10734, 3118, -0.15315,  0.02675, -0.0002, -0.6091,  0.72892, -0.30243,  0.75628,  0.77485,  0.02352,  0.02484
10735, 3119, -0.16617,  0.0042, -0.02553, -0.62275,  0.70686, -0.32834,  0.73416,  0.79112,  0.02344,  0.0249
10736, 3120, -0.16844,  0.01356, -0.00069, -0.6184,  0.71657, -0.31534,  0.75278,  0.79274,  0.02351,  0.02491
10737, 3121, -0.16617,  0.0042, -0.02553, -0.65795,  0.68956, -0.29476,  0.73416,  0.79112,  0.02344,  0.0249
10738, 3122, -0.15315,  0.02675, -0.0002, -0.64424,  0.71166, -0.26874,  0.75628,  0.77485,  0.02352,  0.02484
10739, 3123, -0.15097,  0.01654, -0.03171, -0.64959,  0.70412, -0.27684,  0.73419,  0.77273,  0.02344,  0.02483
10740, 3124, -0.15097,  0.01654, -0.03171, -0.61332,  0.40515, -0.67421,  0.73419,  0.77273,  0.02344,  0.02483
10741, 3125, -0.159, -0.01751, -0.04345, -0.61294,  0.36138, -0.70063,  0.7142,  0.79182,  0.02336,  0.02491
10742, 3126, -0.16617,  0.0042, -0.02553, -0.61352,  0.38435, -0.68664,  0.73416,  0.79112,  0.02344,  0.0249
10743, 3127, -0.159, -0.01751, -0.04345, -0.67691,  0.35835, -0.64084,  0.7142,  0.79182,  0.02336,  0.02491
10744, 3128, -0.15097,  0.01654, -0.03171, -0.67615,  0.40181, -0.61319,  0.73419,  0.77273,  0.02344,  0.02483
10745, 3129, -0.14337, -0.00755, -0.05509, -0.67686,  0.3811, -0.6262,  0.71097,  0.77311,  0.02335,  0.02483
10746, 3130,  0.06698, -0.14303,  0.02124, -0.30506, -0.95008,  0.06544,  0.10869,  0.40082,  0.02102,  0.02339
10747, 3131, -0.03005, -0.10442,  0.05341, -0.35104, -0.91401,  0.20335,  0.14512,  0.48834,  0.02116,  0.02373
10748, 3132, -0.02586, -0.11492,  0.01411, -0.34218, -0.93744,  0.06413,  0.10852,  0.48217,  0.02102,  0.02371
10749, 3131, -0.03005, -0.10442,  0.05341, -0.35104, -0.91401,  0.20335,  0.14512,  0.48834,  0.02116,  0.02373
10750, 3130,  0.06698, -0.14303,  0.02124, -0.30506, -0.95008,  0.06544,  0.10869,  0.40082,  0.02102,  0.02339
10751, 3133,  0.06333, -0.12939,  0.0832, -0.31277, -0.93131,  0.18663,  0.16559,  0.40482,  0.02124,  0.02341
10752, 3134, -0.0263, -0.11087, -0.03027, -0.33585, -0.9384, -0.08121,  0.0687,  0.48824,  0.02086,  0.02373
10753, 3130,  0.06698, -0.14303,  0.02124, -0.30506, -0.95008,  0.06544,  0.10869,  0.40082,  0.02102,  0.02339
10754, 3132, -0.02586, -0.11492,  0.01411, -0.34218, -0.93744,  0.06413,  0.10852,  0.48217,  0.02102,  0.02371
10755, 3130,  0.06698, -0.14303,  0.02124, -0.30506, -0.95008,  0.06544,  0.10869,  0.40082,  0.02102,  0.02339
10756, 3134, -0.0263, -0.11087, -0.03027, -0.33585, -0.9384, -0.08121,  0.0687,  0.48824,  0.02086,  0.02373
10757, 3135,  0.07033, -0.13996, -0.04643, -0.29839, -0.95268, -0.05798,  0.04808,  0.40475,  0.02078,  0.02341
10758, 3131, -0.03005, -0.10442,  0.05341, -0.35104, -0.91401,  0.20335,  0.14512,  0.48834,  0.02116,  0.02373
10759, 3136, -0.09636, -0.08501,  0.00729, -0.31095, -0.94354,  0.05806,  0.10677,  0.54973,  0.02101,  0.02397
10760, 3132, -0.02586, -0.11492,  0.01411, -0.34218, -0.93744,  0.06413,  0.10852,  0.48217,  0.02102,  0.02371
10761, 3136, -0.09636, -0.08501,  0.00729, -0.31095, -0.94354,  0.05806,  0.10677,  0.54973,  0.02101,  0.02397
10762, 3134, -0.0263, -0.11087, -0.03027, -0.33585, -0.9384, -0.08121,  0.0687,  0.48824,  0.02086,  0.02373
10763, 3132, -0.02586, -0.11492,  0.01411, -0.34218, -0.93744,  0.06413,  0.10852,  0.48217,  0.02102,  0.02371
10764, 3136, -0.09636, -0.08501,  0.00729, -0.31095, -0.94354,  0.05806,  0.10677,  0.54973,  0.02101,  0.02397
10765, 3131, -0.03005, -0.10442,  0.05341, -0.35104, -0.91401,  0.20335,  0.14512,  0.48834,  0.02116,  0.02373
10766, 3137, -0.09886, -0.07689,  0.03794, -0.31767, -0.91754,  0.21879,  0.13499,  0.55221,  0.02112,  0.02398
10767, 3134, -0.0263, -0.11087, -0.03027, -0.33585, -0.9384, -0.08121,  0.0687,  0.48824,  0.02086,  0.02373
10768, 3136, -0.09636, -0.08501,  0.00729, -0.31095, -0.94354,  0.05806,  0.10677,  0.54973,  0.02101,  0.02397
10769, 3138, -0.0963, -0.08157, -0.02434, -0.30435, -0.94179, -0.10438,  0.07856,  0.5521,  0.0209,  0.02398
10770, 3139,  0.06333, -0.12939,  0.0832, -0.2888, -0.94966,  0.12138,  0.16559,  0.40482,  0.02124,  0.02341
10771, 3140,  0.16792, -0.16839,  0.02952, -0.29575, -0.94727,  0.1233,  0.10911,  0.31542,  0.02102,  0.02306
10772, 3141,  0.16269, -0.15535,  0.11713, -0.29575, -0.94727,  0.1233,  0.18766,  0.31368,  0.02132,  0.02305
10773, 3142,  0.16792, -0.16839,  0.02952, -0.25796, -0.94605,  0.19603,  0.10911,  0.31542,  0.02102,  0.02306
10774, 3143,  0.06333, -0.12939,  0.0832, -0.25086, -0.94837,  0.19403,  0.16559,  0.40482,  0.02124,  0.02341
10775, 3144,  0.06698, -0.14303,  0.02124, -0.25086, -0.94837,  0.19403,  0.10869,  0.40082,  0.02102,  0.02339
10776, 3145,  0.07033, -0.13996, -0.04643, -0.23658, -0.97001, -0.05571,  0.04808,  0.40475,  0.02078,  0.02341
10777, 3146,  0.16792, -0.16839,  0.02952, -0.24325, -0.96847, -0.05361,  0.10911,  0.31542,  0.02102,  0.02306
10778, 3147,  0.06698, -0.14303,  0.02124, -0.23658, -0.97001, -0.05571,  0.10869,  0.40082,  0.02102,  0.02339
10779, 3148,  0.16792, -0.16839,  0.02952, -0.21914, -0.9719, -0.0858,  0.10911,  0.31542,  0.02102,  0.02306
10780, 3149,  0.07033, -0.13996, -0.04643, -0.21253, -0.97318, -0.08797,  0.04808,  0.40475,  0.02078,  0.02341
10781, 3150,  0.17181, -0.161, -0.06413, -0.21914, -0.9719, -0.0858,  0.02593,  0.3189,  0.0207,  0.02307
10782, 3151,  0.22136, -0.16936,  0.03249, -0.02613, -0.98882,  0.14684,  0.10764,  0.27072,  0.02101,  0.02289
10783, 3152,  0.16269, -0.15535,  0.11713, -0.02198, -0.98905,  0.14585,  0.18766,  0.31368,  0.02132,  0.02305
10784, 3153,  0.16792, -0.16839,  0.02952, -0.02198, -0.98905,  0.14585,  0.10911,  0.31542,  0.02102,  0.02306
10785, 3154,  0.17181, -0.161, -0.06413, -0.00952, -0.99681, -0.07906,  0.02593,  0.3189,  0.0207,  0.02307
10786, 3155,  0.22136, -0.16936,  0.03249, -0.01379, -0.99685, -0.07806,  0.10764,  0.27072,  0.02101,  0.02289
10787, 3156,  0.16792, -0.16839,  0.02952, -0.00952, -0.99681, -0.07906,  0.10911,  0.31542,  0.02102,  0.02306
10788, 3155,  0.22136, -0.16936,  0.03249, -0.01379, -0.99685, -0.07806,  0.10764,  0.27072,  0.02101,  0.02289
10789, 3154,  0.17181, -0.161, -0.06413, -0.00952, -0.99681, -0.07906,  0.02593,  0.3189,  0.0207,  0.02307
10790, 3157,  0.27435, -0.16386, -0.0732, -0.03281, -0.99712, -0.06833,  0.00987,  0.23372,  0.02063,  0.02275
10791, 1192, -0.12026,  0.04517,  0.04167, -0.48273,  0.75828,  0.43097,  0.54332,  0.56821,  0.0227,  0.02404
10792, 1205, -0.14848,  0.00406,  0.06637, -0.45294,  0.43207,  0.77985,  0.52028,  0.60868,  0.02261,  0.0242
10793, 3158, -0.13135,  0.01131,  0.07017, -0.47663,  0.63714,  0.6018,  0.53469,  0.60658,  0.02267,  0.02419
10794, 1205, -0.14848,  0.00406,  0.06637, -0.45294,  0.43207,  0.77985,  0.52028,  0.60868,  0.02261,  0.0242
10795, 1192, -0.12026,  0.04517,  0.04167, -0.48273,  0.75828,  0.43097,  0.54332,  0.56821,  0.0227,  0.02404
10796, 1200, -0.1542,  0.02736,  0.03408, -0.53028,  0.74972,  0.38949,  0.51441,  0.57482,  0.02259,  0.02407
10797, 1192, -0.12026,  0.04517,  0.04167, -0.48273,  0.75828,  0.43097,  0.54332,  0.56821,  0.0227,  0.02404
10798, 3158, -0.13135,  0.01131,  0.07017, -0.47663,  0.63714,  0.6018,  0.53469,  0.60658,  0.02267,  0.02419
10799, 1193, -0.11383,  0.01796,  0.07521, -0.48384,  0.6374,  0.59558,  0.54937,  0.60469,  0.02272,  0.02418
10800, 3159, -0.47816,  0.09928,  0.09479, -0.0879,  0.64145,  0.76211,  0.95121,  0.14196,  0.02428,  0.02239
10801, 3160, -0.46797,  0.11655,  0.08144, -0.09669,  0.64409,  0.75881,  0.97279,  0.14196,  0.02436,  0.02239
10802, 3161, -0.4949,  0.11442,  0.06945, -0.33825,  0.69253,  0.63717,  0.97279,  0.18943,  0.02436,  0.02257
10803, 3159, -0.47816,  0.09928,  0.09479, -0.0879,  0.64145,  0.76211,  0.95121,  0.14196,  0.02428,  0.02239
10804, 3162, -0.44354,  0.09786,  0.08918,  0.156,  0.54517,  0.82369,  0.97279,  0.09366,  0.02436,  0.0222
10805, 3160, -0.46797,  0.11655,  0.08144, -0.09669,  0.64409,  0.75881,  0.97279,  0.14196,  0.02436,  0.02239
10806, 3163, -0.55276,  0.10418,  0.07527, -0.51508,  0.6473,  0.56187,  0.95121,  0.14196,  0.02428,  0.02239
10807, 3164, -0.54768,  0.12083,  0.06075, -0.53398,  0.64243,  0.54969,  0.97279,  0.14196,  0.02436,  0.02239
10808, 3165, -0.56956,  0.10586,  0.04188, -0.72554,  0.56458,  0.39349,  0.97279,  0.18943,  0.02436,  0.02257
10809, 3163, -0.55276,  0.10418,  0.07527, -0.51508,  0.6473,  0.56187,  0.95121,  0.14196,  0.02428,  0.02239
10810, 3166, -0.51968,  0.1162,  0.07714, -0.28471,  0.67804,  0.67764,  0.97279,  0.09366,  0.02436,  0.0222
10811, 3164, -0.54768,  0.12083,  0.06075, -0.53398,  0.64243,  0.54969,  0.97279,  0.14196,  0.02436,  0.02239
10812, 3167, -0.54768,  0.12083,  0.06075, -0.20714,  0.97828, -0.0082,  0.97279,  0.14196,  0.02436,  0.02239
10813, 3168, -0.51968,  0.1162,  0.07714,  0.05442,  0.9814,  0.18409,  0.97279,  0.09366,  0.02436,  0.0222
10814, 3169, -0.53542,  0.12329,  0.04402, -0.19458,  0.98089,  0.00141,  0.99354,  0.14196,  0.02444,  0.02239
10815, 3170, -0.56956,  0.10586,  0.04188, -0.43667,  0.87909, -0.1911,  0.97279,  0.18943,  0.02436,  0.02257
10816, 3167, -0.54768,  0.12083,  0.06075, -0.20714,  0.97828, -0.0082,  0.97279,  0.14196,  0.02436,  0.02239
10817, 3169, -0.53542,  0.12329,  0.04402, -0.19458,  0.98089,  0.00141,  0.99354,  0.14196,  0.02444,  0.02239
10818, 3171, -0.46797,  0.11655,  0.08144,  0.29169,  0.95494,  0.05487,  0.97279,  0.14196,  0.02436,  0.02239
10819, 3172, -0.44354,  0.09786,  0.08918,  0.5738,  0.80726,  0.13814,  0.97279,  0.09366,  0.02436,  0.0222
10820, 3173, -0.46167,  0.11591,  0.05897,  0.26265,  0.96377,  0.04648,  0.99354,  0.14196,  0.02444,  0.02239
10821, 3174, -0.4949,  0.11442,  0.06945, -0.0589,  0.99727, -0.04463,  0.97279,  0.18943,  0.02436,  0.02257
10822, 3171, -0.46797,  0.11655,  0.08144,  0.29169,  0.95494,  0.05487,  0.97279,  0.14196,  0.02436,  0.02239
10823, 3173, -0.46167,  0.11591,  0.05897,  0.26265,  0.96377,  0.04648,  0.99354,  0.14196,  0.02444,  0.02239
10824, 3175, -0.52952,  0.11842,  0.03996, -0.38031,  0.80861,  0.4489,  0.95121,  0.14196,  0.02428,  0.02239
10825, 3176, -0.51934,  0.1318,  0.02449, -0.39918,  0.80705,  0.43512,  0.97279,  0.14196,  0.02436,  0.02239
10826, 3177, -0.54284,  0.12169,  0.00408, -0.57605,  0.76661,  0.28368,  0.97279,  0.18943,  0.02436,  0.02257
10827, 3175, -0.52952,  0.11842,  0.03996, -0.38031,  0.80861,  0.4489,  0.95121,  0.14196,  0.02428,  0.02239
10828, 3178, -0.49411,  0.12342,  0.04408, -0.17941,  0.79947,  0.57329,  0.97279,  0.09366,  0.02436,  0.0222
10829, 3176, -0.51934,  0.1318,  0.02449, -0.39918,  0.80705,  0.43512,  0.97279,  0.14196,  0.02436,  0.02239
10830, 3179, -0.51934,  0.1318,  0.02449,  0.06111,  0.99072, -0.12137,  0.97279,  0.14196,  0.02436,  0.02239
10831, 3180, -0.49411,  0.12342,  0.04408,  0.27159,  0.96047,  0.0611,  0.97279,  0.09366,  0.02436,  0.0222
10832, 3181, -0.50489,  0.12881,  0.00734,  0.06398,  0.99083, -0.11897,  0.99354,  0.14196,  0.02444,  0.02239
10833, 3182, -0.54284,  0.12169,  0.00408, -0.15184,  0.94413, -0.29251,  0.97279,  0.18943,  0.02436,  0.02257
10834, 3179, -0.51934,  0.1318,  0.02449,  0.06111,  0.99072, -0.12137,  0.97279,  0.14196,  0.02436,  0.02239
10835, 3181, -0.50489,  0.12881,  0.00734,  0.06398,  0.99083, -0.11897,  0.99354,  0.14196,  0.02444,  0.02239
10836, 3183, -0.50052,  0.09247,  0.12822, -0.22364,  0.63794,  0.7369,  0.95121,  0.14196,  0.02428,  0.02239
10837, 3184, -0.49212,  0.11044,  0.11521, -0.25436,  0.64228,  0.72304,  0.97279,  0.14196,  0.02436,  0.02239
10838, 3185, -0.51528,  0.1049,  0.10253, -0.4787,  0.65057,  0.58958,  0.97279,  0.18943,  0.02436,  0.02257
10839, 3183, -0.50052,  0.09247,  0.12822, -0.22364,  0.63794,  0.7369,  0.95121,  0.14196,  0.02428,  0.02239
10840, 3186, -0.46883,  0.09463,  0.12618,  0.01264,  0.5824,  0.8128,  0.97279,  0.09366,  0.02436,  0.0222
10841, 3184, -0.49212,  0.11044,  0.11521, -0.25436,  0.64228,  0.72304,  0.97279,  0.14196,  0.02436,  0.02239
10842, 3187, -0.49212,  0.11044,  0.11521,  0.20815,  0.97803,  0.01163,  0.97279,  0.14196,  0.02436,  0.02239
10843, 3188, -0.46883,  0.09463,  0.12618,  0.51123,  0.8484,  0.13737,  0.97279,  0.09366,  0.02436,  0.0222
10844, 3189, -0.48445,  0.10905,  0.09529,  0.17755,  0.98411, -0.00058,  0.99354,  0.14196,  0.02444,  0.02239
10845, 3190, -0.51528,  0.1049,  0.10253, -0.16231,  0.97801, -0.13097,  0.97279,  0.18943,  0.02436,  0.02257
10846, 3187, -0.49212,  0.11044,  0.11521,  0.20815,  0.97803,  0.01163,  0.97279,  0.14196,  0.02436,  0.02239
10847, 3189, -0.48445,  0.10905,  0.09529,  0.17755,  0.98411, -0.00058,  0.99354,  0.14196,  0.02444,  0.02239
10848, 3191, -0.46108,  0.11423,  0.05965, -0.07227,  0.75667,  0.64979,  0.95121,  0.14196,  0.02428,  0.02239
10849, 3192, -0.45029,  0.12656,  0.0465, -0.08616,  0.76126,  0.6427,  0.97279,  0.14196,  0.02436,  0.02239
10850, 3193, -0.47391,  0.12504,  0.03339, -0.32469,  0.8083,  0.49115,  0.97279,  0.18943,  0.02436,  0.02257
10851, 3191, -0.46108,  0.11423,  0.05965, -0.07227,  0.75667,  0.64979,  0.95121,  0.14196,  0.02428,  0.02239
10852, 3194, -0.4295,  0.10874,  0.05731,  0.16786,  0.6469,  0.74387,  0.97279,  0.09366,  0.02436,  0.0222
10853, 3192, -0.45029,  0.12656,  0.0465, -0.08616,  0.76126,  0.6427,  0.97279,  0.14196,  0.02436,  0.02239
10854, 3195, -0.45029,  0.12656,  0.0465,  0.39482,  0.91267, -0.1056,  0.97279,  0.14196,  0.02436,  0.02239
10855, 3196, -0.4295,  0.10874,  0.05731,  0.64574,  0.76338,  0.01653,  0.97279,  0.09366,  0.02436,  0.0222
10856, 3197, -0.4438,  0.12149,  0.02697,  0.3665,  0.92295, -0.11768,  0.99354,  0.14196,  0.02444,  0.02239
10857, 3198, -0.47391,  0.12504,  0.03339,  0.06533,  0.97094, -0.23023,  0.97279,  0.18943,  0.02436,  0.02257
10858, 3195, -0.45029,  0.12656,  0.0465,  0.39482,  0.91267, -0.1056,  0.97279,  0.14196,  0.02436,  0.02239
10859, 3197, -0.4438,  0.12149,  0.02697,  0.3665,  0.92295, -0.11768,  0.99354,  0.14196,  0.02444,  0.02239
10860, 3199, -0.44394,  0.11951,  0.02713,  0.0893,  0.85607,  0.50909,  0.95121,  0.14196,  0.02428,  0.02239
10861, 3200, -0.43273,  0.12784,  0.01116,  0.08397,  0.85817,  0.50645,  0.97279,  0.14196,  0.02436,  0.02239
10862, 3201, -0.45765,  0.12954,  0.00022, -0.11197,  0.91116,  0.39655,  0.97279,  0.18943,  0.02436,  0.02257
10863, 3199, -0.44394,  0.11951,  0.02713,  0.0893,  0.85607,  0.50909,  0.95121,  0.14196,  0.02428,  0.02239
10864, 3202, -0.41248,  0.11104,  0.02321,  0.27752,  0.75811,  0.59013,  0.97279,  0.09366,  0.02436,  0.0222
10865, 3200, -0.43273,  0.12784,  0.01116,  0.08397,  0.85817,  0.50645,  0.97279,  0.14196,  0.02436,  0.02239
10866, 3203, -0.43273,  0.12784,  0.01116,  0.47355,  0.84459, -0.24983,  0.97279,  0.14196,  0.02436,  0.02239
10867, 3204, -0.41248,  0.11104,  0.02321,  0.68039,  0.71913, -0.14115,  0.97279,  0.09366,  0.02436,  0.0222
10868, 3205, -0.42763,  0.11913, -0.0086,  0.46061,  0.85002, -0.25556,  0.99354,  0.14196,  0.02444,  0.02239
10869, 3206, -0.45765,  0.12954,  0.00022,  0.21457,  0.91304, -0.34685,  0.97279,  0.18943,  0.02436,  0.02257
10870, 3203, -0.43273,  0.12784,  0.01116,  0.47355,  0.84459, -0.24983,  0.97279,  0.14196,  0.02436,  0.02239
10871, 3205, -0.42763,  0.11913, -0.0086,  0.46061,  0.85002, -0.25556,  0.99354,  0.14196,  0.02444,  0.02239
10872, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
10873, 1189,  0.02148,  0.09726,  0.09142, -0.50365,  0.69094,  0.51749,  0.67543,  0.57188,  0.02321,  0.02405
10874, 3207,  0.03503,  0.10665,  0.0929, -0.46414,  0.72347,  0.51008,  0.68892,  0.56822,  0.02326,  0.02404
10875, 3208,  0.0473,  0.11301,  0.09401, -0.39806,  0.76066,  0.51202,  0.70037,  0.56582,  0.02331,  0.02403
10876, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
10877, 3207,  0.03503,  0.10665,  0.0929, -0.46414,  0.72347,  0.51008,  0.68892,  0.56822,  0.02326,  0.02404
10878, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
10879, 3208,  0.0473,  0.11301,  0.09401, -0.39806,  0.76066,  0.51202,  0.70037,  0.56582,  0.02331,  0.02403
