VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
10667, 2793, -0.47445, -0.34556,  0.02996, -0.11377, -0.98656,  0.11732,  0.52153,  0.64459,  0.00529,  0.06069
10668, 2884, -0.47462, -0.33711,  0.07533, -0.12128, -0.96255,  0.24247,  0.50242,  0.64586,  0.00526,  0.0607
10669, 2791, -0.41064, -0.34854,  0.03231, -0.01583, -0.99209,  0.12449,  0.5191,  0.61436,  0.00528,  0.06064
10670, 2882, -0.41042, -0.34039,  0.07808, -0.02304, -0.9697,  0.24319,  0.49818,  0.61589,  0.00525,  0.06065
10671, 2788, -0.34875, -0.34673,  0.03391,  0.04334, -0.99271,  0.11244,  0.51719,  0.5849,  0.00528,  0.0606
10672, 2882, -0.41042, -0.34039,  0.07808, -0.02304, -0.9697,  0.24319,  0.49818,  0.61589,  0.00525,  0.06065
10673, 2791, -0.41064, -0.34854,  0.03231, -0.01583, -0.99209,  0.12449,  0.5191,  0.61436,  0.00528,  0.06064
10674, 2882, -0.41042, -0.34039,  0.07808, -0.02304, -0.9697,  0.24319,  0.49818,  0.61589,  0.00525,  0.06065
10675, 2788, -0.34875, -0.34673,  0.03391,  0.04334, -0.99271,  0.11244,  0.51719,  0.5849,  0.00528,  0.0606
10676, 2880, -0.3483, -0.33925,  0.07961,  0.02927, -0.97196,  0.2333,  0.49482,  0.58658,  0.00524,  0.0606
10677, 2786, -0.28242, -0.3426,  0.0359,  0.03013, -0.9941,  0.10417,  0.51532,  0.55314,  0.00528,  0.06054
10678, 2880, -0.3483, -0.33925,  0.07961,  0.02927, -0.97196,  0.2333,  0.49482,  0.58658,  0.00524,  0.0606
10679, 2788, -0.34875, -0.34673,  0.03391,  0.04334, -0.99271,  0.11244,  0.51719,  0.5849,  0.00528,  0.0606
10680, 2821, -0.40672, -0.30807,  0.15958, -0.04586, -0.82415,  0.56451,  0.45827,  0.62212,  0.00518,  0.06066
10681, 2885, -0.47177, -0.3228,  0.12173, -0.12654, -0.9073,  0.401,  0.48174,  0.64774,  0.00522,  0.0607
10682, 2883, -0.40849, -0.32605,  0.12174, -0.02238, -0.92885,  0.36978,  0.4773,  0.61829,  0.00522,  0.06065
10683, 2885, -0.47177, -0.3228,  0.12173, -0.12654, -0.9073,  0.401,  0.48174,  0.64774,  0.00522,  0.0607
10684, 2821, -0.40672, -0.30807,  0.15958, -0.04586, -0.82415,  0.56451,  0.45827,  0.62212,  0.00518,  0.06066
10685, 2820, -0.46872, -0.30307,  0.15514, -0.14562, -0.78767,  0.59864,  0.4656,  0.65063,  0.0052,  0.0607
10686, 2820, -0.46872, -0.30307,  0.15514, -0.14562, -0.78767,  0.59864,  0.4656,  0.65063,  0.0052,  0.0607
10687, 2886, -0.5334, -0.31067,  0.11977, -0.30134, -0.8605,  0.41078,  0.48657,  0.67655,  0.00523,  0.06075
10688, 2885, -0.47177, -0.3228,  0.12173, -0.12654, -0.9073,  0.401,  0.48174,  0.64774,  0.00522,  0.0607
10689, 2886, -0.5334, -0.31067,  0.11977, -0.30134, -0.8605,  0.41078,  0.48657,  0.67655,  0.00523,  0.06075
10690, 2820, -0.46872, -0.30307,  0.15514, -0.14562, -0.78767,  0.59864,  0.4656,  0.65063,  0.0052,  0.0607
10691, 2822, -0.52822, -0.29307,  0.14976, -0.29829, -0.7351,  0.6088,  0.47299,  0.67812,  0.00521,  0.06075
10692, 2822, -0.52822, -0.29307,  0.14976, -0.29829, -0.7351,  0.6088,  0.47299,  0.67812,  0.00521,  0.06075
10693, 2808, -0.57433, -0.29002,  0.12021, -0.51995, -0.72272,  0.45533,  0.48811,  0.69718,  0.00523,  0.06078
10694, 2886, -0.5334, -0.31067,  0.11977, -0.30134, -0.8605,  0.41078,  0.48657,  0.67655,  0.00523,  0.06075
10695, 2773, -0.15713, -0.33718,  0.08558, -0.02067, -0.96554,  0.25901,  0.49067,  0.48895,  0.00524,  0.06044
10696, 2868, -0.21689, -0.32076,  0.13237, -0.02068, -0.94217,  0.33449,  0.46148,  0.5258,  0.00519,  0.0605
10697, 2878, -0.21516, -0.33441,  0.0836, -0.03246, -0.97497,  0.21993,  0.48916,  0.52219,  0.00523,  0.06049
10698, 2868, -0.21689, -0.32076,  0.13237, -0.02068, -0.94217,  0.33449,  0.46148,  0.5258,  0.00519,  0.0605
10699, 2773, -0.15713, -0.33718,  0.08558, -0.02067, -0.96554,  0.25901,  0.49067,  0.48895,  0.00524,  0.06044
10700, 2774, -0.16065, -0.3194,  0.13587,  0.0064, -0.9352,  0.35378,  0.46368,  0.48969,  0.00519,  0.06044
10701, 2883, -0.40849, -0.32605,  0.12174, -0.02238, -0.92885,  0.36978,  0.4773,  0.61829,  0.00522,  0.06065
10702, 2833, -0.34827, -0.30624,  0.16265, -0.01669, -0.84798,  0.52977,  0.4514,  0.59513,  0.00517,  0.06061
10703, 2821, -0.40672, -0.30807,  0.15958, -0.04586, -0.82415,  0.56451,  0.45827,  0.62212,  0.00518,  0.06066
10704, 2833, -0.34827, -0.30624,  0.16265, -0.01669, -0.84798,  0.52977,  0.4514,  0.59513,  0.00517,  0.06061
10705, 2883, -0.40849, -0.32605,  0.12174, -0.02238, -0.92885,  0.36978,  0.4773,  0.61829,  0.00522,  0.06065
10706, 2881, -0.34776, -0.32489,  0.12365,  0.01613, -0.92858,  0.37077,  0.47237,  0.58981,  0.00521,  0.0606
10707, 2877, -0.28509, -0.32155,  0.12758,  0.00628, -0.93902,  0.3438,  0.467,  0.55979,  0.0052,  0.06056
10708, 2833, -0.34827, -0.30624,  0.16265, -0.01669, -0.84798,  0.52977,  0.4514,  0.59513,  0.00517,  0.06061
10709, 2881, -0.34776, -0.32489,  0.12365,  0.01613, -0.92858,  0.37077,  0.47237,  0.58981,  0.00521,  0.0606
10710, 2833, -0.34827, -0.30624,  0.16265, -0.01669, -0.84798,  0.52977,  0.4514,  0.59513,  0.00517,  0.06061
10711, 2877, -0.28509, -0.32155,  0.12758,  0.00628, -0.93902,  0.3438,  0.467,  0.55979,  0.0052,  0.06056
10712, 2834, -0.28689, -0.30388,  0.16938, -0.03052, -0.86792,  0.49577,  0.44401,  0.56628,  0.00516,  0.06057
10713, 2807, -0.64753, -0.16039,  0.09749, -0.91989, -0.10405,  0.37812,  0.48819,  0.76405,  0.00523,  0.06089
10714, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10715, 2805, -0.66264, -0.1534,  0.03902, -0.98498, -0.08908,  0.14789,  0.5168,  0.7741,  0.00528,  0.0609
10716, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10717, 2807, -0.64753, -0.16039,  0.09749, -0.91989, -0.10405,  0.37812,  0.48819,  0.76405,  0.00523,  0.06089
10718, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10719, 2889, -0.66516, -0.08843, -0.00344, -0.99271,  0.12031, -0.00689,  0.54161,  0.79985,  0.00532,  0.06095
10720, 2805, -0.66264, -0.1534,  0.03902, -0.98498, -0.08908,  0.14789,  0.5168,  0.7741,  0.00528,  0.0609
10721, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10722, 2805, -0.66264, -0.1534,  0.03902, -0.98498, -0.08908,  0.14789,  0.5168,  0.7741,  0.00528,  0.0609
10723, 2889, -0.66516, -0.08843, -0.00344, -0.99271,  0.12031, -0.00689,  0.54161,  0.79985,  0.00532,  0.06095
10724, 2804, -0.66542, -0.15001, -0.00775, -0.99692, -0.07571, -0.02067,  0.54161,  0.77409,  0.00532,  0.0609
10725, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10726, 2890, -0.65172, -0.0331,  0.00064, -0.97351,  0.22865,  0.00099,  0.54161,  0.82626,  0.00532,  0.06099
10727, 2889, -0.66516, -0.08843, -0.00344, -0.99271,  0.12031, -0.00689,  0.54161,  0.79985,  0.00532,  0.06095
10728, 2890, -0.65172, -0.0331,  0.00064, -0.97351,  0.22865,  0.00099,  0.54161,  0.82626,  0.00532,  0.06099
10729, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10730, 2891, -0.65018, -0.03683,  0.04442, -0.96303,  0.21101,  0.1675,  0.50891,  0.82513,  0.00527,  0.06099
10731, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10732, 2891, -0.65018, -0.03683,  0.04442, -0.96303,  0.21101,  0.1675,  0.50891,  0.82513,  0.00527,  0.06099
10733, 2887, -0.66272, -0.09215,  0.04244, -0.98006,  0.10653,  0.16771,  0.5131,  0.79936,  0.00527,  0.06094
10734, 2891, -0.65018, -0.03683,  0.04442, -0.96303,  0.21101,  0.1675,  0.50891,  0.82513,  0.00527,  0.06099
10735, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10736, 2892, -0.63416, -0.04618,  0.10385, -0.87465,  0.17868,  0.45062,  0.46859,  0.81164,  0.0052,  0.06096
10737, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10738, 2893, -0.6015, -0.05662,  0.14773, -0.67325,  0.15489,  0.72301,  0.4357,  0.78964,  0.00515,  0.06093
10739, 2892, -0.63416, -0.04618,  0.10385, -0.87465,  0.17868,  0.45062,  0.46859,  0.81164,  0.0052,  0.06096
10740, 2893, -0.6015, -0.05662,  0.14773, -0.67325,  0.15489,  0.72301,  0.4357,  0.78964,  0.00515,  0.06093
10741, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10742, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10743, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10744, 2895, -0.55175, -0.07191,  0.18224, -0.37078,  0.17918,  0.91127,  0.40841,  0.75773,  0.0051,  0.06088
10745, 2893, -0.6015, -0.05662,  0.14773, -0.67325,  0.15489,  0.72301,  0.4357,  0.78964,  0.00515,  0.06093
10746, 2895, -0.55175, -0.07191,  0.18224, -0.37078,  0.17918,  0.91127,  0.40841,  0.75773,  0.0051,  0.06088
10747, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10748, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10749, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10750, 2897, -0.56986, -0.17667,  0.18406, -0.51548, -0.04771,  0.85557,  0.44334,  0.72625,  0.00516,  0.06083
10751, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10752, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10753, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10754, 2897, -0.56986, -0.17667,  0.18406, -0.51548, -0.04771,  0.85557,  0.44334,  0.72625,  0.00516,  0.06083
10755, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10756, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10757, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10758, 2900, -0.45444, -0.19116,  0.22184, -0.15113, -0.04253,  0.9876,  0.41098,  0.67372,  0.00511,  0.06074
10759, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10760, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10761, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10762, 2900, -0.45444, -0.19116,  0.22184, -0.15113, -0.04253,  0.9876,  0.41098,  0.67372,  0.00511,  0.06074
10763, 2901, -0.45133, -0.14668,  0.21641, -0.05261,  0.2142,  0.97537,  0.3957,  0.6876,  0.00508,  0.06076
10764, 2897, -0.56986, -0.17667,  0.18406, -0.51548, -0.04771,  0.85557,  0.44334,  0.72625,  0.00516,  0.06083
10765, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10766, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10767, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10768, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10769, 2894, -0.61376, -0.11006,  0.14838, -0.70067,  0.10025,  0.70641,  0.45112,  0.76979,  0.00517,  0.0609
10770, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10771, 2888, -0.64595, -0.10055,  0.10252, -0.89563,  0.09556,  0.43442,  0.47863,  0.78795,  0.00522,  0.06093
10772, 2807, -0.64753, -0.16039,  0.09749, -0.91989, -0.10405,  0.37812,  0.48819,  0.76405,  0.00523,  0.06089
10773, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10774, 2817, -0.45785, -0.23755,  0.21226, -0.16867, -0.37333,  0.91224,  0.42883,  0.66186,  0.00514,  0.06072
10775, 2900, -0.45444, -0.19116,  0.22184, -0.15113, -0.04253,  0.9876,  0.41098,  0.67372,  0.00511,  0.06074
10776, 2817, -0.45785, -0.23755,  0.21226, -0.16867, -0.37333,  0.91224,  0.42883,  0.66186,  0.00514,  0.06072
10777, 2832, -0.40158, -0.19431,  0.22755, -0.06571,  0.01407,  0.99774,  0.39825,  0.64934,  0.00509,  0.0607
10778, 2900, -0.45444, -0.19116,  0.22184, -0.15113, -0.04253,  0.9876,  0.41098,  0.67372,  0.00511,  0.06074
10779, 2832, -0.40158, -0.19431,  0.22755, -0.06571,  0.01407,  0.99774,  0.39825,  0.64934,  0.00509,  0.0607
10780, 2901, -0.45133, -0.14668,  0.21641, -0.05261,  0.2142,  0.97537,  0.3957,  0.6876,  0.00508,  0.06076
10781, 2900, -0.45444, -0.19116,  0.22184, -0.15113, -0.04253,  0.9876,  0.41098,  0.67372,  0.00511,  0.06074
10782, 2817, -0.45785, -0.23755,  0.21226, -0.16867, -0.37333,  0.91224,  0.42883,  0.66186,  0.00514,  0.06072
10783, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10784, 2815, -0.51589, -0.23074,  0.19966, -0.3116, -0.32258,  0.89378,  0.44145,  0.68777,  0.00516,  0.06076
10785, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10786, 2813, -0.56975, -0.22468,  0.1769, -0.52999, -0.28418,  0.79897,  0.45653,  0.71081,  0.00518,  0.0608
10787, 2815, -0.51589, -0.23074,  0.19966, -0.3116, -0.32258,  0.89378,  0.44145,  0.68777,  0.00516,  0.06076
10788, 2813, -0.56975, -0.22468,  0.1769, -0.52999, -0.28418,  0.79897,  0.45653,  0.71081,  0.00518,  0.0608
10789, 2898, -0.51039, -0.18553,  0.20969, -0.30518, -0.06243,  0.95025,  0.42533,  0.69907,  0.00513,  0.06078
10790, 2897, -0.56986, -0.17667,  0.18406, -0.51548, -0.04771,  0.85557,  0.44334,  0.72625,  0.00516,  0.06083
10791, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10792, 2813, -0.56975, -0.22468,  0.1769, -0.52999, -0.28418,  0.79897,  0.45653,  0.71081,  0.00518,  0.0608
10793, 2897, -0.56986, -0.17667,  0.18406, -0.51548, -0.04771,  0.85557,  0.44334,  0.72625,  0.00516,  0.06083
10794, 2813, -0.56975, -0.22468,  0.1769, -0.52999, -0.28418,  0.79897,  0.45653,  0.71081,  0.00518,  0.0608
10795, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10796, 2811, -0.61167, -0.22016,  0.1392, -0.76462, -0.2749,  0.58291,  0.47481,  0.72886,  0.00521,  0.06083
10797, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10798, 2806, -0.63738, -0.21819,  0.09161, -0.89452, -0.28259,  0.34637,  0.4958,  0.74052,  0.00525,  0.06085
10799, 2811, -0.61167, -0.22016,  0.1392, -0.76462, -0.2749,  0.58291,  0.47481,  0.72886,  0.00521,  0.06083
10800, 2806, -0.63738, -0.21819,  0.09161, -0.89452, -0.28259,  0.34637,  0.4958,  0.74052,  0.00525,  0.06085
10801, 2902, -0.61737, -0.16876,  0.14613, -0.75709, -0.08069,  0.6483,  0.46446,  0.74803,  0.00519,  0.06086
10802, 2807, -0.64753, -0.16039,  0.09749, -0.91989, -0.10405,  0.37812,  0.48819,  0.76405,  0.00523,  0.06089
10803, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10804, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10805, 2901, -0.45133, -0.14668,  0.21641, -0.05261,  0.2142,  0.97537,  0.3957,  0.6876,  0.00508,  0.06076
10806, 2904, -0.40367, -0.15713,  0.21836,  0.10857,  0.37149,  0.92207,  0.38467,  0.6641,  0.00506,  0.06072
10807, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10808, 2901, -0.45133, -0.14668,  0.21641, -0.05261,  0.2142,  0.97537,  0.3957,  0.6876,  0.00508,  0.06076
10809, 2901, -0.45133, -0.14668,  0.21641, -0.05261,  0.2142,  0.97537,  0.3957,  0.6876,  0.00508,  0.06076
10810, 2832, -0.40158, -0.19431,  0.22755, -0.06571,  0.01407,  0.99774,  0.39825,  0.64934,  0.00509,  0.0607
10811, 2904, -0.40367, -0.15713,  0.21836,  0.10857,  0.37149,  0.92207,  0.38467,  0.6641,  0.00506,  0.06072
10812, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10813, 2904, -0.40367, -0.15713,  0.21836,  0.10857,  0.37149,  0.92207,  0.38467,  0.6641,  0.00506,  0.06072
10814, 2905, -0.40634, -0.10776,  0.19604,  0.48758,  0.44041,  0.75386,  0.36755,  0.68554,  0.00504,  0.06076
10815, 2905, -0.40634, -0.10776,  0.19604,  0.48758,  0.44041,  0.75386,  0.36755,  0.68554,  0.00504,  0.06076
10816, 2906, -0.44145, -0.07438,  0.1796,  0.21872,  0.65123,  0.72668,  0.36496,  0.71248,  0.00503,  0.0608
10817, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10818, 2906, -0.44145, -0.07438,  0.1796,  0.21872,  0.65123,  0.72668,  0.36496,  0.71248,  0.00503,  0.0608
10819, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10820, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10821, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10822, 2903, -0.4464, -0.09716,  0.20207,  0.12244,  0.48513,  0.86583,  0.37798,  0.70435,  0.00505,  0.06079
10823, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10824, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10825, 2906, -0.44145, -0.07438,  0.1796,  0.21872,  0.65123,  0.72668,  0.36496,  0.71248,  0.00503,  0.0608
10826, 2908, -0.48346, -0.07021,  0.18573,  0.08062,  0.64313,  0.7615,  0.38057,  0.73037,  0.00506,  0.06083
10827, 2895, -0.55175, -0.07191,  0.18224, -0.37078,  0.17918,  0.91127,  0.40841,  0.75773,  0.0051,  0.06088
10828, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10829, 2908, -0.48346, -0.07021,  0.18573,  0.08062,  0.64313,  0.7615,  0.38057,  0.73037,  0.00506,  0.06083
10830, 2906, -0.44145, -0.07438,  0.1796,  0.21872,  0.65123,  0.72668,  0.36496,  0.71248,  0.00503,  0.0608
10831, 2905, -0.40634, -0.10776,  0.19604,  0.48758,  0.44041,  0.75386,  0.36755,  0.68554,  0.00504,  0.06076
10832, 2909, -0.40824, -0.07892,  0.17147,  0.274,  0.63404,  0.72313,  0.35359,  0.69755,  0.00501,  0.06078
10833, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10834, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10835, 2895, -0.55175, -0.07191,  0.18224, -0.37078,  0.17918,  0.91127,  0.40841,  0.75773,  0.0051,  0.06088
10836, 2907, -0.48877, -0.0837,  0.19769, -0.04898,  0.46115,  0.88597,  0.38816,  0.72656,  0.00507,  0.06083
10837, 2896, -0.56328, -0.12298,  0.18522, -0.44901,  0.11451,  0.88616,  0.42729,  0.74335,  0.00513,  0.06085
10838, 2899, -0.50281, -0.13553,  0.20934, -0.22484,  0.17186,  0.95912,  0.40849,  0.71305,  0.0051,  0.0608
10839, 2910,  0.0814, -0.29081,  0.01749,  0.82478, -0.54415,  0.15374,  0.52889,  0.36483,  0.0053,  0.06024
10840, 2911,  0.08204, -0.29695, -0.00766,  0.82568, -0.56336, -0.02981,  0.54161,  0.36548,  0.00532,  0.06024
10841, 2912,  0.1081, -0.24067, -0.00349,  0.60895,  0.79084,  0.06124,  0.54161,  0.34736,  0.00532,  0.06021
10842, 2913,  0.06118, -0.31228,  0.02657,  0.62773, -0.76296,  0.1544,  0.52325,  0.37615,  0.00529,  0.06026
10843, 2911,  0.08204, -0.29695, -0.00766,  0.82568, -0.56336, -0.02981,  0.54161,  0.36548,  0.00532,  0.06024
10844, 2910,  0.0814, -0.29081,  0.01749,  0.82478, -0.54415,  0.15374,  0.52889,  0.36483,  0.0053,  0.06024
10845, 2911,  0.08204, -0.29695, -0.00766,  0.82568, -0.56336, -0.02981,  0.54161,  0.36548,  0.00532,  0.06024
10846, 2913,  0.06118, -0.31228,  0.02657,  0.62773, -0.76296,  0.1544,  0.52325,  0.37615,  0.00529,  0.06026
10847, 2914,  0.06247, -0.31804, -0.00933,  0.63432, -0.77169, -0.04628,  0.54161,  0.3769,  0.00532,  0.06026
10848, 2915,  0.02865, -0.33165,  0.03352,  0.39774, -0.90726,  0.13664,  0.5191,  0.39328,  0.00528,  0.06028
10849, 2914,  0.06247, -0.31804, -0.00933,  0.63432, -0.77169, -0.04628,  0.54161,  0.3769,  0.00532,  0.06026
10850, 2913,  0.06118, -0.31228,  0.02657,  0.62773, -0.76296,  0.1544,  0.52325,  0.37615,  0.00529,  0.06026
10851, 2914,  0.06247, -0.31804, -0.00933,  0.63432, -0.77169, -0.04628,  0.54161,  0.3769,  0.00532,  0.06026
10852, 2915,  0.02865, -0.33165,  0.03352,  0.39774, -0.90726,  0.13664,  0.5191,  0.39328,  0.00528,  0.06028
10853, 2916,  0.03002, -0.33853, -0.01112,  0.38994, -0.91892, -0.05931,  0.54161,  0.39219,  0.00532,  0.06028
10854, 2915,  0.02865, -0.33165,  0.03352,  0.39774, -0.90726,  0.13664,  0.5191,  0.39328,  0.00528,  0.06028
10855, 2917, -0.00412, -0.3471, -0.01205,  0.18233, -0.98103, -0.06568,  0.54161,  0.40927,  0.00532,  0.06031
10856, 2916,  0.03002, -0.33853, -0.01112,  0.38994, -0.91892, -0.05931,  0.54161,  0.39219,  0.00532,  0.06028
10857, 2917, -0.00412, -0.3471, -0.01205,  0.18233, -0.98103, -0.06568,  0.54161,  0.40927,  0.00532,  0.06031
10858, 2915,  0.02865, -0.33165,  0.03352,  0.39774, -0.90726,  0.13664,  0.5191,  0.39328,  0.00528,  0.06028
10859, 2777, -0.00434, -0.34179,  0.03728,  0.23594, -0.95519,  0.17866,  0.5169,  0.41054,  0.00528,  0.06031
10860, 2777, -0.00434, -0.34179,  0.03728,  0.23594, -0.95519,  0.17866,  0.5169,  0.41054,  0.00528,  0.06031
10861, 2779, -0.04147, -0.3501, -0.01246,  0.07021, -0.99506, -0.0678,  0.54161,  0.42856,  0.00532,  0.06034
10862, 2917, -0.00412, -0.3471, -0.01205,  0.18233, -0.98103, -0.06568,  0.54161,  0.40927,  0.00532,  0.06031
10863, 2918, -0.06033, -0.20858,  0.13852,  0.14138,  0.00068,  0.98994,  0.23596,  0.75119,  0.00482,  0.06087
10864, 2919, -0.00985, -0.30636,  0.13111,  0.18496, -0.00079,  0.98274,  0.25297,  0.77215,  0.00485,  0.0609
10865, 2920, -0.0154, -0.22313,  0.13129,  0.22425,  0.02492,  0.97421,  0.23436,  0.76343,  0.00482,  0.06089
10866, 2919, -0.00985, -0.30636,  0.13111,  0.18496, -0.00079,  0.98274,  0.25297,  0.77215,  0.00485,  0.0609
10867, 2918, -0.06033, -0.20858,  0.13852,  0.14138,  0.00068,  0.98994,  0.23596,  0.75119,  0.00482,  0.06087
10868, 2921, -0.04885, -0.31495,  0.13524,  0.1032, -0.0196,  0.99446,  0.25851,  0.76342,  0.00486,  0.06089
10869, 2922,  0.0265, -0.2952,  0.12077,  0.37927,  0.04996,  0.92393,  0.24671,  0.78037,  0.00484,  0.06091
10870, 2920, -0.0154, -0.22313,  0.13129,  0.22425,  0.02492,  0.97421,  0.23436,  0.76343,  0.00482,  0.06089
10871, 2919, -0.00985, -0.30636,  0.13111,  0.18496, -0.00079,  0.98274,  0.25297,  0.77215,  0.00485,  0.0609
10872, 2920, -0.0154, -0.22313,  0.13129,  0.22425,  0.02492,  0.97421,  0.23436,  0.76343,  0.00482,  0.06089
10873, 2922,  0.0265, -0.2952,  0.12077,  0.37927,  0.04996,  0.92393,  0.24671,  0.78037,  0.00484,  0.06091
