VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
9998, 2798,  0.12939,  0.08228,  0.11075,  0.04767,  0.20865,  0.97683,  0.58625,  0.06235,  0.0111,  0.06541
9999, 2798,  0.12939,  0.08228,  0.11075,  0.04767,  0.20865,  0.97683,  0.58625,  0.06235,  0.0111,  0.06541
10000, 2799,  0.13536,  0.10177,  0.10529,  0.17647,  0.2369,  0.95537,  0.60677,  0.06018,  0.0111,  0.06541
10001, 2797,  0.12119,  0.09866,  0.10765,  0.04766,  0.20865,  0.97683,  0.6003,  0.07327,  0.0111,  0.06541
10002, 2799,  0.13536,  0.10177,  0.10529,  0.17647,  0.2369,  0.95537,  0.60677,  0.06018,  0.0111,  0.06541
10003, 2798,  0.12939,  0.08228,  0.11075,  0.04767,  0.20865,  0.97683,  0.58625,  0.06235,  0.0111,  0.06541
10004, 2800,  0.13596,  0.08372,  0.10966,  0.17647,  0.2369,  0.95537,  0.58925,  0.05628,  0.0111,  0.06541
10005, 2800,  0.13596,  0.08372,  0.10966,  0.17647,  0.2369,  0.95537,  0.58925,  0.05628,  0.0111,  0.06541
10006, 2801,  0.14939,  0.09835,  0.10252,  0.30393,  0.20582,  0.93019,  0.60677,  0.04565,  0.0111,  0.06541
10007, 2799,  0.13536,  0.10177,  0.10529,  0.17647,  0.2369,  0.95537,  0.60677,  0.06018,  0.0111,  0.06541
10008, 2801,  0.14939,  0.09835,  0.10252,  0.30393,  0.20582,  0.93019,  0.60677,  0.04565,  0.0111,  0.06541
10009, 2800,  0.13596,  0.08372,  0.10966,  0.17647,  0.2369,  0.95537,  0.58925,  0.05628,  0.0111,  0.06541
10010, 2802,  0.14246,  0.08213,  0.10837,  0.30394,  0.20583,  0.93019,  0.58925,  0.04955,  0.0111,  0.06541
10011, 2802,  0.14246,  0.08213,  0.10837,  0.30394,  0.20583,  0.93019,  0.58925,  0.04955,  0.0111,  0.06541
10012, 2803,  0.1605,  0.08908,  0.09989,  0.40482,  0.12158,  0.90628,  0.6003,  0.03256,  0.0111,  0.06541
10013, 2801,  0.14939,  0.09835,  0.10252,  0.30393,  0.20582,  0.93019,  0.60677,  0.04565,  0.0111,  0.06541
10014, 2803,  0.1605,  0.08908,  0.09989,  0.40482,  0.12158,  0.90628,  0.6003,  0.03256,  0.0111,  0.06541
10015, 2802,  0.14246,  0.08213,  0.10837,  0.30394,  0.20583,  0.93019,  0.58925,  0.04955,  0.0111,  0.06541
10016, 2804,  0.1476,  0.07783,  0.10716,  0.40481,  0.1216,  0.90628,  0.58625,  0.04348,  0.0111,  0.06541
10017, 2804,  0.1476,  0.07783,  0.10716,  0.40481,  0.1216,  0.90628,  0.58625,  0.04348,  0.0111,  0.06541
10018, 2805,  0.16648,  0.07579,  0.09792,  0.45915,  0.00086,  0.88836,  0.58865,  0.0235,  0.0111,  0.06541
10019, 2803,  0.1605,  0.08908,  0.09989,  0.40482,  0.12158,  0.90628,  0.6003,  0.03256,  0.0111,  0.06541
10020, 2805,  0.16648,  0.07579,  0.09792,  0.45915,  0.00086,  0.88836,  0.58865,  0.0235,  0.0111,  0.06541
10021, 2804,  0.1476,  0.07783,  0.10716,  0.40481,  0.1216,  0.90628,  0.58625,  0.04348,  0.0111,  0.06541
10022, 2806,  0.15038,  0.07168,  0.10624,  0.45915,  0.00085,  0.88836,  0.58085,  0.03929,  0.0111,  0.06541
10023, 2806,  0.15038,  0.07168,  0.10624,  0.45915,  0.00085,  0.88836,  0.58085,  0.03929,  0.0111,  0.06541
10024, 2807,  0.16615,  0.06112,  0.097,  0.45614, -0.13245,  0.88,  0.57412,  0.02027,  0.0111,  0.06542
10025, 2805,  0.16648,  0.07579,  0.09792,  0.45915,  0.00086,  0.88836,  0.58865,  0.0235,  0.0111,  0.06541
10026, 2807,  0.16615,  0.06112,  0.097,  0.45614, -0.13245,  0.88,  0.57412,  0.02027,  0.0111,  0.06542
10027, 2806,  0.15038,  0.07168,  0.10624,  0.45915,  0.00085,  0.88836,  0.58085,  0.03929,  0.0111,  0.06541
10028, 2808,  0.15022,  0.06488,  0.10581,  0.45613, -0.13246,  0.88,  0.57412,  0.03779,  0.0111,  0.06541
10029, 2808,  0.15022,  0.06488,  0.10581,  0.45613, -0.13246,  0.88,  0.57412,  0.03779,  0.0111,  0.06541
10030, 2809,  0.15957,  0.04797,  0.09731,  0.39641, -0.25192,  0.88283,  0.55959,  0.0235,  0.0111,  0.06541
10031, 2807,  0.16615,  0.06112,  0.097,  0.45614, -0.13245,  0.88,  0.57412,  0.02027,  0.0111,  0.06542
10032, 2809,  0.15957,  0.04797,  0.09731,  0.39641, -0.25192,  0.88283,  0.55959,  0.0235,  0.0111,  0.06541
10033, 2808,  0.15022,  0.06488,  0.10581,  0.45613, -0.13246,  0.88,  0.57412,  0.03779,  0.0111,  0.06541
10034, 2810,  0.14718,  0.05878,  0.10596,  0.3964, -0.25193,  0.88283,  0.56739,  0.03929,  0.0111,  0.06541
10035, 2810,  0.14718,  0.05878,  0.10596,  0.3964, -0.25193,  0.88283,  0.56739,  0.03929,  0.0111,  0.06541
10036, 2811,  0.14806,  0.03895,  0.09879,  0.2918, -0.33388,  0.89631,  0.54794,  0.03256,  0.0111,  0.06541
10037, 2809,  0.15957,  0.04797,  0.09731,  0.39641, -0.25192,  0.88283,  0.55959,  0.0235,  0.0111,  0.06541
10038, 2811,  0.14806,  0.03895,  0.09879,  0.2918, -0.33388,  0.89631,  0.54794,  0.03256,  0.0111,  0.06541
10039, 2810,  0.14718,  0.05878,  0.10596,  0.3964, -0.25193,  0.88283,  0.56739,  0.03929,  0.0111,  0.06541
10040, 2812,  0.14184,  0.0546,  0.10665,  0.2918, -0.33388,  0.89631,  0.56199,  0.04348,  0.0111,  0.06541
10041, 2812,  0.14184,  0.0546,  0.10665,  0.2918, -0.33388,  0.89631,  0.56199,  0.04348,  0.0111,  0.06541
10042, 2813,  0.13388,  0.03584,  0.10115,  0.163, -0.36213,  0.91777,  0.54148,  0.04565,  0.0111,  0.06541
10043, 2811,  0.14806,  0.03895,  0.09879,  0.2918, -0.33388,  0.89631,  0.54794,  0.03256,  0.0111,  0.06541
10044, 2813,  0.13388,  0.03584,  0.10115,  0.163, -0.36213,  0.91777,  0.54148,  0.04565,  0.0111,  0.06541
10045, 2812,  0.14184,  0.0546,  0.10665,  0.2918, -0.33388,  0.89631,  0.56199,  0.04348,  0.0111,  0.06541
10046, 2814,  0.13527,  0.05316,  0.10774,  0.16301, -0.36213,  0.91776,  0.55899,  0.04955,  0.0111,  0.06541
10047, 2814,  0.13527,  0.05316,  0.10774,  0.16301, -0.36213,  0.91776,  0.55899,  0.04955,  0.0111,  0.06541
10048, 2815,  0.11985,  0.03926,  0.10392,  0.03553, -0.33106,  0.94294,  0.54148,  0.06018,  0.0111,  0.06541
10049, 2813,  0.13388,  0.03584,  0.10115,  0.163, -0.36213,  0.91777,  0.54148,  0.04565,  0.0111,  0.06541
10050, 2815,  0.11985,  0.03926,  0.10392,  0.03553, -0.33106,  0.94294,  0.54148,  0.06018,  0.0111,  0.06541
10051, 2814,  0.13527,  0.05316,  0.10774,  0.16301, -0.36213,  0.91776,  0.55899,  0.04955,  0.0111,  0.06541
10052, 2816,  0.12877,  0.05475,  0.10903,  0.03553, -0.33105,  0.94294,  0.55899,  0.05628,  0.0111,  0.06541
10053, 2816,  0.12877,  0.05475,  0.10903,  0.03553, -0.33105,  0.94294,  0.55899,  0.05628,  0.0111,  0.06541
10054, 2817,  0.10875,  0.04853,  0.10656, -0.06535, -0.24681,  0.96686,  0.54794,  0.07327,  0.0111,  0.06541
10055, 2815,  0.11985,  0.03926,  0.10392,  0.03553, -0.33106,  0.94294,  0.54148,  0.06018,  0.0111,  0.06541
10056, 2817,  0.10875,  0.04853,  0.10656, -0.06535, -0.24681,  0.96686,  0.54794,  0.07327,  0.0111,  0.06541
10057, 2816,  0.12877,  0.05475,  0.10903,  0.03553, -0.33105,  0.94294,  0.55899,  0.05628,  0.0111,  0.06541
10058, 2818,  0.12362,  0.05905,  0.11024, -0.06535, -0.24681,  0.96686,  0.56199,  0.06235,  0.0111,  0.06541
10059, 2818,  0.12362,  0.05905,  0.11024, -0.06535, -0.24681,  0.96686,  0.56199,  0.06235,  0.0111,  0.06541
10060, 2819,  0.10277,  0.06182,  0.10853, -0.11968, -0.12608,  0.98477,  0.55959,  0.08233,  0.0111,  0.06541
10061, 2817,  0.10875,  0.04853,  0.10656, -0.06535, -0.24681,  0.96686,  0.54794,  0.07327,  0.0111,  0.06541
10062, 2819,  0.10277,  0.06182,  0.10853, -0.11968, -0.12608,  0.98477,  0.55959,  0.08233,  0.0111,  0.06541
10063, 2818,  0.12362,  0.05905,  0.11024, -0.06535, -0.24681,  0.96686,  0.56199,  0.06235,  0.0111,  0.06541
10064, 2820,  0.12085,  0.0652,  0.11116, -0.11968, -0.12609,  0.98477,  0.56739,  0.06655,  0.0111,  0.06541
10065, 2820,  0.12085,  0.0652,  0.11116, -0.11968, -0.12609,  0.98477,  0.56739,  0.06655,  0.0111,  0.06541
10066, 2795,  0.1031,  0.07649,  0.10945, -0.11669,  0.00722,  0.99314,  0.57412,  0.08556,  0.0111,  0.06541
10067, 2819,  0.10277,  0.06182,  0.10853, -0.11968, -0.12608,  0.98477,  0.55959,  0.08233,  0.0111,  0.06541
10068, 2795,  0.1031,  0.07649,  0.10945, -0.11669,  0.00722,  0.99314,  0.57412,  0.08556,  0.0111,  0.06541
10069, 2820,  0.12085,  0.0652,  0.11116, -0.11968, -0.12609,  0.98477,  0.56739,  0.06655,  0.0111,  0.06541
10070, 2793,  0.12101,  0.072,  0.11159, -0.11669,  0.00722,  0.99314,  0.57412,  0.06804,  0.0111,  0.06541
10071, 2821,  0.1597, -0.0394, -0.12844, -0.31071, -0.06778,  0.94808,  0.57412,  0.08556,  0.0111,  0.06541
10072, 2822,  0.17959, -0.04356, -0.1227, -0.22507,  0.03146,  0.97383,  0.58085,  0.06655,  0.0111,  0.06541
10073, 2823,  0.16913, -0.02847, -0.12561, -0.22507,  0.03147,  0.97383,  0.58865,  0.08233,  0.0111,  0.06541
10074, 2822,  0.17959, -0.04356, -0.1227, -0.22507,  0.03146,  0.97383,  0.58085,  0.06655,  0.0111,  0.06541
10075, 2821,  0.1597, -0.0394, -0.12844, -0.31071, -0.06778,  0.94808,  0.57412,  0.08556,  0.0111,  0.06541
10076, 2824,  0.17522, -0.04862, -0.12401, -0.31071, -0.06778,  0.94808,  0.57412,  0.06804,  0.0111,  0.06541
10077, 2825,  0.18579, -0.04087, -0.12182, -0.1035,  0.08412,  0.99107,  0.58625,  0.06235,  0.0111,  0.06541
10078, 2823,  0.16913, -0.02847, -0.12561, -0.22507,  0.03147,  0.97383,  0.58865,  0.08233,  0.0111,  0.06541
10079, 2822,  0.17959, -0.04356, -0.1227, -0.22507,  0.03146,  0.97383,  0.58085,  0.06655,  0.0111,  0.06541
10080, 2823,  0.16913, -0.02847, -0.12561, -0.22507,  0.03147,  0.97383,  0.58865,  0.08233,  0.0111,  0.06541
10081, 2825,  0.18579, -0.04087, -0.12182, -0.1035,  0.08412,  0.99107,  0.58625,  0.06235,  0.0111,  0.06541
10082, 2826,  0.18251, -0.02268, -0.12371, -0.1035,  0.08412,  0.99107,  0.6003,  0.07327,  0.0111,  0.06541
10083, 2827,  0.19259, -0.0411, -0.12155,  0.02991,  0.07973,  0.99637,  0.58925,  0.05628,  0.0111,  0.06541
10084, 2826,  0.18251, -0.02268, -0.12371, -0.1035,  0.08412,  0.99107,  0.6003,  0.07327,  0.0111,  0.06541
10085, 2825,  0.18579, -0.04087, -0.12182, -0.1035,  0.08412,  0.99107,  0.58625,  0.06235,  0.0111,  0.06541
10086, 2826,  0.18251, -0.02268, -0.12371, -0.1035,  0.08412,  0.99107,  0.6003,  0.07327,  0.0111,  0.06541
10087, 2827,  0.19259, -0.0411, -0.12155,  0.02991,  0.07973,  0.99637,  0.58925,  0.05628,  0.0111,  0.06541
10088, 2828,  0.19719, -0.02316, -0.12313,  0.0299,  0.07973,  0.99637,  0.60677,  0.06018,  0.0111,  0.06541
10089, 2829,  0.19865, -0.04419, -0.12194,  0.14873,  0.0192,  0.98869,  0.58925,  0.04955,  0.0111,  0.06541
10090, 2828,  0.19719, -0.02316, -0.12313,  0.0299,  0.07973,  0.99637,  0.60677,  0.06018,  0.0111,  0.06541
10091, 2827,  0.19259, -0.0411, -0.12155,  0.02991,  0.07973,  0.99637,  0.58925,  0.05628,  0.0111,  0.06541
10092, 2828,  0.19719, -0.02316, -0.12313,  0.0299,  0.07973,  0.99637,  0.60677,  0.06018,  0.0111,  0.06541
10093, 2829,  0.19865, -0.04419, -0.12194,  0.14873,  0.0192,  0.98869,  0.58925,  0.04955,  0.0111,  0.06541
10094, 2830,  0.21027, -0.02982, -0.12397,  0.14874,  0.01919,  0.98869,  0.60677,  0.04565,  0.0111,  0.06541
10095, 2831,  0.20277, -0.04953, -0.12292,  0.22947, -0.08551,  0.96955,  0.58625,  0.04348,  0.0111,  0.06541
10096, 2830,  0.21027, -0.02982, -0.12397,  0.14874,  0.01919,  0.98869,  0.60677,  0.04565,  0.0111,  0.06541
10097, 2829,  0.19865, -0.04419, -0.12194,  0.14873,  0.0192,  0.98869,  0.58925,  0.04955,  0.0111,  0.06541
10098, 2830,  0.21027, -0.02982, -0.12397,  0.14874,  0.01919,  0.98869,  0.60677,  0.04565,  0.0111,  0.06541
10099, 2831,  0.20277, -0.04953, -0.12292,  0.22947, -0.08551,  0.96955,  0.58625,  0.04348,  0.0111,  0.06541
10100, 2832,  0.21916, -0.04135, -0.12608,  0.22949, -0.08551,  0.96955,  0.6003,  0.03256,  0.0111,  0.06541
10101, 2833,  0.20413, -0.05606, -0.12429,  0.25611, -0.21367,  0.94274,  0.58085,  0.03929,  0.0111,  0.06541
10102, 2832,  0.21916, -0.04135, -0.12608,  0.22949, -0.08551,  0.96955,  0.6003,  0.03256,  0.0111,  0.06541
10103, 2831,  0.20277, -0.04953, -0.12292,  0.22947, -0.08551,  0.96955,  0.58625,  0.04348,  0.0111,  0.06541
10104, 2832,  0.21916, -0.04135, -0.12608,  0.22949, -0.08551,  0.96955,  0.6003,  0.03256,  0.0111,  0.06541
10105, 2833,  0.20413, -0.05606, -0.12429,  0.25611, -0.21367,  0.94274,  0.58085,  0.03929,  0.0111,  0.06541
10106, 2834,  0.22209, -0.05545, -0.12903,  0.25611, -0.21367,  0.94274,  0.58865,  0.0235,  0.0111,  0.06541
10107, 2835,  0.20246, -0.0625, -0.12577,  0.22337, -0.33985,  0.91357,  0.57412,  0.03779,  0.0111,  0.06541
10108, 2834,  0.22209, -0.05545, -0.12903,  0.25611, -0.21367,  0.94274,  0.58865,  0.0235,  0.0111,  0.06541
10109, 2833,  0.20413, -0.05606, -0.12429,  0.25611, -0.21367,  0.94274,  0.58085,  0.03929,  0.0111,  0.06541
10110, 2834,  0.22209, -0.05545, -0.12903,  0.25611, -0.21367,  0.94274,  0.58865,  0.0235,  0.0111,  0.06541
10111, 2835,  0.20246, -0.0625, -0.12577,  0.22337, -0.33985,  0.91357,  0.57412,  0.03779,  0.0111,  0.06541
10112, 2836,  0.21848, -0.06934, -0.13224,  0.22336, -0.33985,  0.91357,  0.57412,  0.02027,  0.0111,  0.06542
10113, 2837,  0.19809, -0.06756, -0.12709,  0.13773, -0.43909,  0.88783,  0.56739,  0.03929,  0.0111,  0.06541
10114, 2836,  0.21848, -0.06934, -0.13224,  0.22336, -0.33985,  0.91357,  0.57412,  0.02027,  0.0111,  0.06542
10115, 2835,  0.20246, -0.0625, -0.12577,  0.22337, -0.33985,  0.91357,  0.57412,  0.03779,  0.0111,  0.06541
10116, 2836,  0.21848, -0.06934, -0.13224,  0.22336, -0.33985,  0.91357,  0.57412,  0.02027,  0.0111,  0.06542
10117, 2837,  0.19809, -0.06756, -0.12709,  0.13773, -0.43909,  0.88783,  0.56739,  0.03929,  0.0111,  0.06541
10118, 2838,  0.20906, -0.08026, -0.13507,  0.13773, -0.43909,  0.88782,  0.55959,  0.0235,  0.0111,  0.06541
10119, 2839,  0.19189, -0.07025, -0.12797,  0.01614, -0.49175,  0.87059,  0.56199,  0.04348,  0.0111,  0.06541
10120, 2838,  0.20906, -0.08026, -0.13507,  0.13773, -0.43909,  0.88782,  0.55959,  0.0235,  0.0111,  0.06541
10121, 2837,  0.19809, -0.06756, -0.12709,  0.13773, -0.43909,  0.88783,  0.56739,  0.03929,  0.0111,  0.06541
10122, 2838,  0.20906, -0.08026, -0.13507,  0.13773, -0.43909,  0.88782,  0.55959,  0.0235,  0.0111,  0.06541
10123, 2839,  0.19189, -0.07025, -0.12797,  0.01614, -0.49175,  0.87059,  0.56199,  0.04348,  0.0111,  0.06541
10124, 2840,  0.19568, -0.08606, -0.13697,  0.01614, -0.49175,  0.87059,  0.54794,  0.03256,  0.0111,  0.06541
10125, 2841,  0.18508, -0.07002, -0.12824, -0.11728, -0.48737,  0.86529,  0.55899,  0.04955,  0.0111,  0.06541
10126, 2840,  0.19568, -0.08606, -0.13697,  0.01614, -0.49175,  0.87059,  0.54794,  0.03256,  0.0111,  0.06541
10127, 2839,  0.19189, -0.07025, -0.12797,  0.01614, -0.49175,  0.87059,  0.56199,  0.04348,  0.0111,  0.06541
10128, 2840,  0.19568, -0.08606, -0.13697,  0.01614, -0.49175,  0.87059,  0.54794,  0.03256,  0.0111,  0.06541
10129, 2841,  0.18508, -0.07002, -0.12824, -0.11728, -0.48737,  0.86529,  0.55899,  0.04955,  0.0111,  0.06541
10130, 2842,  0.18099, -0.08558, -0.13755, -0.11727, -0.48736,  0.86529,  0.54148,  0.04565,  0.0111,  0.06541
10131, 2843,  0.17902, -0.06693, -0.12785, -0.2361, -0.42683,  0.87297,  0.55899,  0.05628,  0.0111,  0.06541
10132, 2842,  0.18099, -0.08558, -0.13755, -0.11727, -0.48736,  0.86529,  0.54148,  0.04565,  0.0111,  0.06541
10133, 2841,  0.18508, -0.07002, -0.12824, -0.11728, -0.48737,  0.86529,  0.55899,  0.04955,  0.0111,  0.06541
10134, 2842,  0.18099, -0.08558, -0.13755, -0.11727, -0.48736,  0.86529,  0.54148,  0.04565,  0.0111,  0.06541
10135, 2843,  0.17902, -0.06693, -0.12785, -0.2361, -0.42683,  0.87297,  0.55899,  0.05628,  0.0111,  0.06541
10136, 2844,  0.16791, -0.07891, -0.13671, -0.23611, -0.42682,  0.87297,  0.54148,  0.06018,  0.0111,  0.06541
10137, 2845,  0.17491, -0.06159, -0.12687, -0.31685, -0.32211,  0.89211,  0.56199,  0.06235,  0.0111,  0.06541
10138, 2844,  0.16791, -0.07891, -0.13671, -0.23611, -0.42682,  0.87297,  0.54148,  0.06018,  0.0111,  0.06541
10139, 2843,  0.17902, -0.06693, -0.12785, -0.2361, -0.42683,  0.87297,  0.55899,  0.05628,  0.0111,  0.06541
10140, 2844,  0.16791, -0.07891, -0.13671, -0.23611, -0.42682,  0.87297,  0.54148,  0.06018,  0.0111,  0.06541
10141, 2845,  0.17491, -0.06159, -0.12687, -0.31685, -0.32211,  0.89211,  0.56199,  0.06235,  0.0111,  0.06541
10142, 2846,  0.15903, -0.06739, -0.1346, -0.31685, -0.32211,  0.8921,  0.54794,  0.07327,  0.0111,  0.06541
10143, 2847,  0.17355, -0.05506, -0.1255, -0.34347, -0.19397,  0.91892,  0.56739,  0.06655,  0.0111,  0.06541
10144, 2846,  0.15903, -0.06739, -0.1346, -0.31685, -0.32211,  0.8921,  0.54794,  0.07327,  0.0111,  0.06541
10145, 2845,  0.17491, -0.06159, -0.12687, -0.31685, -0.32211,  0.89211,  0.56199,  0.06235,  0.0111,  0.06541
10146, 2846,  0.15903, -0.06739, -0.1346, -0.31685, -0.32211,  0.8921,  0.54794,  0.07327,  0.0111,  0.06541
10147, 2847,  0.17355, -0.05506, -0.1255, -0.34347, -0.19397,  0.91892,  0.56739,  0.06655,  0.0111,  0.06541
10148, 2848,  0.1561, -0.05328, -0.13165, -0.34346, -0.19398,  0.91892,  0.55959,  0.08233,  0.0111,  0.06541
10149, 2824,  0.17522, -0.04862, -0.12401, -0.31071, -0.06778,  0.94808,  0.57412,  0.06804,  0.0111,  0.06541
10150, 2848,  0.1561, -0.05328, -0.13165, -0.34346, -0.19398,  0.91892,  0.55959,  0.08233,  0.0111,  0.06541
10151, 2847,  0.17355, -0.05506, -0.1255, -0.34347, -0.19397,  0.91892,  0.56739,  0.06655,  0.0111,  0.06541
10152, 2848,  0.1561, -0.05328, -0.13165, -0.34346, -0.19398,  0.91892,  0.55959,  0.08233,  0.0111,  0.06541
10153, 2824,  0.17522, -0.04862, -0.12401, -0.31071, -0.06778,  0.94808,  0.57412,  0.06804,  0.0111,  0.06541
10154, 2821,  0.1597, -0.0394, -0.12844, -0.31071, -0.06778,  0.94808,  0.57412,  0.08556,  0.0111,  0.06541
10155, 2849,  0.17522, -0.04862, -0.12401,  0.88957, -0.45317, -0.05749,  0.5121,  0.02797,  0.0111,  0.06541
10156, 2850,  0.1801, -0.04118, -0.13359,  0.60428, -0.78379, -0.14327,  0.5198,  0.03222,  0.0111,  0.06541
10157, 2851,  0.17959, -0.04356, -0.1227,  0.60428, -0.78379, -0.14326,  0.5121,  0.03222,  0.0111,  0.06541
10158, 2850,  0.1801, -0.04118, -0.13359,  0.60428, -0.78379, -0.14327,  0.5198,  0.03222,  0.0111,  0.06541
10159, 2849,  0.17522, -0.04862, -0.12401,  0.88957, -0.45317, -0.05749,  0.5121,  0.02797,  0.0111,  0.06541
10160, 2852,  0.17573, -0.04624, -0.1349,  0.88957, -0.45316, -0.05748,  0.5198,  0.02797,  0.0111,  0.06541
10161, 2853,  0.1863, -0.03849, -0.13271,  0.1993, -0.95917, -0.20067,  0.5198,  0.03646,  0.0111,  0.06541
10162, 2851,  0.17959, -0.04356, -0.1227,  0.60428, -0.78379, -0.14326,  0.5121,  0.03222,  0.0111,  0.06541
10163, 2850,  0.1801, -0.04118, -0.13359,  0.60428, -0.78379, -0.14327,  0.5198,  0.03222,  0.0111,  0.06541
10164, 2851,  0.17959, -0.04356, -0.1227,  0.60428, -0.78379, -0.14326,  0.5121,  0.03222,  0.0111,  0.06541
10165, 2853,  0.1863, -0.03849, -0.13271,  0.1993, -0.95917, -0.20067,  0.5198,  0.03646,  0.0111,  0.06541
10166, 2854,  0.18579, -0.04087, -0.12182,  0.19931, -0.95917, -0.20066,  0.5121,  0.03646,  0.0111,  0.06541
10167, 2855,  0.1931, -0.03871, -0.13244, -0.24515, -0.94458, -0.21833,  0.5198,  0.04071,  0.0111,  0.06541
10168, 2854,  0.18579, -0.04087, -0.12182,  0.19931, -0.95917, -0.20066,  0.5121,  0.03646,  0.0111,  0.06541
10169, 2853,  0.1863, -0.03849, -0.13271,  0.1993, -0.95917, -0.20067,  0.5198,  0.03646,  0.0111,  0.06541
10170, 2854,  0.18579, -0.04087, -0.12182,  0.19931, -0.95917, -0.20066,  0.5121,  0.03646,  0.0111,  0.06541
10171, 2855,  0.1931, -0.03871, -0.13244, -0.24515, -0.94458, -0.21833,  0.5198,  0.04071,  0.0111,  0.06541
10172, 2856,  0.19259, -0.0411, -0.12155, -0.24514, -0.94458, -0.21833,  0.5121,  0.04071,  0.0111,  0.06541
10173, 2857,  0.19916, -0.0418, -0.13283, -0.64105, -0.7429, -0.19275,  0.5198,  0.04495,  0.0111,  0.06541
10174, 2856,  0.19259, -0.0411, -0.12155, -0.24514, -0.94458, -0.21833,  0.5121,  0.04071,  0.0111,  0.06541
10175, 2855,  0.1931, -0.03871, -0.13244, -0.24515, -0.94458, -0.21833,  0.5198,  0.04071,  0.0111,  0.06541
10176, 2856,  0.19259, -0.0411, -0.12155, -0.24514, -0.94458, -0.21833,  0.5121,  0.04071,  0.0111,  0.06541
10177, 2857,  0.19916, -0.0418, -0.13283, -0.64105, -0.7429, -0.19275,  0.5198,  0.04495,  0.0111,  0.06541
10178, 2858,  0.19865, -0.04419, -0.12194, -0.64105, -0.7429, -0.19275,  0.5121,  0.04495,  0.0111,  0.06541
10179, 2859,  0.20328, -0.04714, -0.13381, -0.90998, -0.39408, -0.12899,  0.5198,  0.0492,  0.0111,  0.06541
10180, 2858,  0.19865, -0.04419, -0.12194, -0.64105, -0.7429, -0.19275,  0.5121,  0.04495,  0.0111,  0.06541
10181, 2857,  0.19916, -0.0418, -0.13283, -0.64105, -0.7429, -0.19275,  0.5198,  0.04495,  0.0111,  0.06541
10182, 2858,  0.19865, -0.04419, -0.12194, -0.64105, -0.7429, -0.19275,  0.5121,  0.04495,  0.0111,  0.06541
10183, 2859,  0.20328, -0.04714, -0.13381, -0.90998, -0.39408, -0.12899,  0.5198,  0.0492,  0.0111,  0.06541
10184, 2860,  0.20277, -0.04953, -0.12292, -0.90998, -0.39409, -0.12898,  0.5121,  0.0492,  0.0111,  0.06541
10185, 2861,  0.20464, -0.05368, -0.13518, -0.99867,  0.03278, -0.03968,  0.5198,  0.05344,  0.0111,  0.06541
10186, 2860,  0.20277, -0.04953, -0.12292, -0.90998, -0.39409, -0.12898,  0.5121,  0.0492,  0.0111,  0.06541
10187, 2859,  0.20328, -0.04714, -0.13381, -0.90998, -0.39408, -0.12899,  0.5198,  0.0492,  0.0111,  0.06541
10188, 2860,  0.20277, -0.04953, -0.12292, -0.90998, -0.39409, -0.12898,  0.5121,  0.0492,  0.0111,  0.06541
10189, 2861,  0.20464, -0.05368, -0.13518, -0.99867,  0.03278, -0.03968,  0.5198,  0.05344,  0.0111,  0.06541
10190, 2862,  0.20413, -0.05606, -0.12429, -0.99867,  0.03278, -0.03968,  0.5121,  0.05344,  0.0111,  0.06541
10191, 2863,  0.20297, -0.06011, -0.13666, -0.88958,  0.45315,  0.05749,  0.5198,  0.05769,  0.0111,  0.06541
10192, 2862,  0.20413, -0.05606, -0.12429, -0.99867,  0.03278, -0.03968,  0.5121,  0.05344,  0.0111,  0.06541
10193, 2861,  0.20464, -0.05368, -0.13518, -0.99867,  0.03278, -0.03968,  0.5198,  0.05344,  0.0111,  0.06541
10194, 2862,  0.20413, -0.05606, -0.12429, -0.99867,  0.03278, -0.03968,  0.5121,  0.05344,  0.0111,  0.06541
10195, 2863,  0.20297, -0.06011, -0.13666, -0.88958,  0.45315,  0.05749,  0.5198,  0.05769,  0.0111,  0.06541
10196, 2864,  0.20246, -0.0625, -0.12577, -0.88957,  0.45317,  0.05748,  0.5121,  0.05769,  0.0111,  0.06541
10197, 2865,  0.1986, -0.06518, -0.13798, -0.60428,  0.78379,  0.14326,  0.5198,  0.06193,  0.0111,  0.06541
10198, 2864,  0.20246, -0.0625, -0.12577, -0.88957,  0.45317,  0.05748,  0.5121,  0.05769,  0.0111,  0.06541
10199, 2863,  0.20297, -0.06011, -0.13666, -0.88958,  0.45315,  0.05749,  0.5198,  0.05769,  0.0111,  0.06541
10200, 2864,  0.20246, -0.0625, -0.12577, -0.88957,  0.45317,  0.05748,  0.5121,  0.05769,  0.0111,  0.06541
10201, 2865,  0.1986, -0.06518, -0.13798, -0.60428,  0.78379,  0.14326,  0.5198,  0.06193,  0.0111,  0.06541
10202, 2866,  0.19809, -0.06756, -0.12709, -0.60427,  0.78379,  0.14326,  0.5121,  0.06193,  0.0111,  0.06541
10203, 2867,  0.1924, -0.06786, -0.13886, -0.1993,  0.95917,  0.20067,  0.5198,  0.06618,  0.0111,  0.06541
10204, 2866,  0.19809, -0.06756, -0.12709, -0.60427,  0.78379,  0.14326,  0.5121,  0.06193,  0.0111,  0.06541
