VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
580, 266, -0.16267,  0.02001, -0.49707,  0.00, -1.00,  0.00,  0.06485,  0.00,  0.9979,  1.00,  0.78797,  0.07207
581, 273, -0.03569,  0.02001, -0.49699,  0.00, -1.00,  0.00,  0.00073,  0.00,  1.00,  1.00,  0.79067,  0.10961
582, 261, -0.19612,  0.02001, -0.53266,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78005,  0.06406
583, 259, -0.20953,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78545,  0.05995
584, 274, -0.19956,  0.02001, -0.51783,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.78302,  0.06284
585, 275, -0.09017,  0.02001, -0.87744,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76261,  0.07861
586, 276, -0.28448,  0.02001, -0.87739,  0.00, -1.00,  0.00,  0.3169,  0.00,  0.94846,  1.00,  0.75892,  0.02762
587, 277, -0.28449,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.38316,  0.00,  0.92368,  1.00,  0.77388,  0.01849
588, 275, -0.09017,  0.02001, -0.87744,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76261,  0.07861
589, 277, -0.28449,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.38316,  0.00,  0.92368,  1.00,  0.77388,  0.01849
590, 278, -0.08994,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.11012,  0.00,  0.99392,  1.00,  0.77759,  0.0771
591, 275, -0.09017,  0.02001, -0.87744,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76261,  0.07861
592, 278, -0.08994,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.11012,  0.00,  0.99392,  1.00,  0.77759,  0.0771
593, 279, -0.06182,  0.02001, -0.86758,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.76517,  0.08584
594, 279, -0.06182,  0.02001, -0.86758,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.76517,  0.08584
595, 278, -0.08994,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.11012,  0.00,  0.99392,  1.00,  0.77759,  0.0771
596, 280, -0.0824,  0.02001, -0.79721,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77918,  0.07892
597, 279, -0.06182,  0.02001, -0.86758,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.76517,  0.08584
598, 280, -0.0824,  0.02001, -0.79721,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77918,  0.07892
599, 281, -0.03934,  0.02001, -0.84708,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7698,  0.0913
600, 281, -0.03934,  0.02001, -0.84708,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7698,  0.0913
601, 280, -0.0824,  0.02001, -0.79721,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77918,  0.07892
602, 282, -0.02866,  0.02001, -0.82323,  0.00, -1.00,  0.00,  0.08188,  0.00,  0.99664,  1.00,  0.77488,  0.09359
603, 282, -0.02866,  0.02001, -0.82323,  0.00, -1.00,  0.00,  0.08188,  0.00,  0.99664,  1.00,  0.77488,  0.09359
604, 280, -0.0824,  0.02001, -0.79721,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77918,  0.07892
605, 283, -0.02881,  0.02001, -0.79705,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78024,  0.09298
606, 283, -0.02881,  0.02001, -0.79705,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78024,  0.09298
607, 280, -0.0824,  0.02001, -0.79721,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77918,  0.07892
608, 284, -0.08292,  0.02001, -0.78668,  0.00, -1.00,  0.00,  0.08193,  0.00,  0.99664,  1.00,  0.78133,  0.07856
609, 283, -0.02881,  0.02001, -0.79705,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78024,  0.09298
610, 284, -0.08292,  0.02001, -0.78668,  0.00, -1.00,  0.00,  0.08193,  0.00,  0.99664,  1.00,  0.78133,  0.07856
611, 285, -0.03582,  0.02001, -0.77992,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.78361,  0.09077
612, 285, -0.03582,  0.02001, -0.77992,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.78361,  0.09077
613, 284, -0.08292,  0.02001, -0.78668,  0.00, -1.00,  0.00,  0.08193,  0.00,  0.99664,  1.00,  0.78133,  0.07856
614, 286, -0.09028,  0.02001, -0.77993,  0.00, -1.00,  0.00,  0.08173,  0.00,  0.99665,  1.00,  0.78257,  0.07648
615, 287, -0.23001,  0.02001, -0.70611,  0.00, -1.00,  0.00,  0.83604,  0.00, -0.54866,  1.00,  0.77084,  0.02943
616, 288, -0.23001,  0.02001, -0.78101,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77942,  0.04592
617, 289, -0.28491,  0.02001, -0.78106,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77006,  0.05386
618, 287, -0.23001,  0.02001, -0.70611,  0.00, -1.00,  0.00,  0.83604,  0.00, -0.54866,  1.00,  0.77084,  0.02943
619, 289, -0.28491,  0.02001, -0.78106,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77006,  0.05386
620, 290, -0.28491,  0.02001, -0.70629,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76149,  0.0374
621, 290, -0.28491,  0.02001, -0.70629,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76149,  0.0374
622, 289, -0.28491,  0.02001, -0.78106,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77006,  0.05386
623, 291, -0.31988,  0.02001, -0.72044,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75714,  0.04557
624, 289, -0.28491,  0.02001, -0.78106,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77006,  0.05386
625, 292, -0.34156,  0.02001, -0.74667,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75645,  0.05447
626, 291, -0.31988,  0.02001, -0.72044,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75714,  0.04557
627, 289, -0.28491,  0.02001, -0.78106,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.77006,  0.05386
628, 293, -0.29593,  0.02001, -0.78608,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76875,  0.05656
629, 292, -0.34156,  0.02001, -0.74667,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75645,  0.05447
630, 292, -0.34156,  0.02001, -0.74667,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75645,  0.05447
631, 293, -0.29593,  0.02001, -0.78608,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76875,  0.05656
632, 294, -0.35219,  0.02001, -0.7859,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75913,  0.06464
633, 294, -0.35219,  0.02001, -0.7859,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.75913,  0.06464
634, 293, -0.29593,  0.02001, -0.78608,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76875,  0.05656
635, 295, -0.34831,  0.02001, -0.82696,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.7645,  0.07312
636, 295, -0.34831,  0.02001, -0.82696,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.7645,  0.07312
637, 293, -0.29593,  0.02001, -0.78608,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.76875,  0.05656
638, 296, -0.29562,  0.02001, -0.79727,  0.00, -1.00,  0.00,  0.83609,  0.00, -0.5486,  1.00,  0.77009,  0.05897
639, 295, -0.34831,  0.02001, -0.82696,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.7645,  0.07312
640, 296, -0.29562,  0.02001, -0.79727,  0.00, -1.00,  0.00,  0.83609,  0.00, -0.5486,  1.00,  0.77009,  0.05897
641, 297, -0.32459,  0.02001, -0.86172,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.77253,  0.07735
642, 297, -0.32459,  0.02001, -0.86172,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.77253,  0.07735
643, 296, -0.29562,  0.02001, -0.79727,  0.00, -1.00,  0.00,  0.83609,  0.00, -0.5486,  1.00,  0.77009,  0.05897
644, 298, -0.28449,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.83613,  0.00, -0.54853,  1.00,  0.77279,  0.05891
645, 297, -0.32459,  0.02001, -0.86172,  0.00, -1.00,  0.00,  0.83607,  0.00, -0.54862,  1.00,  0.77253,  0.07735
646, 298, -0.28449,  0.02001, -0.80429,  0.00, -1.00,  0.00,  0.83613,  0.00, -0.54853,  1.00,  0.77279,  0.05891
647, 299, -0.28448,  0.02001, -0.87739,  0.00, -1.00,  0.00,  0.83605,  0.00, -0.54865,  1.00,  0.78117,  0.075
648, 300, -0.03581,  0.02001, -0.7061,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.7809,  0.0826
649, 301, -0.03581,  0.02001, -0.77993,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.76579,  0.08419
650, 302, -0.153,  0.02001, -0.77993,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.76356,  0.05344
651, 300, -0.03581,  0.02001, -0.7061,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.7809,  0.0826
652, 302, -0.153,  0.02001, -0.77993,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.76356,  0.05344
653, 303, -0.20234,  0.02001, -0.7061,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77772,  0.03889
654, 303, -0.20234,  0.02001, -0.7061,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77772,  0.03889
655, 302, -0.153,  0.02001, -0.77993,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.76356,  0.05344
656, 304, -0.153,  0.02001, -0.79405,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.76067,  0.05374
657, 303, -0.20234,  0.02001, -0.7061,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77772,  0.03889
658, 304, -0.153,  0.02001, -0.79405,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.76067,  0.05374
659, 305, -0.20234,  0.02001, -0.79405,  0.00, -1.00,  0.00,  0.08195,  0.00,  0.99664,  1.00,  0.75972,  0.04079
660, 306, -0.4983,  0.02001,  0.09582,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.75588,  0.06094
661, 307, -0.4983,  0.02001,  0.08179,  0.00, -1.00,  0.00,  0.00537,  0.00,  0.99999,  1.00,  0.75301,  0.06125
662, 308, -0.62322,  0.02001,  0.08179,  0.00, -1.00,  0.00, -0.47243,  0.00,  0.88137,  1.00,  0.74896,  0.01849
663, 306, -0.4983,  0.02001,  0.09582,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.75588,  0.06094
664, 308, -0.62322,  0.02001,  0.08179,  0.00, -1.00,  0.00, -0.47243,  0.00,  0.88137,  1.00,  0.74896,  0.01849
665, 309, -0.60824,  0.02001,  0.09582,  0.00, -1.00,  0.00, -0.46954,  0.00,  0.88291,  1.00,  0.75379,  0.03209
666, 309, -0.60824,  0.02001,  0.09582,  0.00, -1.00,  0.00, -0.46954,  0.00,  0.88291,  1.00,  0.75379,  0.03209
667, 308, -0.62322,  0.02001,  0.08179,  0.00, -1.00,  0.00, -0.47243,  0.00,  0.88137,  1.00,  0.74896,  0.01849
668, 310, -0.62322,  0.02001,  0.13805,  0.00, -1.00,  0.00, -0.18224,  0.00,  0.98325,  1.00,  0.77601,  0.01735
669, 309, -0.60824,  0.02001,  0.09582,  0.00, -1.00,  0.00, -0.46954,  0.00,  0.88291,  1.00,  0.75379,  0.03209
670, 310, -0.62322,  0.02001,  0.13805,  0.00, -1.00,  0.00, -0.18224,  0.00,  0.98325,  1.00,  0.77601,  0.01735
671, 311, -0.60824,  0.02001,  0.13599,  0.00, -1.00,  0.00, -0.04688,  0.00,  0.9989,  1.00,  0.77587,  0.0301
672, 311, -0.60824,  0.02001,  0.13599,  0.00, -1.00,  0.00, -0.04688,  0.00,  0.9989,  1.00,  0.77587,  0.0301
673, 310, -0.62322,  0.02001,  0.13805,  0.00, -1.00,  0.00, -0.18224,  0.00,  0.98325,  1.00,  0.77601,  0.01735
674, 312, -0.61843,  0.02001,  0.15099,  0.00, -1.00,  0.00, -0.0971,  0.00,  0.99527,  1.00,  0.77875,  0.0271
675, 311, -0.60824,  0.02001,  0.13599,  0.00, -1.00,  0.00, -0.04688,  0.00,  0.9989,  1.00,  0.77587,  0.0301
676, 312, -0.61843,  0.02001,  0.15099,  0.00, -1.00,  0.00, -0.0971,  0.00,  0.99527,  1.00,  0.77875,  0.0271
677, 313, -0.60525,  0.02001,  0.14232,  0.00, -1.00,  0.00,  0.0818,  0.00,  0.99665,  1.00,  0.77722,  0.03074
678, 313, -0.60525,  0.02001,  0.14232,  0.00, -1.00,  0.00,  0.0818,  0.00,  0.99665,  1.00,  0.77722,  0.03074
679, 312, -0.61843,  0.02001,  0.15099,  0.00, -1.00,  0.00, -0.0971,  0.00,  0.99527,  1.00,  0.77875,  0.0271
680, 314, -0.61047,  0.02001,  0.15875,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.78049,  0.02902
681, 313, -0.60525,  0.02001,  0.14232,  0.00, -1.00,  0.00,  0.0818,  0.00,  0.99665,  1.00,  0.77722,  0.03074
682, 314, -0.61047,  0.02001,  0.15875,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.78049,  0.02902
683, 315, -0.59976,  0.02001,  0.14751,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77839,  0.03207
684, 315, -0.59976,  0.02001,  0.14751,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77839,  0.03207
685, 314, -0.61047,  0.02001,  0.15875,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.78049,  0.02902
686, 316, -0.60039,  0.02001,  0.16297,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.78154,  0.03157
687, 315, -0.59976,  0.02001,  0.14751,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77839,  0.03207
688, 316, -0.60039,  0.02001,  0.16297,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.78154,  0.03157
689, 317, -0.58826,  0.02001,  0.16442,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78207,  0.03472
690, 315, -0.59976,  0.02001,  0.14751,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77839,  0.03207
691, 317, -0.58826,  0.02001,  0.16442,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78207,  0.03472
692, 318, -0.58828,  0.02001,  0.14942,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.779,  0.03504
693, 319, -0.57862,  0.02001,  0.14729,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77875,  0.03763
694, 318, -0.58828,  0.02001,  0.14942,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.779,  0.03504
695, 317, -0.58826,  0.02001,  0.16442,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78207,  0.03472
696, 319, -0.57862,  0.02001,  0.14729,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77875,  0.03763
697, 317, -0.58826,  0.02001,  0.16442,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78207,  0.03472
698, 320, -0.57529,  0.02001,  0.16219,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.78186,  0.03818
699, 321, -0.56452,  0.02001,  0.15609,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.78082,  0.04113
700, 319, -0.57862,  0.02001,  0.14729,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77875,  0.03763
701, 320, -0.57529,  0.02001,  0.16219,  0.00, -1.00,  0.00,  0.08196,  0.00,  0.99664,  1.00,  0.78186,  0.03818
702, 321, -0.56452,  0.02001,  0.15609,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.78082,  0.04113
703, 322, -0.57234,  0.02001,  0.14184,  0.00, -1.00,  0.00,  0.23781,  0.00,  0.97131,  1.00,  0.77775,  0.03939
704, 319, -0.57862,  0.02001,  0.14729,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.77875,  0.03763
705, 323, -0.55794,  0.02001,  0.14633,  0.00, -1.00,  0.00,  0.27744,  0.00,  0.96074,  1.00,  0.77895,  0.04307
706, 322, -0.57234,  0.02001,  0.14184,  0.00, -1.00,  0.00,  0.23781,  0.00,  0.97131,  1.00,  0.77775,  0.03939
707, 321, -0.56452,  0.02001,  0.15609,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.78082,  0.04113
708, 324, -0.55497,  0.02001,  0.13778,  0.00, -1.00,  0.00,  0.18428,  0.00,  0.98287,  1.00,  0.76339,  0.04517
709, 322, -0.57234,  0.02001,  0.14184,  0.00, -1.00,  0.00,  0.23781,  0.00,  0.97131,  1.00,  0.77775,  0.03939
710, 323, -0.55794,  0.02001,  0.14633,  0.00, -1.00,  0.00,  0.27744,  0.00,  0.96074,  1.00,  0.77895,  0.04307
711, 324, -0.55497,  0.02001,  0.13778,  0.00, -1.00,  0.00,  0.18428,  0.00,  0.98287,  1.00,  0.76339,  0.04517
712, 325, -0.56922,  0.02001,  0.13416,  0.00, -1.00,  0.00,  0.27346,  0.00,  0.96188,  1.00,  0.76238,  0.04151
713, 322, -0.57234,  0.02001,  0.14184,  0.00, -1.00,  0.00,  0.23781,  0.00,  0.97131,  1.00,  0.77775,  0.03939
714, 324, -0.55497,  0.02001,  0.13778,  0.00, -1.00,  0.00,  0.18428,  0.00,  0.98287,  1.00,  0.76339,  0.04517
715, 326, -0.5494,  0.02001,  0.12585,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.76106,  0.04689
716, 325, -0.56922,  0.02001,  0.13416,  0.00, -1.00,  0.00,  0.27346,  0.00,  0.96188,  1.00,  0.76238,  0.04151
717, 327, -0.5426,  0.02001,  0.1308,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7622,  0.04856
718, 326, -0.5494,  0.02001,  0.12585,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.76106,  0.04689
719, 324, -0.55497,  0.02001,  0.13778,  0.00, -1.00,  0.00,  0.18428,  0.00,  0.98287,  1.00,  0.76339,  0.04517
720, 327, -0.5426,  0.02001,  0.1308,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7622,  0.04856
721, 324, -0.55497,  0.02001,  0.13778,  0.00, -1.00,  0.00,  0.18428,  0.00,  0.98287,  1.00,  0.76339,  0.04517
722, 328, -0.55156,  0.02001,  0.14223,  0.00, -1.00,  0.00,  0.08191,  0.00,  0.99664,  1.00,  0.76437,  0.04596
723, 327, -0.5426,  0.02001,  0.1308,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7622,  0.04856
724, 328, -0.55156,  0.02001,  0.14223,  0.00, -1.00,  0.00,  0.08191,  0.00,  0.99664,  1.00,  0.76437,  0.04596
725, 329, -0.54556,  0.02001,  0.14776,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76562,  0.04742
726, 330, -0.49924,  0.02001,  0.15444,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.76787,  0.05943
727, 327, -0.5426,  0.02001,  0.1308,  0.00, -1.00,  0.00,  0.08189,  0.00,  0.99664,  1.00,  0.7622,  0.04856
728, 329, -0.54556,  0.02001,  0.14776,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76562,  0.04742
729, 330, -0.49924,  0.02001,  0.15444,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.76787,  0.05943
730, 329, -0.54556,  0.02001,  0.14776,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76562,  0.04742
731, 331, -0.49916,  0.02001,  0.17264,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.77159,  0.05906
732, 332, -0.55343,  0.02001,  0.11916,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.75961,  0.04597
733, 325, -0.56922,  0.02001,  0.13416,  0.00, -1.00,  0.00,  0.27346,  0.00,  0.96188,  1.00,  0.76238,  0.04151
734, 326, -0.5494,  0.02001,  0.12585,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.76106,  0.04689
735, 333, -0.56832,  0.02001,  0.09591,  0.00, -1.00,  0.00,  0.08191,  0.00,  0.99664,  1.00,  0.75457,  0.04257
736, 325, -0.56922,  0.02001,  0.13416,  0.00, -1.00,  0.00,  0.27346,  0.00,  0.96188,  1.00,  0.76238,  0.04151
737, 332, -0.55343,  0.02001,  0.11916,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.75961,  0.04597
738, 333, -0.56832,  0.02001,  0.09591,  0.00, -1.00,  0.00,  0.08191,  0.00,  0.99664,  1.00,  0.75457,  0.04257
739, 332, -0.55343,  0.02001,  0.11916,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.75961,  0.04597
740, 334, -0.55332,  0.02001,  0.09592,  0.00, -1.00,  0.00,  0.08188,  0.00,  0.99664,  1.00,  0.75486,  0.0465
741, 335, -0.58738,  0.02001, -0.01753,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04471,  1.00,  0.76849,  0.05159
742, 336, -0.58305,  0.02001, -0.03093,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04466,  1.00,  0.76745,  0.04812
743, 337, -0.59589,  0.02001, -0.03511,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04465,  1.00,  0.77004,  0.04687
744, 335, -0.58738,  0.02001, -0.01753,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04471,  1.00,  0.76849,  0.05159
745, 337, -0.59589,  0.02001, -0.03511,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04465,  1.00,  0.77004,  0.04687
746, 338, -0.60321,  0.02001, -0.02216,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.77169,  0.05019
747, 338, -0.60321,  0.02001, -0.02216,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.77169,  0.05019
748, 337, -0.59589,  0.02001, -0.03511,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04465,  1.00,  0.77004,  0.04687
749, 339, -0.60565,  0.02001, -0.04319,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04469,  1.00,  0.77195,  0.04463
750, 338, -0.60321,  0.02001, -0.02216,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.77169,  0.05019
751, 339, -0.60565,  0.02001, -0.04319,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04469,  1.00,  0.77195,  0.04463
752, 340, -0.61767,  0.02001, -0.03396,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04468,  1.00,  0.77452,  0.04692
753, 340, -0.61767,  0.02001, -0.03396,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04468,  1.00,  0.77452,  0.04692
754, 339, -0.60565,  0.02001, -0.04319,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04469,  1.00,  0.77195,  0.04463
755, 341, -0.62429,  0.02001, -0.04935,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.7757,  0.04279
756, 342, -0.62485,  0.02001, -0.06815,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.78946,  0.03671
757, 343, -0.61079,  0.02001, -0.06308,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04462,  1.00,  0.78663,  0.03821
758, 344, -0.60374,  0.02001, -0.0807,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04473,  1.00,  0.78499,  0.03365
759, 342, -0.62485,  0.02001, -0.06815,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.78946,  0.03671
760, 344, -0.60374,  0.02001, -0.0807,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04473,  1.00,  0.78499,  0.03365
761, 345, -0.61836,  0.02001, -0.08628,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.78792,  0.03201
762, 345, -0.61836,  0.02001, -0.08628,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.78792,  0.03201
763, 344, -0.60374,  0.02001, -0.0807,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04473,  1.00,  0.78499,  0.03365
764, 346, -0.60344,  0.02001, -0.10107,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04474,  1.00,  0.78469,  0.0283
765, 346, -0.60344,  0.02001, -0.10107,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04474,  1.00,  0.78469,  0.0283
766, 344, -0.60374,  0.02001, -0.0807,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04473,  1.00,  0.78499,  0.03365
767, 347, -0.58498,  0.02001, -0.09373,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.78099,  0.03045
768, 346, -0.60344,  0.02001, -0.10107,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04474,  1.00,  0.78469,  0.0283
769, 347, -0.58498,  0.02001, -0.09373,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.78099,  0.03045
770, 348, -0.58732,  0.02001, -0.10862,  0.00, -1.00,  0.00, -0.99768,  0.00, -0.06811,  1.00,  0.7813,  0.0265
771, 349, -0.56851,  0.02001, -0.11147,  0.00, -1.00,  0.00, -0.99979,  0.00,  0.02045,  1.00,  0.77741,  0.01735
772, 348, -0.58732,  0.02001, -0.10862,  0.00, -1.00,  0.00, -0.99768,  0.00, -0.06811,  1.00,  0.7813,  0.0265
