VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
1715, 669,  0.07562,  0.67288,  0.04286,  0.12826,  0.99174,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.10402
1716, 668,  0.07562,  0.67288, -0.04286,  0.12826,  0.99174,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.10402
1717, 670,  0.00,  0.67707,  0.04286,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.00816
1718, 669,  0.07562,  0.67288,  0.04286,  0.12826,  0.99174,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.10402
1719, 670,  0.00,  0.67707,  0.04286,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.00816
1720, 668,  0.07562,  0.67288, -0.04286,  0.12826,  0.99174,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.10402
1721, 671,  0.00,  0.67707, -0.04286,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.00816
1722, 672,  0.20119,  0.6252,  0.04938,  0.86484,  0.50204,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.28393
1723, 673,  0.19252,  0.64014, -0.04286,  0.86484,  0.50204,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.2611
1724, 674,  0.19252,  0.64014,  0.04286,  0.86484,  0.50204,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.2611
1725, 673,  0.19252,  0.64014, -0.04286,  0.86484,  0.50204,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.2611
1726, 672,  0.20119,  0.6252,  0.04938,  0.86484,  0.50204,  0.00,  0.00,  0.00, -1.00, -1.00,  0.75186,  0.28393
1727, 675,  0.20119,  0.6252, -0.04938,  0.86506,  0.50168,  0.00,  0.00,  0.00, -1.00, -1.00,  0.87269,  0.28393
1728, 676,  0.00,  0.62724,  0.04938,  0.00,  0.1442,  0.98955, -0.00949,  0.9895, -0.14419, -1.00,  0.69147,  0.00816
1729, 677,  0.07562,  0.67288,  0.04286,  0.01197,  0.15564,  0.98774, -0.0304,  0.98741, -0.15522, -1.00,  0.75186,  0.10402
1730, 678,  0.00,  0.67707,  0.04286,  0.00,  0.14038,  0.9901,  0.00,  0.9901, -0.14038, -1.00,  0.75186,  0.00816
1731, 677,  0.07562,  0.67288,  0.04286,  0.01197,  0.15564,  0.98774, -0.0304,  0.98741, -0.15522, -1.00,  0.75186,  0.10402
1732, 676,  0.00,  0.62724,  0.04938,  0.00,  0.1442,  0.98955, -0.00949,  0.9895, -0.14419, -1.00,  0.69147,  0.00816
1733, 679,  0.09966,  0.62724,  0.04938,  0.01535,  0.17205,  0.98497, -0.02601,  0.98482, -0.17161, -1.00,  0.69147,  0.13242
1734, 677,  0.07562,  0.67288,  0.04286,  0.01197,  0.15564,  0.98774, -0.0304,  0.98741, -0.15522, -1.00,  0.75186,  0.10402
1735, 679,  0.09966,  0.62724,  0.04938,  0.01535,  0.17205,  0.98497, -0.02601,  0.98482, -0.17161, -1.00,  0.69147,  0.13242
1736, 680,  0.13641,  0.66044,  0.04286,  0.02441,  0.21208,  0.97695,  0.01405,  0.97707, -0.21245, -1.00,  0.75186,  0.18357
1737, 681,  0.20119,  0.6252,  0.04938,  0.10491,  0.37691,  0.92029,  0.15082,  0.90866, -0.38934, -1.00,  0.73456,  0.2775
1738, 680,  0.13641,  0.66044,  0.04286,  0.02441,  0.21208,  0.97695,  0.01405,  0.97707, -0.21245, -1.00,  0.75186,  0.18357
1739, 679,  0.09966,  0.62724,  0.04938,  0.01535,  0.17205,  0.98497, -0.02601,  0.98482, -0.17161, -1.00,  0.69147,  0.13242
1740, 680,  0.13641,  0.66044,  0.04286,  0.02441,  0.21208,  0.97695,  0.01405,  0.97707, -0.21245, -1.00,  0.75186,  0.18357
1741, 681,  0.20119,  0.6252,  0.04938,  0.10491,  0.37691,  0.92029,  0.15082,  0.90866, -0.38934, -1.00,  0.73456,  0.2775
1742, 682,  0.19252,  0.64014,  0.04286,  0.18235,  0.50433,  0.84404,  0.24204,  0.80899, -0.53568, -1.00,  0.75186,  0.2611
1743, 683,  0.00,  0.62724, -0.04938,  0.00,  0.1442, -0.98955, -0.00951,  0.9895,  0.14419,  1.00,  0.69147,  0.00816
1744, 684,  0.07562,  0.67288, -0.04286,  0.01197,  0.15564, -0.98774, -0.03044,  0.98741,  0.15521,  1.00,  0.75186,  0.10402
1745, 685,  0.09966,  0.62724, -0.04938,  0.01535,  0.17205, -0.98497, -0.02606,  0.98482,  0.17161,  1.00,  0.69147,  0.13242
1746, 684,  0.07562,  0.67288, -0.04286,  0.01197,  0.15564, -0.98774, -0.03044,  0.98741,  0.15521,  1.00,  0.75186,  0.10402
1747, 683,  0.00,  0.62724, -0.04938,  0.00,  0.1442, -0.98955, -0.00951,  0.9895,  0.14419,  1.00,  0.69147,  0.00816
1748, 686,  0.00,  0.67707, -0.04286,  0.00,  0.14038, -0.9901,  0.00,  0.9901,  0.14038,  1.00,  0.75186,  0.00816
1749, 687,  0.13641,  0.66044, -0.04286,  0.02442,  0.21058, -0.97727,  0.01403,  0.97739,  0.21096,  1.00,  0.75186,  0.18357
1750, 685,  0.09966,  0.62724, -0.04938,  0.01535,  0.17205, -0.98497, -0.02606,  0.98482,  0.17161,  1.00,  0.69147,  0.13242
1751, 684,  0.07562,  0.67288, -0.04286,  0.01197,  0.15564, -0.98774, -0.03044,  0.98741,  0.15521,  1.00,  0.75186,  0.10402
1752, 687,  0.13641,  0.66044, -0.04286,  0.02442,  0.21058, -0.97727,  0.01403,  0.97739,  0.21096,  1.00,  0.75186,  0.18357
1753, 688,  0.20119,  0.6252, -0.04938,  0.10491,  0.37691, -0.92029,  0.15075,  0.90867,  0.38934,  1.00,  0.73455,  0.2775
1754, 685,  0.09966,  0.62724, -0.04938,  0.01535,  0.17205, -0.98497, -0.02606,  0.98482,  0.17161,  1.00,  0.69147,  0.13242
1755, 688,  0.20119,  0.6252, -0.04938,  0.10491,  0.37691, -0.92029,  0.15075,  0.90867,  0.38934,  1.00,  0.73455,  0.2775
1756, 687,  0.13641,  0.66044, -0.04286,  0.02442,  0.21058, -0.97727,  0.01403,  0.97739,  0.21096,  1.00,  0.75186,  0.18357
1757, 689,  0.19252,  0.64014, -0.04286,  0.18235,  0.50433, -0.84404,  0.24198,  0.80901,  0.53567,  1.00,  0.75186,  0.2611
1758, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1759, 691,  0.15222,  0.61366,  1.03013E-9,  0.819, -0.57379,  3.54075E-7,  0.00,  0.00,  1.00,  1.00,  0.61937,  0.5958
1760, 692,  0.143,  0.62011, -0.01874,  0.42164, -0.29489, -0.85747,  0.7024, -0.49183,  0.51453,  1.00,  0.59095,  0.5958
1761, 691,  0.15222,  0.61366,  1.03013E-9,  0.819, -0.57379,  3.54075E-7,  0.00,  0.00,  1.00,  1.00,  0.61937,  0.5958
1762, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1763, 693,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492,  0.98486,  1.00,  0.61937,  0.44538
1764, 692,  0.143,  0.62011, -0.01874,  0.42164, -0.29489, -0.85747,  0.7024, -0.49183,  0.51453,  1.00,  0.59095,  0.5958
1765, 694,  0.24082,  0.79904, -0.01874, -0.22868,  0.52945, -0.81694,  0.70892, -0.48457, -0.51248,  1.00,  0.56178,  0.44538
1766, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1767, 694,  0.24082,  0.79904, -0.01874, -0.22868,  0.52945, -0.81694,  0.70892, -0.48457, -0.51248,  1.00,  0.56178,  0.44538
1768, 692,  0.143,  0.62011, -0.01874,  0.42164, -0.29489, -0.85747,  0.7024, -0.49183,  0.51453,  1.00,  0.59095,  0.5958
1769, 695,  0.12457,  0.63302, -0.01874, -0.42173,  0.29527, -0.8573,  0.70226, -0.49173, -0.51482,  1.00,  0.56178,  0.5958
1770, 695,  0.12457,  0.63302, -0.01874, -0.42173,  0.29527, -0.8573,  0.70226, -0.49173, -0.51482,  1.00,  0.56178,  0.5958
1771, 696,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067, -0.98482,  1.00,  0.5334,  0.44538
1772, 694,  0.24082,  0.79904, -0.01874, -0.22868,  0.52945, -0.81694,  0.70892, -0.48457, -0.51248,  1.00,  0.56178,  0.44538
1773, 696,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067, -0.98482,  1.00,  0.5334,  0.44538
1774, 695,  0.12457,  0.63302, -0.01874, -0.42173,  0.29527, -0.8573,  0.70226, -0.49173, -0.51482,  1.00,  0.56178,  0.5958
1775, 697,  0.11535,  0.63947,  1.07346E-9, -0.819,  0.57379,  1.51453E-7,  0.00,  0.00, -1.00,  1.00,  0.5334,  0.5958
1776, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1777, 698,  0.26819,  0.78613,  1.31965E-9,  0.94651,  0.32269,  0.00,  0.14073, -0.4128,  0.89988,  1.00,  0.61937,  0.44078
1778, 693,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492,  0.98486,  1.00,  0.61937,  0.44538
1779, 698,  0.26819,  0.78613,  1.31965E-9,  0.94651,  0.32269,  0.00,  0.14073, -0.4128,  0.89988,  1.00,  0.61937,  0.44078
1780, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1781, 699,  0.26058,  0.79146, -0.01547,  0.71157,  0.49739, -0.49626,  0.70261, -0.5077,  0.49858,  1.00,  0.59095,  0.44078
1782, 698,  0.26819,  0.78613,  1.31965E-9,  0.94651,  0.32269,  0.00,  0.14073, -0.4128,  0.89988,  1.00,  0.61937,  0.44078
1783, 699,  0.26058,  0.79146, -0.01547,  0.71157,  0.49739, -0.49626,  0.70261, -0.5077,  0.49858,  1.00,  0.59095,  0.44078
1784, 700,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.42176, -0.29511,  0.85734,  1.00,  0.60772,  0.42868
1785, 696,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067, -0.98482,  1.00,  0.5334,  0.44538
1786, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1787, 694,  0.24082,  0.79904, -0.01874, -0.22868,  0.52945, -0.81694,  0.70892, -0.48457, -0.51248,  1.00,  0.56178,  0.44538
1788, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1789, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1790, 694,  0.24082,  0.79904, -0.01874, -0.22868,  0.52945, -0.81694,  0.70892, -0.48457, -0.51248,  1.00,  0.56178,  0.44538
1791, 690,  0.25925,  0.78613, -0.01874,  0.57505, -0.03357, -0.81743,  0.69834, -0.50036,  0.51182,  1.00,  0.59095,  0.44538
1792, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1793, 699,  0.26058,  0.79146, -0.01547,  0.71157,  0.49739, -0.49626,  0.70261, -0.5077,  0.49858,  1.00,  0.59095,  0.44078
1794, 699,  0.26058,  0.79146, -0.01547,  0.71157,  0.49739, -0.49626,  0.70261, -0.5077,  0.49858,  1.00,  0.59095,  0.44078
1795, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1796, 702,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.81934, -0.57331,  0.00,  1.00,  0.57636,  0.42868
1797, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1798, 696,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067, -0.98482,  1.00,  0.5334,  0.44538
1799, 703,  0.23776,  0.80744,  1.35541E-9, -0.02042,  0.99979, -1.29363E-6,  0.43607,  0.0089, -0.89987,  1.00,  0.5334,  0.44078
1800, 701,  0.24537,  0.80211, -0.01547,  0.22379,  0.83868, -0.49652,  0.71739, -0.4866, -0.49858,  1.00,  0.56178,  0.44078
1801, 703,  0.23776,  0.80744,  1.35541E-9, -0.02042,  0.99979, -1.29363E-6,  0.43607,  0.0089, -0.89987,  1.00,  0.5334,  0.44078
1802, 704,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.42176, -0.29511, -0.85734,  1.00,  0.54737,  0.42868
1803, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1804, 706,  0.11535,  0.63947,  1.07346E-9, -0.819,  0.57379,  1.51453E-7,  0.00,  0.00,  1.00, -1.00,  0.5334,  0.5958
1805, 707,  0.12457,  0.63302,  0.01874, -0.42151,  0.29563,  0.85728,  0.70225, -0.49171,  0.51484, -1.00,  0.56178,  0.5958
1806, 706,  0.11535,  0.63947,  1.07346E-9, -0.819,  0.57379,  1.51453E-7,  0.00,  0.00,  1.00, -1.00,  0.5334,  0.5958
1807, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1808, 708,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067,  0.98482, -1.00,  0.5334,  0.44538
1809, 707,  0.12457,  0.63302,  0.01874, -0.42151,  0.29563,  0.85728,  0.70225, -0.49171,  0.51484, -1.00,  0.56178,  0.5958
1810, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1811, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1812, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1813, 707,  0.12457,  0.63302,  0.01874, -0.42151,  0.29563,  0.85728,  0.70225, -0.49171,  0.51484, -1.00,  0.56178,  0.5958
1814, 710,  0.143,  0.62011,  0.01874,  0.42164, -0.29489,  0.85747,  0.7024, -0.49183, -0.51453, -1.00,  0.59095,  0.5958
1815, 710,  0.143,  0.62011,  0.01874,  0.42164, -0.29489,  0.85747,  0.7024, -0.49183, -0.51453, -1.00,  0.59095,  0.5958
1816, 711,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492, -0.98486, -1.00,  0.61937,  0.44538
1817, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1818, 711,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492, -0.98486, -1.00,  0.61937,  0.44538
1819, 710,  0.143,  0.62011,  0.01874,  0.42164, -0.29489,  0.85747,  0.7024, -0.49183, -0.51453, -1.00,  0.59095,  0.5958
1820, 712,  0.15222,  0.61366,  1.03013E-9,  0.819, -0.57379,  3.54075E-7,  0.00,  0.00, -1.00, -1.00,  0.61937,  0.5958
1821, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1822, 713,  0.23776,  0.80744,  1.35541E-9, -0.02042,  0.99979, -1.29363E-6,  0.43607,  0.00891,  0.89987, -1.00,  0.5334,  0.44078
1823, 708,  0.2316,  0.8055,  1.35215E-9, -0.61467,  0.78879, -5.80822E-7,  0.13693,  0.1067,  0.98482, -1.00,  0.5334,  0.44538
1824, 713,  0.23776,  0.80744,  1.35541E-9, -0.02042,  0.99979, -1.29363E-6,  0.43607,  0.00891,  0.89987, -1.00,  0.5334,  0.44078
1825, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1826, 714,  0.24537,  0.80211,  0.01547,  0.22379,  0.83868,  0.49652,  0.71739, -0.4866,  0.49858, -1.00,  0.56178,  0.44078
1827, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1828, 714,  0.24537,  0.80211,  0.01547,  0.22379,  0.83868,  0.49652,  0.71739, -0.4866,  0.49858, -1.00,  0.56178,  0.44078
1829, 705,  0.24082,  0.79904,  0.01874, -0.22868,  0.52945,  0.81694,  0.70892, -0.48457,  0.51248, -1.00,  0.56178,  0.44538
1830, 713,  0.23776,  0.80744,  1.35541E-9, -0.02042,  0.99979, -1.29363E-6,  0.43607,  0.00891,  0.89987, -1.00,  0.5334,  0.44078
1831, 714,  0.24537,  0.80211,  0.01547,  0.22379,  0.83868,  0.49652,  0.71739, -0.4866,  0.49858, -1.00,  0.56178,  0.44078
1832, 715,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.42176, -0.29511,  0.85734, -1.00,  0.54737,  0.42868
1833, 714,  0.24537,  0.80211,  0.01547,  0.22379,  0.83868,  0.49652,  0.71739, -0.4866,  0.49858, -1.00,  0.56178,  0.44078
1834, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1835, 716,  0.26058,  0.79146,  0.01547,  0.71157,  0.49739,  0.49626,  0.70261, -0.5077, -0.49858, -1.00,  0.59095,  0.44078
1836, 711,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492, -0.98486, -1.00,  0.61937,  0.44538
1837, 716,  0.26058,  0.79146,  0.01547,  0.71157,  0.49739,  0.49626,  0.70261, -0.5077, -0.49858, -1.00,  0.59095,  0.44078
1838, 709,  0.25925,  0.78613,  0.01874,  0.57505, -0.03357,  0.81743,  0.69834, -0.50036, -0.51182, -1.00,  0.59095,  0.44538
1839, 714,  0.24537,  0.80211,  0.01547,  0.22379,  0.83868,  0.49652,  0.71739, -0.4866,  0.49858, -1.00,  0.56178,  0.44078
1840, 716,  0.26058,  0.79146,  0.01547,  0.71157,  0.49739,  0.49626,  0.70261, -0.5077, -0.49858, -1.00,  0.59095,  0.44078
1841, 717,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.81934, -0.57331,  0.00, -1.00,  0.57636,  0.42868
1842, 716,  0.26058,  0.79146,  0.01547,  0.71157,  0.49739,  0.49626,  0.70261, -0.5077, -0.49858, -1.00,  0.59095,  0.44078
1843, 711,  0.26847,  0.77968,  1.30882E-9,  0.95132, -0.30821,  0.00, -0.05343, -0.16492, -0.98486, -1.00,  0.61937,  0.44538
1844, 718,  0.26819,  0.78613,  1.31965E-9,  0.94651,  0.32269,  0.00,  0.14073, -0.4128, -0.89988, -1.00,  0.61937,  0.44078
1845, 716,  0.26058,  0.79146,  0.01547,  0.71157,  0.49739,  0.49626,  0.70261, -0.5077, -0.49858, -1.00,  0.59095,  0.44078
1846, 718,  0.26819,  0.78613,  1.31965E-9,  0.94651,  0.32269,  0.00,  0.14073, -0.4128, -0.89988, -1.00,  0.61937,  0.44078
1847, 719,  0.25464,  0.79917,  1.34153E-9,  0.57331,  0.81934,  0.00,  0.42176, -0.29511, -0.85734, -1.00,  0.60772,  0.42868
1848, 720, -0.27754,  0.6063, -0.08162, -0.36922,  0.92075, -0.12606, -0.92818, -0.37214,  0.00,  1.00,  0.82136,  0.41096
1849, 721, -0.24424,  0.62194,  0.06615, -0.29032,  0.9549,  0.06233, -0.95693, -0.28978, -0.01775,  1.00,  0.79721,  0.51381
1850, 722, -0.24424,  0.62194, -0.06615, -0.29198,  0.95357, -0.07381, -0.95642, -0.29121,  0.02126,  1.00,  0.79721,  0.42224
1851, 721, -0.24424,  0.62194,  0.06615, -0.29032,  0.9549,  0.06233, -0.95693, -0.28978, -0.01775,  1.00,  0.79721,  0.51381
1852, 720, -0.27754,  0.6063, -0.08162, -0.36922,  0.92075, -0.12606, -0.92818, -0.37214,  0.00,  1.00,  0.82136,  0.41096
1853, 723, -0.27754,  0.6063,  0.08162, -0.38169,  0.91599,  0.12361, -0.92395, -0.38176, -0.02409,  1.00,  0.82136,  0.52509
1854, 722, -0.24424,  0.62194, -0.06615, -0.29198,  0.95357, -0.07381, -0.95642, -0.29121,  0.02126,  1.00,  0.79721,  0.42224
1855, 724, -0.24725,  0.60824, -0.11075, -0.25539,  0.89948, -0.35457, -0.96427, -0.26368,  0.02564,  1.00,  0.80057,  0.38886
1856, 720, -0.27754,  0.6063, -0.08162, -0.36922,  0.92075, -0.12606, -0.92818, -0.37214,  0.00,  1.00,  0.82136,  0.41096
1857, 724, -0.24725,  0.60824, -0.11075, -0.25539,  0.89948, -0.35457, -0.96427, -0.26368,  0.02564,  1.00,  0.80057,  0.38886
1858, 722, -0.24424,  0.62194, -0.06615, -0.29198,  0.95357, -0.07381, -0.95642, -0.29121,  0.02126,  1.00,  0.79721,  0.42224
1859, 725, -0.21758,  0.62551, -0.09178, -0.12167,  0.94207, -0.31256, -0.9924, -0.12129,  0.02074,  1.00,  0.77956,  0.40484
1860, 723, -0.27754,  0.6063,  0.08162, -0.38169,  0.91599,  0.12361, -0.92395, -0.38176, -0.02409,  1.00,  0.82136,  0.52509
1861, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1862, 721, -0.24424,  0.62194,  0.06615, -0.29032,  0.9549,  0.06233, -0.95693, -0.28978, -0.01775,  1.00,  0.79721,  0.51381
1863, 722, -0.24424,  0.62194, -0.06615, -0.29198,  0.95357, -0.07381, -0.95642, -0.29121,  0.02126,  1.00,  0.79721,  0.42224
1864, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1865, 725, -0.21758,  0.62551, -0.09178, -0.12167,  0.94207, -0.31256, -0.9924, -0.12129,  0.02074,  1.00,  0.77956,  0.40484
1866, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1867, 722, -0.24424,  0.62194, -0.06615, -0.29198,  0.95357, -0.07381, -0.95642, -0.29121,  0.02126,  1.00,  0.79721,  0.42224
1868, 721, -0.24424,  0.62194,  0.06615, -0.29032,  0.9549,  0.06233, -0.95693, -0.28978, -0.01775,  1.00,  0.79721,  0.51381
1869, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1870, 723, -0.27754,  0.6063,  0.08162, -0.38169,  0.91599,  0.12361, -0.92395, -0.38176, -0.02409,  1.00,  0.82136,  0.52509
1871, 727, -0.24725,  0.60824,  0.11075, -0.25654,  0.88998,  0.37699, -0.96376, -0.26506, -0.0301,  1.00,  0.80057,  0.54719
1872, 728,  0.00,  0.63245, -0.09178,  0.00,  0.94863, -0.3164, -0.99994, -0.00332, -0.00996,  1.00,  0.63534,  0.40484
1873, 724, -0.24725,  0.60824, -0.11075, -0.25539,  0.89948, -0.35457, -0.96427, -0.26368,  0.02564,  1.00,  0.80057,  0.38886
1874, 725, -0.21758,  0.62551, -0.09178, -0.12167,  0.94207, -0.31256, -0.9924, -0.12129,  0.02074,  1.00,  0.77956,  0.40484
1875, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1876, 728,  0.00,  0.63245, -0.09178,  0.00,  0.94863, -0.3164, -0.99994, -0.00332, -0.00996,  1.00,  0.63534,  0.40484
1877, 725, -0.21758,  0.62551, -0.09178, -0.12167,  0.94207, -0.31256, -0.9924, -0.12129,  0.02074,  1.00,  0.77956,  0.40484
1878, 724, -0.24725,  0.60824, -0.11075, -0.25539,  0.89948, -0.35457, -0.96427, -0.26368,  0.02564,  1.00,  0.80057,  0.38886
1879, 728,  0.00,  0.63245, -0.09178,  0.00,  0.94863, -0.3164, -0.99994, -0.00332, -0.00996,  1.00,  0.63534,  0.40484
1880, 729,  0.00,  0.61681, -0.11075,  0.00,  0.79531, -0.60621, -0.99978, -0.01272, -0.01669,  1.00,  0.63534,  0.38886
1881, 728,  0.00,  0.63245, -0.09178,  0.00,  0.94863, -0.3164, -0.99994, -0.00332, -0.00996,  1.00,  0.63534,  0.40484
1882, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1883, 730,  0.00,  0.63245,  0.09178,  0.00,  0.94883,  0.3158, -0.99995, -0.00318,  0.00957,  1.00,  0.63534,  0.53121
1884, 731,  0.00,  0.61681,  0.11075,  0.00,  0.79424,  0.6076, -0.99981, -0.01186,  0.0155,  1.00,  0.63534,  0.54719
1885, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1886, 727, -0.24725,  0.60824,  0.11075, -0.25654,  0.88998,  0.37699, -0.96376, -0.26506, -0.0301,  1.00,  0.80057,  0.54719
1887, 726, -0.21758,  0.62551,  0.09178, -0.11597,  0.943,  0.31195, -0.99286, -0.11884, -0.00986,  1.00,  0.77956,  0.53121
1888, 731,  0.00,  0.61681,  0.11075,  0.00,  0.79424,  0.6076, -0.99981, -0.01186,  0.0155,  1.00,  0.63534,  0.54719
1889, 730,  0.00,  0.63245,  0.09178,  0.00,  0.94883,  0.3158, -0.99995, -0.00318,  0.00957,  1.00,  0.63534,  0.53121
1890, 732, -0.19252,  0.64014, -0.04286, -0.33964,  0.94055,  0.00,  0.00,  0.00, -1.00,  1.00,  0.87269,  0.2611
1891, 733, -0.13641,  0.66044,  0.04286, -0.27079,  0.96264,  0.00,  0.00,  0.00, -1.00,  1.00,  0.75186,  0.18357
1892, 734, -0.13641,  0.66044, -0.04286, -0.27105,  0.96256,  0.00,  0.00,  0.00, -1.00,  1.00,  0.87269,  0.18357
1893, 733, -0.13641,  0.66044,  0.04286, -0.27079,  0.96264,  0.00,  0.00,  0.00, -1.00,  1.00,  0.75186,  0.18357
1894, 732, -0.19252,  0.64014, -0.04286, -0.33964,  0.94055,  0.00,  0.00,  0.00, -1.00,  1.00,  0.87269,  0.2611
